Method,Portfolio,Date,n_firms,n_exchanges,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Method3_ConservativeQuality,Q4,2023-03-31,110,4,1.0000000000000002,1.0,0.08098963262256717,0.08098963262256716,0.0,0.3310263583767905,5,0,False
Method3_ConservativeQuality,Q5,2023-03-31,110,4,0.9999999999999997,1.0,0.23387453163083477,0.1,0.0,0.37795283187399475,4,2,False
Method4_ProbabilisticQuality,Q1,2023-03-31,108,4,0.9999999999999998,1.0,0.4197915308658213,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-03-31,107,4,0.9999999999999998,1.0,0.24287185926646024,0.1,0.0,0.3844561103192212,4,2,False
Method1_ObservedQuality,Q1,2023-04-30,112,4,1.0,1.0,0.42371692441129594,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2023-04-30,109,4,0.9999999999999999,1.0000000000000002,0.10063438336647736,0.1,0.0,0.2640735859590286,3,1,False
Method1_ObservedQuality,Q3,2023-04-30,106,4,1.0,1.0,0.10647764023262704,0.1,0.0,0.2518196883468031,3,1,False
Method1_ObservedQuality,Q4,2023-04-30,110,4,0.9999999999999999,1.0,0.07933346092011852,0.07933346092011853,0.0,0.3807754155654194,6,0,False
Method1_ObservedQuality,Q5,2023-04-30,110,4,0.9999999999999999,1.0000000000000002,0.26188082469130225,0.1,0.0,0.3899380025110496,4,2,False
Method2_LatentQuality,Q1,2023-04-30,111,4,0.9999999999999998,1.0,0.44697880070222534,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2023-04-30,109,4,1.0000000000000002,1.0,0.23491722141348342,0.1,0.0,0.3630537033937708,4,1,False
Method2_LatentQuality,Q3,2023-04-30,107,4,1.0,1.0000000000000002,0.1792348886009282,0.1,0.0,0.3809166102022423,6,1,False
Method2_LatentQuality,Q4,2023-04-30,110,4,1.0,1.0,0.0914553472958418,0.0914553472958418,0.0,0.3393337035541238,5,0,False
Method2_LatentQuality,Q5,2023-04-30,110,4,1.0,1.0,0.23726007096697174,0.1,0.0,0.3730150509375577,4,2,False
Method3_ConservativeQuality,Q1,2023-04-30,112,4,0.9999999999999999,1.0,0.4237589846366001,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2023-04-30,109,4,0.9999999999999998,1.0,0.0976283000059156,0.09762830000591562,0.0,0.25668859296554586,3,0,False
Method3_ConservativeQuality,Q3,2023-04-30,106,4,1.0,1.0,0.13131292462578797,0.1,0.0,0.3077538564839436,4,2,False
Method3_ConservativeQuality,Q4,2023-04-30,110,4,0.9999999999999997,1.0,0.08031613456729289,0.08031613456729292,0.0,0.33195678387970773,5,0,False
Method3_ConservativeQuality,Q5,2023-04-30,110,4,1.0,1.0,0.25258591119618395,0.1,0.0,0.38310734269499636,4,2,False
Method4_ProbabilisticQuality,Q1,2023-04-30,108,4,1.0000000000000002,1.0,0.423960633519078,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-04-30,107,4,1.0,1.0000000000000002,0.2617146944638218,0.1,0.0,0.3898106711078959,4,2,False
Method1_ObservedQuality,Q1,2023-05-31,112,4,1.0000000000000002,1.0,0.4378635356569717,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2023-05-31,109,4,1.0,0.9999999999999999,0.10186035564794613,0.1,0.0,0.26148406809112346,3,1,False
Method1_ObservedQuality,Q3,2023-05-31,106,4,1.0000000000000002,1.0,0.11057869210407156,0.1,0.0,0.24247511024478652,3,1,False
Method1_ObservedQuality,Q4,2023-05-31,110,4,0.9999999999999999,1.0,0.0789295743656851,0.07892957436568511,0.0,0.3230458108284279,5,0,False
Method1_ObservedQuality,Q5,2023-05-31,110,4,1.0000000000000002,1.0,0.2610141456446858,0.1,0.0,0.39818011867098646,4,2,False
Method2_LatentQuality,Q1,2023-05-31,111,4,0.9999999999999999,1.0,0.4608912297254034,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2023-05-31,109,4,1.0000000000000002,1.0,0.24798449371345826,0.1,0.0,0.3607147516733735,4,1,False
Method2_LatentQuality,Q3,2023-05-31,107,4,0.9999999999999999,1.0000000000000002,0.17014230414743775,0.1,0.0,0.28522853916158275,4,1,False
Method2_LatentQuality,Q4,2023-05-31,110,4,1.0,1.0,0.09582835372421186,0.09582835372421186,0.0,0.3446635063748197,5,0,False
Method2_LatentQuality,Q5,2023-05-31,110,4,1.0,1.0,0.238929683824381,0.1,0.0,0.3813409316240345,4,2,False
Method3_ConservativeQuality,Q1,2023-05-31,112,4,1.0000000000000002,1.0,0.4377720125247979,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2023-05-31,109,4,1.0,1.0,0.09927174902218826,0.09927174902218826,0.0,0.25632666120964487,3,0,False
Method3_ConservativeQuality,Q3,2023-05-31,106,4,1.0000000000000002,1.0,0.13508436311208485,0.1,0.0,0.2502474932466566,3,2,False
Method3_ConservativeQuality,Q4,2023-05-31,110,4,1.0,1.0,0.07976813923480866,0.07976813923480866,0.0,0.32381727801611104,5,0,False
Method3_ConservativeQuality,Q5,2023-05-31,110,4,1.0000000000000002,1.0,0.252373778849995,0.1,0.0,0.39118781882988574,4,2,False
Method4_ProbabilisticQuality,Q1,2023-05-31,108,4,0.9999999999999999,1.0,0.4385010860839473,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-05-31,107,4,1.0,1.0,0.26088621834461867,0.1,0.0,0.39807240912203723,4,2,False
Method1_ObservedQuality,Q1,2023-06-30,112,4,0.9999999999999998,1.0,0.45686660008311275,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2023-06-30,109,4,1.0,1.0,0.10850024083956135,0.1,0.0,0.31318248484347067,4,1,False
Method1_ObservedQuality,Q3,2023-06-30,106,4,0.9999999999999999,1.0,0.10520320369242023,0.1,0.0,0.24858241067233056,3,1,False
Method1_ObservedQuality,Q4,2023-06-30,110,4,1.0,0.9999999999999999,0.08507642456984778,0.07647183493330631,0.0,0.21775536292673,3,0,False
Method1_ObservedQuality,Q5,2023-06-30,110,4,0.9999999999999999,1.0,0.2647979089353357,0.1,0.0,0.4,4,2,False
Method2_LatentQuality,Q1,2023-06-30,111,4,1.0,1.0000000000000002,0.47887984717092774,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2023-06-30,109,4,1.0,1.0,0.25765137608647315,0.1,0.0,0.35562546529104494,4,1,False
Method2_LatentQuality,Q3,2023-06-30,107,4,1.0,1.0000000000000002,0.1809652751318517,0.1,0.0,0.2849172674001217,4,1,False
Method2_LatentQuality,Q4,2023-06-30,110,4,0.9999999999999999,0.9999999999999999,0.10268318111793236,0.1,0.0,0.2969693142063359,4,1,False
Method2_LatentQuality,Q5,2023-06-30,110,4,0.9999999999999997,0.9999999999999999,0.24414908095768706,0.1,0.0,0.3879075918679271,4,2,False
Method3_ConservativeQuality,Q1,2023-06-30,112,4,1.0,1.0,0.4574683660828132,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2023-06-30,109,4,1.0,1.0,0.1042866549242559,0.1,0.0,0.30393968333137367,4,1,False
Method3_ConservativeQuality,Q3,2023-06-30,106,4,1.0,0.9999999999999999,0.13015092584682836,0.1,0.0,0.30672485352049145,4,2,False
Method3_ConservativeQuality,Q4,2023-06-30,110,4,1.0000000000000002,1.0,0.08577880833477393,0.08577880833477391,0.0,0.37666086141872435,6,0,False
Method3_ConservativeQuality,Q5,2023-06-30,110,4,1.0,1.0000000000000002,0.25634251664312924,0.1,0.0,0.39748105020234514,4,2,False
Method4_ProbabilisticQuality,Q1,2023-06-30,108,4,1.0,1.0,0.45760170845286124,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-06-30,107,4,0.9999999999999999,1.0,0.26458772222495214,0.1,0.0,0.4,4,2,False
Method1_ObservedQuality,Q1,2023-07-31,112,4,1.0,1.0,0.4519363715366296,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2023-07-31,109,4,1.0,1.0,0.10116341186500041,0.1,0.0,0.30719669624531054,4,1,False
Method1_ObservedQuality,Q3,2023-07-31,106,4,0.9999999999999999,1.0,0.10547942754855044,0.1,0.0,0.2429673692776858,3,1,False
Method1_ObservedQuality,Q4,2023-07-31,110,4,1.0,1.0,0.08998009083465389,0.07831078203053575,0.0,0.21886111401165537,3,0,False
Method1_ObservedQuality,Q5,2023-07-31,110,4,1.0,1.0,0.26110007828968734,0.1,0.0,0.4,4,2,False
Method2_LatentQuality,Q1,2023-07-31,111,4,1.0,1.0,0.47511933270692197,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2023-07-31,109,4,1.0000000000000002,1.0,0.24966438620061232,0.1,0.0,0.36023321517178897,4,1,False
Method2_LatentQuality,Q3,2023-07-31,107,4,1.0,1.0,0.17158137927807735,0.1,0.0,0.29228691499381276,4,1,False
Method2_LatentQuality,Q4,2023-07-31,110,4,0.9999999999999999,0.9999999999999999,0.11028147445643062,0.1,0.0,0.3001701137091378,4,1,False
Method2_LatentQuality,Q5,2023-07-31,110,4,1.0,1.0000000000000002,0.2394400527834388,0.1,0.0,0.3841064846049991,4,2,False
Method3_ConservativeQuality,Q1,2023-07-31,112,4,1.0,1.0,0.45255930187096005,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2023-07-31,109,4,0.9999999999999999,0.9999999999999999,0.09776031874972,0.09776031874972,0.0,0.2977281793669282,4,0,False
Method3_ConservativeQuality,Q3,2023-07-31,106,4,1.0,1.0,0.13029909759031738,0.1,0.0,0.3080946871478274,4,2,False
Method3_ConservativeQuality,Q4,2023-07-31,110,4,1.0,1.0,0.09098414924524699,0.09098414924524699,0.0,0.38591603945785846,6,0,False
Method3_ConservativeQuality,Q5,2023-07-31,110,4,1.0000000000000002,1.0000000000000002,0.25257200509639316,0.1,0.0,0.3941244157875372,4,2,False
Method4_ProbabilisticQuality,Q1,2023-07-31,108,4,1.0,1.0,0.45256851664255426,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-07-31,107,4,1.0,1.0,0.26090633174837236,0.1,0.0,0.4,4,2,False
Method1_ObservedQuality,Q1,2023-08-31,112,4,1.0,1.0,0.45869492401429635,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2023-08-31,109,4,1.0,1.0,0.10024037669109168,0.1,0.0,0.3121287343680173,4,1,False
Method1_ObservedQuality,Q3,2023-08-31,106,4,0.9999999999999999,1.0,0.09604403509810251,0.09604403509810253,0.0,0.2440112359486876,3,0,False
Method1_ObservedQuality,Q4,2023-08-31,110,4,0.9999999999999998,1.0,0.08280316812941749,0.0727248346035493,0.0,0.2067380117004191,3,0,False
Method1_ObservedQuality,Q5,2023-08-31,110,4,1.0,1.0,0.2589706897439576,0.1,0.0,0.3981747790302609,4,2,False
Method2_LatentQuality,Q1,2023-08-31,111,4,0.9999999999999999,1.0000000000000002,0.48235942519008396,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2023-08-31,109,4,0.9999999999999999,1.0,0.2578473253978485,0.1,0.0,0.3448712181131669,4,1,False
Method2_LatentQuality,Q3,2023-08-31,107,4,1.0,1.0000000000000002,0.16081032339027843,0.1,0.0,0.2872676362653233,4,1,False
Method2_LatentQuality,Q4,2023-08-31,110,4,1.0,1.0,0.09818397304116683,0.09818397304116683,0.0,0.2554817476593148,3,0,False
Method2_LatentQuality,Q5,2023-08-31,110,4,1.0000000000000002,1.0,0.24018191744016984,0.1,0.0,0.38356175497291833,4,2,False
Method3_ConservativeQuality,Q1,2023-08-31,112,4,1.0,1.0,0.45925619419340985,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2023-08-31,109,4,1.0,1.0,0.09699498326203342,0.09699498326203342,0.0,0.3022009923294262,4,0,False
Method3_ConservativeQuality,Q3,2023-08-31,106,4,0.9999999999999999,1.0,0.11814016540350579,0.1,0.0,0.31183253481909873,4,2,False
Method3_ConservativeQuality,Q4,2023-08-31,110,4,0.9999999999999998,1.0,0.08364218217412234,0.08364218217412235,0.0,0.36815176823780676,6,0,False
Method3_ConservativeQuality,Q5,2023-08-31,110,4,1.0000000000000002,1.0,0.2505525351149181,0.1,0.0,0.39131610845903364,4,2,False
Method4_ProbabilisticQuality,Q1,2023-08-31,108,4,1.0,1.0,0.4586952653299278,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-08-31,107,4,1.0,0.9999999999999999,0.25881070406103984,0.1,0.0,0.3980392995455967,4,2,False
Method1_ObservedQuality,Q1,2023-09-30,112,4,1.0,1.0,0.47405174401305455,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2023-09-30,109,4,1.0,1.0,0.10644034890700588,0.1,0.0,0.3104740040187106,4,1,False
Method1_ObservedQuality,Q3,2023-09-30,106,4,0.9999999999999999,1.0000000000000002,0.10400617958854916,0.1,0.0,0.25176089638550714,3,1,False
Method1_ObservedQuality,Q4,2023-09-30,110,4,1.0,0.9999999999999999,0.06870188597395462,0.06287677734444928,0.0,0.30766570661737824,5,0,False
Method1_ObservedQuality,Q5,2023-09-30,110,4,0.9999999999999998,1.0,0.2990672718757495,0.1,0.0,0.3984656897650105,4,2,False
Method2_LatentQuality,Q1,2023-09-30,111,4,0.9999999999999998,1.0,0.49766512512546063,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2023-09-30,109,4,1.0000000000000002,0.9999999999999999,0.2537790615751396,0.1,0.0,0.35458257364689766,4,1,False
Method2_LatentQuality,Q3,2023-09-30,107,4,1.0,1.0000000000000002,0.15231621688950367,0.1,0.0,0.2894363645672225,4,1,False
Method2_LatentQuality,Q4,2023-09-30,110,4,1.0,1.0,0.09233170376096828,0.09233170376096828,0.0,0.2892683338847428,4,0,False
Method2_LatentQuality,Q5,2023-09-30,110,4,0.9999999999999997,1.0,0.2770704119395742,0.1,0.0,0.3827216526644587,4,2,False
Method3_ConservativeQuality,Q1,2023-09-30,112,4,0.9999999999999999,1.0000000000000002,0.475289592637614,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2023-09-30,109,4,1.0,1.0000000000000002,0.10255616435071882,0.1,0.0,0.35438194688571506,5,1,False
Method3_ConservativeQuality,Q3,2023-09-30,106,4,1.0000000000000002,1.0,0.12841168909406803,0.1,0.0,0.3608743364524857,5,2,False
Method3_ConservativeQuality,Q4,2023-09-30,110,4,1.0000000000000002,1.0000000000000002,0.06915046395841694,0.06915046395841694,0.0,0.3594175718130192,6,0,False
Method3_ConservativeQuality,Q5,2023-09-30,110,4,0.9999999999999998,1.0,0.2900347964019902,0.1,0.0,0.39162504189103287,4,2,False
Method4_ProbabilisticQuality,Q1,2023-09-30,108,4,1.0,1.0,0.4752228701188077,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-09-30,107,4,0.9999999999999998,1.0,0.2989516831683423,0.1,0.0,0.3983745047809867,4,2,False
Method1_ObservedQuality,Q1,2023-10-31,112,4,1.0,1.0,0.4741082184233669,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2023-10-31,109,4,0.9999999999999999,1.0000000000000002,0.11519133619015968,0.1,0.0,0.3581417955753249,5,1,False
Method1_ObservedQuality,Q3,2023-10-31,106,4,1.0000000000000002,1.0000000000000002,0.10793613326801356,0.1,0.0,0.249922550593664,3,1,False
Method1_ObservedQuality,Q4,2023-10-31,110,4,1.0,1.0,0.06617097827203665,0.06617097827203665,0.0,0.35041686083968804,6,0,False
Method1_ObservedQuality,Q5,2023-10-31,110,4,0.9999999999999999,1.0,0.2964697551590844,0.1,0.0,0.4,4,2,False
Method2_LatentQuality,Q1,2023-10-31,111,4,1.0000000000000004,0.9999999999999999,0.4978805429337356,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2023-10-31,109,4,0.9999999999999999,1.0,0.2442195967920533,0.1,0.0,0.36425758937689645,4,2,False
Method2_LatentQuality,Q3,2023-10-31,107,4,1.0,1.0,0.1485282800321454,0.1,0.0,0.23837748926066077,3,1,False
Method2_LatentQuality,Q4,2023-10-31,110,4,1.0000000000000002,0.9999999999999999,0.09444596987853048,0.09444596987853045,0.0,0.28439559877314974,4,0,False
Method2_LatentQuality,Q5,2023-10-31,110,4,0.9999999999999999,1.0,0.2758965991242688,0.1,0.0,0.3865101839980394,4,2,False
Method3_ConservativeQuality,Q1,2023-10-31,112,4,1.0000000000000002,1.0,0.4754874643067961,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2023-10-31,109,4,0.9999999999999998,1.0000000000000002,0.11018360310453663,0.1,0.0,0.3555705731326027,5,1,False
Method3_ConservativeQuality,Q3,2023-10-31,106,4,1.0000000000000002,1.0000000000000002,0.13287885509386937,0.1,0.0,0.2,2,2,False
Method3_ConservativeQuality,Q4,2023-10-31,110,4,1.0,1.0,0.06692627821619405,0.06692627821619405,0.0,0.29545522686956793,5,0,False
Method3_ConservativeQuality,Q5,2023-10-31,110,4,1.0,1.0,0.28752330471924425,0.1,0.0,0.3949962865422688,4,2,False
Method4_ProbabilisticQuality,Q1,2023-10-31,108,4,0.9999999999999998,1.0,0.4753506681903722,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-10-31,107,4,0.9999999999999998,1.0,0.29633622899748147,0.1,0.0,0.4,4,2,False
Method1_ObservedQuality,Q1,2023-11-30,112,4,1.0,1.0,0.4634458857584211,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2023-11-30,109,4,1.0,1.0,0.12194935806534393,0.1,0.0,0.3626543227057375,5,1,False
Method1_ObservedQuality,Q3,2023-11-30,106,4,1.0000000000000002,1.0,0.11016294110348296,0.1,0.0,0.2583707203820378,3,1,False
Method1_ObservedQuality,Q4,2023-11-30,110,4,1.0,1.0,0.07040903003845993,0.07040903003845993,0.0,0.3488768881663453,6,0,False
Method1_ObservedQuality,Q5,2023-11-30,110,4,1.0000000000000002,1.0,0.32014396932103456,0.1,0.0,0.4,4,2,False
Method2_LatentQuality,Q1,2023-11-30,111,4,0.9999999999999999,1.0000000000000002,0.48969688048915144,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2023-11-30,109,4,1.0000000000000002,0.9999999999999999,0.21269245703098075,0.1,0.0,0.3791539504873317,4,2,False
Method2_LatentQuality,Q3,2023-11-30,107,4,0.9999999999999999,1.0,0.14106831083771507,0.1,0.0,0.28639192472449576,4,1,False
Method2_LatentQuality,Q4,2023-11-30,110,4,0.9999999999999999,0.9999999999999999,0.09285756429804826,0.09285756429804826,0.0,0.3280113811090243,5,0,False
Method2_LatentQuality,Q5,2023-11-30,110,4,1.0,0.9999999999999999,0.2967848732468923,0.1,0.0,0.38739999958363525,4,2,False
Method3_ConservativeQuality,Q1,2023-11-30,112,4,1.0,1.0,0.46580767766657405,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2023-11-30,109,4,1.0000000000000002,1.0,0.1170774749133904,0.1,0.0,0.35623937413199314,5,1,False
Method3_ConservativeQuality,Q3,2023-11-30,106,4,1.0,1.0,0.1343639141640378,0.1,0.0,0.36670196498097185,5,2,False
Method3_ConservativeQuality,Q4,2023-11-30,110,4,0.9999999999999999,0.9999999999999999,0.07129308151932859,0.07129308151932859,0.0,0.2912511437063543,5,0,False
Method3_ConservativeQuality,Q5,2023-11-30,110,4,1.0,1.0,0.31070575275563933,0.1,0.0,0.3973410695638038,4,2,False
Method4_ProbabilisticQuality,Q1,2023-11-30,108,4,0.9999999999999996,1.0,0.4653964356821196,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-11-30,107,4,0.9999999999999998,0.9999999999999999,0.32002053156097643,0.1,0.0,0.4,4,2,False
Method1_ObservedQuality,Q1,2023-12-31,112,4,1.0000000000000002,1.0,0.45732899557617873,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q2,2023-12-31,109,4,1.0,1.0,0.11383016952149573,0.1,0.0,0.314245540838588,4,1,False
Method1_ObservedQuality,Q3,2023-12-31,107,4,1.0,1.0,0.10130867677949192,0.1,0.0,0.25136360681962866,3,1,False
Method1_ObservedQuality,Q4,2023-12-31,110,4,0.9999999999999999,1.0,0.07255867344534818,0.07255867344534819,0.0,0.25654666151517536,4,0,False
Method1_ObservedQuality,Q5,2023-12-31,110,4,1.0000000000000002,1.0,0.3194220291227607,0.1,0.0,0.4,4,2,False
Method2_LatentQuality,Q1,2023-12-31,112,4,1.0,1.0,0.4822745248834546,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2023-12-31,109,4,0.9999999999999998,0.9999999999999998,0.20333526554983836,0.1,0.0,0.38060035404422415,4,2,False
Method2_LatentQuality,Q3,2023-12-31,107,4,1.0,1.0,0.14455282072017608,0.1,0.0,0.3390548539872923,5,1,False
Method2_LatentQuality,Q4,2023-12-31,110,4,1.0,1.0,0.08205303994102642,0.08205303994102642,0.0,0.3137739055006264,5,0,False
Method2_LatentQuality,Q5,2023-12-31,110,4,1.0,1.0,0.2937991511568741,0.1,0.0,0.39312473764181,4,2,False
Method3_ConservativeQuality,Q1,2023-12-31,112,4,1.0,1.0,0.4593158071527098,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q2,2023-12-31,109,4,1.0,1.0,0.10891018282197933,0.1,0.0,0.36178813746889626,5,1,False
Method3_ConservativeQuality,Q3,2023-12-31,107,4,1.0,1.0000000000000002,0.12347793941119749,0.1,0.0,0.3123343971769054,4,2,False
Method3_ConservativeQuality,Q4,2023-12-31,110,4,1.0000000000000002,1.0000000000000002,0.07376564184247195,0.07376564184247195,0.0,0.24297907519123518,4,0,False
Method3_ConservativeQuality,Q5,2023-12-31,110,4,1.0000000000000002,1.0,0.30917993712182434,0.1,0.0,0.4,4,2,False
Method4_ProbabilisticQuality,Q1,2023-12-31,108,4,1.0,1.0,0.4584193310201293,0.10000000000000002,0.0,0.4,4,3,False
Method4_ProbabilisticQuality,Q5,2023-12-31,107,4,1.0,1.0000000000000002,0.31928107730379957,0.1,0.0,0.4,4,2,False
Method1_ObservedQuality,Q1,2024-01-31,116,4,1.0,1.0,0.49367809639047006,0.1,0.0,0.3776052084864917,4,3,False
Method1_ObservedQuality,Q2,2024-01-31,113,4,1.0000000000000002,1.0,0.1592003299571449,0.1,0.0,0.28193839926823433,3,1,False
Method1_ObservedQuality,Q3,2024-01-31,111,4,1.0,1.0,0.12091619769830453,0.1,0.0,0.28270089907644586,4,1,False
Method1_ObservedQuality,Q4,2024-01-31,112,4,1.0,1.0,0.0810690356828832,0.0810690356828832,0.0,0.30079427304933515,4,0,False
Method1_ObservedQuality,Q5,2024-01-31,113,4,0.9999999999999999,1.0,0.29339473610427913,0.1,0.0,0.4,4,2,False
Method2_LatentQuality,Q1,2024-01-31,116,4,0.9999999999999998,1.0,0.4478776371114017,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2024-01-31,112,4,0.9999999999999999,1.0,0.15402241777277598,0.1,0.0,0.3847910978023221,5,1,False
Method2_LatentQuality,Q3,2024-01-31,112,4,1.0,1.0000000000000002,0.1361174376050241,0.1,0.0,0.3021326235917111,4,1,False
Method2_LatentQuality,Q4,2024-01-31,112,4,0.9999999999999999,1.0000000000000002,0.08807102732105414,0.08807102732105415,0.0,0.2903949725021538,4,0,False
Method2_LatentQuality,Q5,2024-01-31,113,4,1.0,1.0,0.28612760092361555,0.1,0.0,0.39760662256451784,4,2,False
Method3_ConservativeQuality,Q1,2024-01-31,116,4,1.0000000000000002,1.0000000000000002,0.5038335192135933,0.1,0.0,0.3828851424136843,4,3,False
Method3_ConservativeQuality,Q2,2024-01-31,113,4,1.0,0.9999999999999999,0.1517081571405356,0.1,0.0,0.2718448733771123,3,1,False
Method3_ConservativeQuality,Q3,2024-01-31,111,4,1.0,0.9999999999999999,0.1400432875268001,0.1,0.0,0.3166364485812115,4,2,False
Method3_ConservativeQuality,Q4,2024-01-31,112,4,0.9999999999999999,1.0,0.08403974817884861,0.08403974817884863,0.0,0.2748676904956553,4,0,False
Method3_ConservativeQuality,Q5,2024-01-31,113,4,0.9999999999999999,1.0,0.2869245432770498,0.1,0.0,0.39818884836313817,4,2,False
Method4_ProbabilisticQuality,Q1,2024-01-31,112,4,1.0,1.0,0.49570663532132037,0.1,0.0,0.37954651052285093,4,3,False
Method4_ProbabilisticQuality,Q5,2024-01-31,111,4,0.9999999999999999,0.9999999999999999,0.2953775286403734,0.1,0.0,0.4,4,2,False
Method1_ObservedQuality,Q1,2024-02-29,116,4,1.0,1.0,0.5152996665262748,0.1,0.0,0.37814633879286963,4,3,False
Method1_ObservedQuality,Q2,2024-02-29,113,4,1.0,1.0,0.1628954968494266,0.1,0.0,0.34004047345235155,4,1,False
Method1_ObservedQuality,Q3,2024-02-29,111,4,1.0,1.0,0.12775055019923148,0.1,0.0,0.2219039326999191,3,1,False
Method1_ObservedQuality,Q4,2024-02-29,112,4,1.0,1.0,0.08460561176717969,0.08460561176717969,0.0,0.3543229513930066,5,0,False
Method1_ObservedQuality,Q5,2024-02-29,113,4,1.0,1.0,0.3163919990800018,0.1,0.0,0.3978399777975631,4,2,False
Method2_LatentQuality,Q1,2024-02-29,116,4,1.0,1.0,0.46671129722457255,0.10000000000000002,0.0,0.4,4,3,False
Method2_LatentQuality,Q2,2024-02-29,112,4,1.0,1.0,0.15976456972314187,0.1,0.0,0.3829479391655337,5,1,False
Method2_LatentQuality,Q3,2024-02-29,112,4,1.0,0.9999999999999999,0.14181024089145905,0.1,0.0,0.23753711441331607,3,1,False
Method2_LatentQuality,Q4,2024-02-29,112,4,1.0,1.0,0.09159618669581224,0.09159618669581224,0.0,0.2974383420841485,4,0,False
Method2_LatentQuality,Q5,2024-02-29,113,4,0.9999999999999998,1.0,0.3090545483410637,0.1,0.0,0.3928700205666992,4,2,False
Method3_ConservativeQuality,Q1,2024-02-29,116,4,0.9999999999999999,1.0000000000000002,0.5251096140622765,0.1,0.0,0.3878901341113308,4,3,False
Method3_ConservativeQuality,Q2,2024-02-29,113,4,1.0000000000000002,1.0,0.1540551317857698,0.1,0.0,0.2657776082520854,3,1,False
Method3_ConservativeQuality,Q3,2024-02-29,111,4,1.0,1.0000000000000002,0.1468743827207791,0.1,0.0,0.2591557513447875,3,2,False
Method3_ConservativeQuality,Q4,2024-02-29,112,4,1.0,1.0,0.08362833472809363,0.08362833472809363,0.0,0.2784300496574188,4,0,False
Method3_ConservativeQuality,Q5,2024-02-29,113,4,1.0,1.0,0.3099847536139415,0.1,0.0,0.39348448194214136,4,2,False
Method4_ProbabilisticQuality,Q1,2024-02-29,112,4,0.9999999999999999,1.0,0.5168869078493039,0.1,0.0,0.3795968279971429,4,3,False
Method4_ProbabilisticQuality,Q5,2024-02-29,111,4,1.0,0.9999999999999999,0.3184698894239479,0.1,0.0,0.39930037907714744,4,2,False
Method1_ObservedQuality,Q1,2024-03-31,116,4,0.9999999999999999,1.0,0.5481039208121288,0.1,0.0,0.38081150184048007,4,3,False
Method1_ObservedQuality,Q2,2024-03-31,113,4,1.0,1.0,0.15212400250044056,0.1,0.0,0.34692923763907924,4,1,False
