Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_acc
2011,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,727.4,237.93,2550.45,1632.42,0.0,20.65,20109.83,552.51,1743.02,784.49,48.63,0.0,0.0,8278.37,0.0,8213.22,0.109912941798929,107.19999999999993,-143.23000000000002,496.9699999999998,125.3900000000001,0.0,-121.14999999999975,18402.64,19256.235,-0.006291468711303105,552.51,563.6,116.80999999999995,0.029268442143544675,0.02869252478482943,0.006066087166052966,0.001072379933045063,714.95,0.037128234049906436,True,8,59,59,0.06634633373068169,0.060193288518278036,0.03159486732479133,0.027772851097719518,0.1255626205233961,8000,0.06634633373068169
2012,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,478.86,161.36,3125.97,2398.94,0.0,16.78,21800.44,714.95,1785.62,724.32,50.1,0.0,0.0,8778.85,0.0,9623.67,0.1151859298199649,-248.53999999999996,-76.57,575.52,766.52,0.0,19.03000000000003,20109.83,20955.135000000002,0.0009081306324201694,714.95,552.51,42.59999999999991,0.026366329780266266,0.034118129040924816,0.0020329146054177127,0.0008007583821340211,770.93,0.03678955062804415,True,8,59,59,0.029711847345975123,0.02592059351725126,0.01654583166274733,0.01121059606733347,0.06125804101910119,8000,0.029711847345975123
2013,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1422.73,175.86,2458.49,1652.69,101.03,23585.31,25286.35,770.93,2131.3,950.53,55.5,0.0,379.6,10386.51,0.0,10717.06,0.0717921611782976,943.87,14.5,-667.48,-746.25,101.03,951.63,21800.44,23543.394999999997,0.04042025374845047,770.93,714.95,345.6800000000003,0.030367328076515734,0.03274506501717361,0.014682674270214654,1.0017803294724488,674.61,0.028653896347574346,True,8,59,59,0.022385169256096547,0.019979160377370155,0.011005782279122784,0.009841084387118846,0.043360259299808065,8000,0.022385169256096547
2014,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,760.48,397.59,4148.2,2406.13,0.0,27011.44,28060.71,674.61,2123.12,897.91,61.82,0.0,389.94,11108.65,0.0,14294.5,0.0696259221417544,-662.25,221.72999999999996,1689.71,753.44,-101.03,-1921.28,25286.35,26673.53,-0.07202946141736771,674.61,770.93,-8.180000000000291,0.028902436235473894,0.025291365634769754,-0.0003066710705332324,1.012668364479692,961.55,0.0360488469280219,True,8,59,59,0.02973116012491682,0.026762757549474207,0.014764689488210707,0.01222846764608498,0.05733778117082497,8000,0.02973116012491682
2015,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,831.81,407.53,3233.67,2391.82,0.0,32296.23,33434.78,961.55,2359.19,997.41,72.38,0.0,387.13,14602.49,0.0,18097.97,0.0617887771195186,71.32999999999993,9.939999999999998,-914.5299999999997,-14.309999999999945,0.0,961.6099999999997,28060.71,30747.745,0.03127416335734538,961.55,674.61,236.07000000000016,0.021940145529371343,0.03127221199473327,0.007677636197386188,1.0503609289071443,931.88,0.030307263183039928,True,8,59,59,0.036655147311360006,0.033552965587678396,0.01577374116698214,0.017473280446936187,0.06709422179002565,8000,0.036655147311360006
2016,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,600.29,261.74,2588.91,1868.19,0.0,34209.64,35088.73,931.88,2257.52,839.57,98.2,0.0,378.05,15340.0,0.0,17545.74,0.0613885267275097,-231.51999999999998,-145.78999999999996,-644.7600000000002,-523.6300000000001,0.0,35.40000000000009,33434.78,34261.755000000005,0.001033222028468772,931.88,961.55,-101.67000000000007,0.028064820380625563,0.02719884022286657,-0.0029674486902378483,0.9984789162143035,1129.09,0.03295482090745205,True,8,59,59,0.035165597487240706,0.03214880052551369,0.015230900192344765,0.01625223457649276,0.06374866829117308,8000,0.035165597487240706
2017,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2488.61,344.22,3038.96,1833.18,0.0,40044.85,42790.63,1129.09,2481.87,917.99,64.88,0.0,360.22,18234.78,0.0,16952.65,0.0624509865213619,1888.3200000000002,82.48000000000002,450.0500000000002,-35.00999999999999,0.0,1320.78,35088.73,38939.68,0.033918614636792084,1129.09,931.88,224.3499999999999,0.02393137283100426,0.028995872590632483,0.0057614751841823025,1.0283815891656016,1179.95,0.030301995291178562,True,8,59,59,0.03954123043894928,0.03674215116166624,0.015504444704338406,0.02021515352178269,0.06841738699665477,8000,0.03954123043894928
2018,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1511.61,326.91,758.24,0.0,0.0,42295.71000000001,44038.59,1179.95,2461.98,944.9,101.14,0.0,282.81,20196.39,0.0,19286.06,0.0561055713422052,-977.0000000000002,-17.310000000000002,-2280.7200000000003,-1833.18,0.0,-512.1500000000001,42790.63,43414.61,-0.011796720044243172,1179.95,1129.09,-19.889999999999873,0.026007143678130472,0.02717863871171479,-0.00045814070424679326,0.9742275699355587,1256.29,0.028937032948125066,True,8,59,59,0.039952744701223536,0.037366276550660285,0.015325539175443369,0.020433399181665177,0.06812170151815698,8000,0.039952744701223536
2019,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,1748.74,428.51,1018.3,0.0,37.51,44584.94,47878.94,1256.29,2615.87,1011.54,94.92,0.0,0.0,21363.71,0.0,27552.93,0.0706529905152241,237.1300000000001,101.59999999999997,260.05999999999995,0.0,37.51,-87.01999999999981,44038.59,45958.765,-0.001893436431549016,1256.29,1179.95,153.88999999999987,0.025674101556036156,0.02733515576408548,0.003348436364641214,0.9701074430524842,1275.26,0.027747917073054507,True,8,59,59,0.032806856344243,0.030376250677937054,0.013795670834426685,0.015376720038524768,0.05840175615681368,8000,0.032806856344243
2020,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2110.33,291.33,1341.8,0.0,158.72,48090.66,51808.02,1275.26,2905.67,1316.2,97.23,0.0,316.26,23669.94,0.0,23460.67,0.0496824242055535,361.5899999999999,-137.18,323.5,0.0,121.21000000000001,296.4799999999999,47878.94,49843.479999999996,0.005948220308854838,1275.26,1256.29,289.8000000000002,0.025204700795369826,0.02558529219869881,0.005814200774103257,0.9648335148348391,1251.76,0.025113816290515834,True,8,59,59,0.019259093982935852,0.01733833826090265,0.009283932180754786,0.008225407323387543,0.037064324376992135,8000,0.019259093982935852
2021,ATRLJb.ST,Atrium Ljungberg AB,Real Estate Operations,Real Estate,2411.34,700.51,1005.46,0.0,3.9,49071.5,52888.72,1251.76,3090.81,1420.13,103.22,0.0,292.64,24884.05,0.0,25297.28,0.051230406625931,301.0100000000002,409.18,-336.3399999999999,0.0,-154.82,73.35000000000014,51808.02,52348.369999999995,0.00140118976006321,1251.76,1275.26,185.13999999999987,0.024361025949805125,0.02391211034842155,0.003536690827240655,0.9374026354593277,1224.74,0.023395952920788176,True,8,59,59,0.010818355110851007,0.00940928365287889,0.0062076575941085385,0.004055258073084785,0.02229065451021722,8000,0.010818355110851007
2014,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Health Care,2340.66,1039.02,1705.17,242.5,20.13,421.74,9351.14,525.43,8308.57,0.0,7580.13,0.0,0.0,2462.39,0.0,,0.2958264125504082,388.8399999999999,232.27999999999997,285.83000000000015,182.18,-1.5500000000000007,51.3599999999998,8604.61,8977.875,0.005720730128231881,525.43,669.67,668.75,0.07459114768249725,0.058524985032649704,0.07448867354468625,0.04697548139175473,610.0,0.06794480876599418,True,4,60,60,0.16425235405531008,0.15833845413945422,0.05621742252682625,0.08389520788641175,0.26591651001675193,8000,0.16425235405531008
2015,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Health Care,2134.99,818.41,1479.84,27.21,9.42,399.79,9719.44,610.0,9399.47,0.0,8544.71,0.0,0.0,4415.45,0.0,11805.24,0.1935838929214463,-205.67000000000007,-220.61,-225.33000000000015,-215.29,-10.709999999999999,14.270000000000104,9351.14,9535.29,0.0014965459886380071,610.0,525.43,1090.8999999999996,0.05510372521444024,0.06397288388711826,0.11440658857779884,0.04192740860529674,897.51,0.09412508691397953,True,4,60,60,0.1432823390257122,0.13725441819354206,0.05398679520291917,0.06534774601734493,0.24105113536126538,8000,0.1432823390257122
2016,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Health Care,1848.27,635.37,1564.73,58.8,18.97,415.36,9414.91,897.51,10027.74,0.0,9063.46,0.0,0.0,4575.64,0.0,11948.81,0.21074210383684,-286.7199999999998,-183.03999999999996,84.8900000000001,31.589999999999996,9.549999999999999,-147.42999999999995,9719.44,9567.175,-0.015409982570612534,897.51,610.0,628.2700000000004,0.06375967827493487,0.09381139155497836,0.06566933290130059,0.04341511470209336,870.54,0.09099237758272427,True,4,60,60,0.11922173964751245,0.11243911122334549,0.05287639061834576,0.04491949165497626,0.21597953390911417,8000,0.11922173964751245
2017,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Health Care,2877.86,475.31,2069.34,65.04,21.01,559.36,12810.27,870.54,8692.84,0.0,7847.48,0.0,0.0,5372.47,0.0,14163.21,0.1573503435105267,1029.5900000000001,-160.06,504.6100000000001,6.240000000000009,2.0400000000000027,693.3199999999999,9414.91,11112.59,0.062390495825005686,870.54,897.51,-1334.8999999999996,0.0807651501585139,0.07833817318914851,-0.12012501136098781,0.050335700318287636,1418.75,0.12767050705551092,True,4,60,60,0.06709831886692709,0.05872172957067827,0.036295640231965944,0.024337151318287148,0.13738130630453596,8000,0.06709831886692709
2018,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Health Care,4712.43,2826.09,4691.93,2068.82,0.0,591.37,20709.69,1418.75,10288.98,0.0,9367.5,0.0,0.94,5660.96,0.0,12394.52,0.1626119951386336,1834.5700000000002,2350.78,2622.59,2003.7800000000002,-21.01,-1156.03,12810.27,16759.98,-0.06897561930264834,1418.75,870.54,1596.1399999999994,0.05194158942910433,0.08465105566951751,0.09523519717803956,0.03528464831103617,1141.83,0.06812836292167412,True,4,60,60,0.036711097653402205,0.03328564150443688,0.018222725055686933,0.01444617508317968,0.07125599387960951,8000,0.036711097653402205
2019,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Health Care,2061.92,490.4,2489.49,1.88,17.82,819.52,19006.43,1141.83,11106.52,0.0,10453.25,0.0,440.17,5467.51,0.0,8164.05,0.0389756946032106,-2650.51,-2335.69,-2202.4400000000005,-2066.94,17.82,-161.49999999999972,20709.69,19858.059999999998,-0.008132717898928684,1141.83,1418.75,817.5400000000009,0.0714445419139634,0.05749957448008517,0.04116917765380913,0.041268885278823816,1683.63,0.0847832064159339,True,4,60,60,0.03447874618881057,0.030945951308183072,0.01728171509704489,0.013992052098894679,0.0671190106057056,8000,0.03447874618881057
2020,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Health Care,2353.63,747.65,3082.48,0.0,20.88,586.84,20959.2,1683.63,12576.55,0.0,11835.54,0.0,632.52,5063.33,22.97,7478.92,0.0213298468434815,291.71000000000004,257.25,592.9900000000002,-1.88,3.0599999999999987,-557.3500000000003,19006.43,19982.815000000002,-0.02789146574193877,1683.63,1141.83,1470.0299999999988,0.05714059805888209,0.08425389515941573,0.0735647104774777,0.0293672337956389,1381.04,0.06911138395666476,True,4,60,60,0.037450340223649646,0.03370449261051861,0.01818874418075659,0.015461126665163756,0.07203639066302042,8000,0.037450340223649646
2021,ATTE.ST,Attendo AB (publ),Healthcare Providers & Services,Health Care,2156.08,499.8,3052.42,0.97,10.72,524.16,20533.9,1381.04,12895.4,0.0,12081.61,0.0,621.37,4805.14,24.36,6053.57,0.0398426338130239,-197.55000000000018,-247.84999999999997,-30.059999999999945,0.97,-10.159999999999998,71.16999999999973,20959.2,20746.550000000003,0.0034304498820285647,1381.04,1683.63,318.85000000000036,0.08115228797077104,0.06656721237988966,0.015368820358083648,0.025264923565604877,1266.54,0.06104822247554412,True,4,60,60,0.03595094357219657,0.03256379933871986,0.017264947840986866,0.015412476638872102,0.0681060185026845,8000,0.03595094357219657
2010,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,8083.62,2810.55,3029.56,1154.21,0.0,3500.0,19042.24,2110.96,12496.53,7818.64,2883.58,0.0,283.96,6497.32,2613.54,10054.78,0.1657746908634311,1932.67,1186.9300000000003,156.9699999999998,-8.75,-125.6,454.41999999999996,16291.21,17666.725,0.025721801861974983,2110.96,1679.11,1259.2200000000012,0.09504364844078345,0.11948790735124933,0.07127636842708546,0.19811255340194633,1031.65,0.058395090204890844,True,2,61,61,0.07835166130466754,0.07421143896896679,0.027361926526976842,0.04222521879790045,0.12866020858986946,8000,0.07835166130466754
2011,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,7259.12,2382.94,3221.5,1049.32,388.89,3760.06,18574.49,1031.65,12029.06,7440.82,3182.73,0.0,278.02,6685.75,2513.86,4257.06,0.1225584562823858,-824.5,-427.6100000000001,191.94000000000005,-104.8900000000001,388.89,-304.83000000000004,19042.24,18808.365,-0.01620715038229001,1031.65,2110.96,-467.47000000000116,0.11223516770330648,0.054850594403075444,-0.02485436666079168,0.19991424028617052,897.25,0.04770483771449565,True,2,61,61,0.07869140524057869,0.07427210368727069,0.028015373218372396,0.04188490862204138,0.13022480043954582,8000,0.07869140524057869
2012,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,8433.23,2168.68,3054.74,1541.11,105.73,3496.39,20018.83,897.25,11004.91,7473.52,3035.48,0.0,291.78000000000003,7074.11,3045.69,5777.45,0.0201713472598272,1174.1099999999997,-214.26000000000022,-166.76000000000022,491.78999999999996,-283.15999999999997,1763.7600000000002,18574.49,19296.660000000003,0.09140234631278159,897.25,1031.65,-1024.1499999999996,0.05346261995599238,0.04649768405516809,-0.05307395165795529,0.1811914600765106,1492.93,0.07736727495846431,True,2,61,61,0.07218485421819554,0.06820977941667077,0.02447280460789034,0.03969815976711727,0.11796470912612687,8000,0.07218485421819554
2013,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,10312.59,1443.31,3514.67,1188.03,379.71,3773.15,22684.36,1492.93,12542.71,7478.86,3378.1,0.0,282.37,7656.56,3807.64,7196.47,0.122414123968528,1879.3600000000006,-725.3699999999999,459.9300000000003,-353.0799999999999,273.97999999999996,2065.7000000000003,20018.83,21351.595,0.09674687066703917,1492.93,897.25,1537.7999999999993,0.04202262172919634,0.06992124007597558,0.07202272242424977,0.17671513533298097,1794.74,0.08405648383645344,True,2,61,61,0.07895185940272598,0.07497109308690672,0.026177468459218804,0.04414371693769741,0.12685781172818647,8000,0.07895185940272598
2014,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,9250.0,2198.0,3596.0,1210.0,384.0,4249.0,23602.0,1794.74,14228.43,8529.32,3928.97,0.0,263.26,8321.0,4039.0,9426.36,0.121915857605178,-1062.5900000000001,754.69,81.32999999999993,21.970000000000027,4.2900000000000205,-1872.3500000000001,22684.36,23143.18,-0.08090288370051134,1794.74,1492.93,1685.7200000000012,0.06450842105536059,0.07754941196499357,0.07283873694107729,0.18359620415171984,1211.0,0.05232643050782131,True,2,61,61,0.06845191884197091,0.0650834490198447,0.02301302192555665,0.038422388110752284,0.11130484248150567,8000,0.06845191884197091
2015,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,10286.0,2470.0,3945.0,1780.0,230.0,4582.0,25794.0,1211.0,15240.0,9373.0,4405.0,0.0,275.0,9036.0,4575.0,10946.74,0.0872088751744912,1036.0,272.0,349.0,570.0,-154.0,831.0,23602.0,24698.0,0.033646449105190705,1211.0,1794.74,1011.5699999999997,0.07266742246335736,0.049032310308527005,0.04095756741436552,0.18552109482549195,3300.0,0.13361405781844685,True,2,61,61,0.06363463645038446,0.05990603308576792,0.021953948866750072,0.03516533007395419,0.10508445902549304,8000,0.06363463645038446
2016,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,14699.0,3745.0,5557.0,1501.0,560.0,4699.0,35001.0,3300.0,18905.0,10523.0,5353.0,0.0,311.0,9249.0,8965.0,16977.58,0.1492258702097287,4413.0,1275.0,1612.0,-279.0,330.0,1577.0,25794.0,30397.5,0.05187926638703841,3300.0,1211.0,3665.0,0.039838802533103054,0.10856155933876141,0.1205691257504729,0.15458508100995147,4220.0,0.13882720618471914,True,2,61,61,0.06437202173648467,0.06111989593107356,0.021126660401346423,0.03597133607915652,0.1037369240789823,8000,0.06437202173648467
2017,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,13743.0,5075.0,5235.0,1089.0,882.0,5610.0,35309.0,4220.0,20797.0,10489.0,6482.0,0.0,360.0,9787.0,9385.0,13835.46,0.1807844773628207,-956.0,1330.0,-322.0,-412.0,322.0,-2054.0,35001.0,35155.0,-0.058426966292134834,4220.0,3300.0,1892.0,0.09387000426681838,0.1200398236381738,0.053818802446309204,0.15957900725359123,3162.0,0.08994453136111506,True,2,61,61,0.06653573332523197,0.06368078245970282,0.020394933499384822,0.03904448773775291,0.10439430089744965,8000,0.06653573332523197
2018,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,15219.0,4393.0,5010.0,1082.0,780.0,6755.0,37955.0,3162.0,22630.0,11302.0,7263.0,0.0,348.0,11656.0,10798.0,21650.22,0.1655384341320032,1476.0,-682.0,-225.0,-7.0,-102.0,2274.0,35309.0,36632.0,0.06207687267962437,3162.0,4220.0,1833.0,0.1151998252893645,0.08631797335662808,0.0500382179515178,0.18440161607337846,3172.0,0.08659095872461237,True,2,61,61,0.05869120784544584,0.05600928019491483,0.01880526890771692,0.033090914820462565,0.093626482028933,8000,0.05869120784544584
2019,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,14859.0,4251.0,5378.0,1484.0,480.0,6282.0,39831.0,3172.0,23312.0,12564.0,7855.0,0.0,389.0,12279.0,11053.0,18254.7,0.1073204183096177,-360.0,-142.0,368.0,402.0,-300.0,-484.0,37955.0,38893.0,-0.012444398734990873,3172.0,3162.0,682.0,0.08129997685958913,0.08155709253593192,0.01753528912657805,0.16152006787853856,2944.0,0.07569485511531639,True,2,61,61,0.04752908687694563,0.04512029495092934,0.015888195370144843,0.026342680881041632,0.07703936763076362,8000,0.04752908687694563
2020,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,13998.0,4463.0,5620.0,2072.0,405.0,6275.0,39741.0,2944.0,22435.0,13079.0,7212.0,0.0,360.0,12109.0,10882.0,17778.31,0.0775955808794745,-861.0,212.0,242.0,588.0,-75.0,-802.0,39831.0,39786.0,-0.020157844467903283,2944.0,3172.0,-877.0,0.0797265369728045,0.07399587794701654,-0.022042929673754586,0.1577187955562258,4635.0,0.11649826572161062,True,2,61,61,0.039014508243206195,0.03683930179157141,0.013969634497850335,0.020789745653006435,0.06514741137413113,8000,0.039014508243206195
2021,AUSS.OL,Austevoll Seafood ASA,Food & Tobacco,Consumer Staples,16471.0,5329.0,5971.0,1315.0,686.0,6896.0,43781.0,4635.0,26571.0,14109.0,9294.0,0.0,349.0,13372.0,11815.0,21569.13,0.1119228173263985,2473.0,866.0,351.0,-757.0,281.0,780.0,39741.0,41761.0,0.018677713656282176,4635.0,2944.0,4136.0,0.07049639615909581,0.11098872153444601,0.09903977395177319,0.16513014535092552,3195.0,0.07650678863054046,True,2,61,61,0.039745624907962476,0.03751551740105953,0.014011021239213111,0.021631085020611947,0.06581553230724983,8000,0.039745624907962476
2021,AUTO.OL,AutoStore Holdings Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2344.34,1293.7,1341.26,6.16,6.16,98.64,18749.46,693.59,2800.15,926.51,2212.27,0.0,354.11,12251.88,0.0,119261.78,-0.056541526688149,1237.7900000000002,863.95,940.6700000000001,-17.86,5.3,-579.39,17620.72,18185.09,-0.0318607166640363,693.59,785.81,1100.5500000000002,0.043211774041261274,0.038140586601441075,0.06051935954125056,0.005424223910907232,974.19,0.0535708099327526,True,5,62,62,0.04418322384318208,0.041031245643122674,0.018956318369585893,0.019957509867474924,0.0799526454132375,8000,0.04418322384318208
2010,AXFO.ST,Axfood AB,Food & Drug Retailing,Consumer Staples,3211.2,273.31,3535.7,383.51,0.0,1377.84,6649.72,1146.34,28771.93,24847.49,3122.41,0.0,3.36,2578.67,0.0,11449.26,0.3097216782294744,390.6399999999999,17.629999999999995,470.78999999999996,139.16,-6.47,34.909999999999854,5803.76,6226.74,0.0056064650202192244,1146.34,1282.24,2124.8199999999997,0.20592476962262757,0.18409954486617394,0.34124116311263997,0.22127790786189883,1195.36,0.19197204315580865,True,2,63,63,0.0804590812259033,0.07576939023191387,0.03320709361718858,0.03554193450000106,0.14103270634903475,8000,0.0804590812259033
