Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_acc
2016,BOL.ST,Boliden AB,Metals & Mining,Materials,14239.95,1425.32,9147.48,1804.65,791.85,33048.9,51092.55,6868.78,39588.54,32604.87,1636.92,520.44,110.96,27867.29,7.59,54311.31,0.2065024136426776,2621.0,459.3399999999999,-140.77000000000044,-1521.33,150.31000000000006,931.4100000000003,45025.26,48058.905,0.01938059138051523,6868.78,5961.32,1112.9599999999991,0.1240419439435834,0.14292418855569014,0.023158247155235834,0.6876748440273452,12333.82,0.2566396383771124,True,7,96,2016.0,2017-06-26,2017-06-30,2017-02-10,10306.4188414728,True,True,0.21445388407149102,96,0.02173999327558059,0.019770761218173265,0.010363469897644648,0.009251721181838018,0.041620695351162335,8000,0.02173999327558059
2017,BOL.ST,Boliden AB,Metals & Mining,Materials,15846.23,2511.62,9886.38,1331.86,1166.75,36336.47,55918.11,12333.82,47963.15,37753.87,1684.92,638.14,100.71,35066.65,9.01,67594.26,0.2583498072452521,1606.2799999999988,1086.3,738.8999999999996,-472.7900000000002,374.9,-316.81000000000097,51092.55,53505.33,-0.005921092347248413,12333.82,6868.78,8374.61,0.1283756216436755,0.23051572619026925,0.1565191729496856,0.6791186971466208,11020.36,0.20596751762861756,True,7,96,2017.0,2018-06-21,2018-06-30,2018-02-14,11300.8501075953,True,True,0.21120980110944648,96,0.017428662427315965,0.015756525811247573,0.008000277435680726,0.007898185130726487,0.0329595985565508,8000,0.017428662427315965
2018,BOL.ST,Boliden AB,Metals & Mining,Materials,15589.36,2217.15,8555.36,210.79,666.51,37938.5,57309.31,11020.36,49121.51,39107.85,1864.5,660.21,61.81,38058.53,10.73,45920.65,0.2297801428238952,-256.869999999999,-294.4699999999998,-1331.0199999999986,-1121.07,-500.24,-252.6900000000005,55918.11,56613.71,-0.004463406478748708,11020.36,12333.82,1158.3600000000006,0.21785924292896544,0.1946588556022914,0.0204607682485391,0.6701291966203946,8786.57,0.15520215862906706,True,7,96,2018.0,2019-06-19,2019-06-30,2019-02-13,10819.7009601906,True,True,0.19111450142007297,96,0.015889950587461732,0.014703030955994102,0.006214117828512597,0.00826147050892147,0.027497213309528246,8000,0.015889950587461732
2019,BOL.ST,Boliden AB,Metals & Mining,Materials,17359.89,1287.41,11597.95,2102.24,102.21,41246.85,62283.32,8786.57,46469.63,37709.11,2015.64,688.63,53.04,38846.44,11.25,58181.94,0.1899358917115247,1770.5299999999988,-929.74,3042.59,1891.4499999999998,-564.3,984.8299999999983,57309.31,59796.315,0.016469743996766328,8786.57,11020.36,-2651.8800000000047,0.18429831336596578,0.14694166354565494,-0.0443485522477431,0.6897891617568741,11519.29,0.19264213856656554,True,7,96,2019.0,2020-06-03,2020-06-30,2020-02-13,10588.6781590108,True,True,0.17707910862083726,96,0.01209874650421005,0.011137238568068331,0.004924636258185674,0.0061724030524241075,0.021268134073761963,8000,0.01209874650421005
2020,BOL.ST,Boliden AB,Metals & Mining,Materials,25940.03,5283.66,11901.8,0.0,180.65,45532.37,75696.2,11519.29,57643.53,46584.81,2263.9500000000003,766.59,210.83,47641.66,13.57,75978.13,0.1962120422039721,8580.14,3996.25,303.84999999999854,-2102.24,78.44000000000001,2256.240000000001,62283.32,68989.76,0.032703983895581046,11519.29,8786.57,11173.900000000001,0.1273604952387137,0.16697101135009024,0.16196461619811406,0.6599873662410191,13173.01,0.1909415252350494,True,7,96,2020.0,2021-06-02,2021-06-30,2021-02-12,13475.4700335178,True,True,0.19532565461189894,96,0.011624539172056482,0.010664689263196199,0.004949738351454257,0.005472036415567891,0.021029173220615736,8000,0.011624539172056482
2021,BOL.ST,Boliden AB,Metals & Mining,Materials,29577.15,8038.77,12124.9,0.0,227.01,44734.01,78477.17,13173.01,68787.49,55828.95,2281.03,967.13,210.47,49557.66,14.61,86658.34,0.2306565747342215,3637.1200000000026,2755.1100000000006,223.10000000000036,0.0,46.359999999999985,705.2700000000017,75696.2,77086.685,0.009149050838027367,13173.01,11519.29,11143.960000000006,0.1494329403320431,0.1708856724089251,0.14456400609262166,0.5803078702891428,15580.47,0.20211622798411943,True,7,96,2021.0,2022-06-01,2022-06-30,2022-02-11,17606.0378060254,True,True,0.22839272185625054,96,0.014070977964291792,0.013021781866981885,0.005751950902638555,0.006829837196375504,0.024812636301129492,8000,0.014070977964291792
2022,BOL.ST,Boliden AB,Metals & Mining,Materials,37580.95,11444.84,14902.11,329.44,685.24,48979.68,90715.38,15580.47,82127.65,64885.38,3000.55,995.75,212.83000000000004,54886.12,13.18,97601.95,0.2736763492430686,8003.799999999996,3406.0699999999997,2777.210000000001,329.44,458.23,2608.189999999995,78477.17,84596.275,0.030831026543426353,15580.47,13173.01,13340.159999999989,0.15571619435962164,0.18417442139148563,0.15769204967949227,0.5789815213494921,12125.45,0.1433331432146392,True,7,96,2022.0,2023-06-21,2023-06-30,2023-02-14,16523.3757913919,True,True,0.19532037068289237,96,0.018234352272052293,0.01702879577320117,0.006905010425288456,0.009705592653582446,0.03106467897286093,8000,0.018234352272052293
2023,BOL.ST,Boliden AB,Metals & Mining,Materials,33314.85,5011.67,18520.44,2982.04,412.77,65057.13,102646.71,12125.45,78182.95,67496.67,3343.13,1145.56,671.8100000000001,56785.55,15.1,86601.16,0.1376199039975774,-4266.0999999999985,-6433.17,3618.329999999998,2652.6,-272.47,928.8700000000033,90715.38,96681.04500000001,0.009607570956644119,12125.45,15580.47,-3944.699999999997,0.16115330569709913,0.12541703495240458,-0.040801172556626755,0.6729047043295817,17959.16,0.18575678407282417,True,7,96,2023.0,2024-06-19,2024-06-30,2024-02-08,13149.2848856718,True,True,0.13600685517695632,96,0.01649910300057144,0.01521129676186441,0.006662687061674848,0.008265611897875154,0.02940079108604124,8000,0.01649910300057144
2024,BOL.ST,Boliden AB,Metals & Mining,Materials,39533.36,7250.13,23722.28,4992.43,299.18,75890.94,119456.49,17959.16,90723.3,77601.99,3717.13,1155.31,1122.76,66817.99,19.53,87311.25,0.1411891105474888,6218.510000000002,2238.46,5201.84,2010.3900000000003,-113.58999999999997,675.010000000002,102646.71,111051.6,0.006078345561882963,17959.16,12125.45,12540.350000000006,0.10918753084151872,0.16171905672678286,0.1129236318972442,0.6833844807278778,,,True,7,96,2024.0,2025-06-30,2025-06-30,2025-02-06,15680.3005346818,True,True,0.14119833063802592,96,0.01649701785437623,0.015163379288834466,0.0066038003256379835,0.008434189677229077,0.029143668672445354,8000,0.01649701785437623
2022,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,23161.71,112.01,11871.24,3239.83,383.09,362.39,24076.62,-3080.37,13289.67,11685.83,813.32,0.0,169.13,7510.36,4.71,3017.35,0.0826858565522344,915.0299999999988,-926.5699999999999,537.4599999999991,1301.99,118.08999999999997,2724.2199999999993,23101.12,23588.87,0.1154875159344216,-3080.37,720.59,-1488.8799999999992,0.030547881267733473,-0.1305857381044535,-0.06311790263798135,0.015362753705455158,-335.41,-0.014218993957743632,True,8,98,2022.0,2023-05-08,2023-06-30,2023-02-02,851.604247275305,True,True,0.03610195177960221,98,0.02646245566244679,0.02481164850678399,0.010920672484984836,0.012073369664480584,0.04687882197549502,8000,0.02646245566244679
2023,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,17857.99,181.22,11118.71,5573.45,265.79,367.47,19226.19,-335.41,13206.32,11793.03,762.38,0.0,481.71,6640.62,5.03,1434.74,0.0254602634806225,-5303.7199999999975,69.21,-752.5300000000007,2333.62,-117.29999999999995,-2404.079999999997,24076.62,21651.405,-0.11103575033583259,-335.41,-3080.37,-83.35000000000036,-0.14227113667681152,-0.015491373423572282,-0.003849634700380893,0.01697210873843984,575.62,0.026585803554088062,True,8,98,2023.0,2024-06-19,2024-06-30,2024-02-01,-32.9491318728728,True,True,-0.001521801096643511,98,0.03350662656892445,0.031663162075494806,0.01156222770034017,0.0181133462192777,0.05486486483860357,8000,0.03350662656892445
2024,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,16364.2,609.66,6766.93,1378.68,115.15,401.99,17738.76,575.62,8333.28,7641.72,669.18,0.0,466.8,7385.84,5.14,2714.55,-0.0601300504128004,-1493.7900000000009,428.43999999999994,-4351.779999999999,-4194.7699999999995,-150.64000000000001,-1915.8600000000017,19226.19,18482.475,-0.10365819512808766,575.62,-335.41,-4873.039999999999,-0.018147461311323297,0.03114409731380673,-0.26365732944316167,0.02174979270903924,,,True,8,98,2024.0,2025-06-24,2025-06-30,2025-02-04,87.7580707087416,True,True,0.004748177433419583,98,0.040969481057248826,0.039041773933710014,0.012416618850611513,0.024313767360101098,0.0640146864615962,8000,0.040969481057248826
2020,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,460.88,369.37,63.04,0.0,5.21,15.67,485.78,-102.63,185.11,19.71,232.55,59.26,0.46,416.53,0.0,5263.55,-0.0200465752766907,298.54999999999995,283.04,1.1400000000000006,0.0,3.03,17.399999999999935,184.09,334.935,0.051950378431635795,-102.63,-152.46,40.440000000000026,-0.455192798602714,-0.30641766312866675,0.12073984504456096,0.046785197127800916,-83.61,-0.24963052532580948,True,4,99,2020.0,2021-05-07,2021-06-30,2021-02-17,-70.2487089046455,True,True,-0.20973833401897532,99,0.04511080855421436,0.039786118730853456,0.023245307561640408,0.019476302756505373,0.08839173961013456,8000,0.04511080855421436
2021,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,300.54,201.15,60.11,0.0,1.85,26.38,335.07,-83.61,213.35,23.23,236.93,53.13,1.27,258.87,0.0,2750.5,0.0195078610885772,-160.33999999999997,-168.22,-2.9299999999999997,0.0,-3.36,7.450000000000024,485.78,410.42499999999995,0.018151915697143264,-83.61,-102.63,28.23999999999998,-0.25005786684534326,-0.20371566059572396,0.06880672473655353,0.06427483705914601,-44.64,-0.10876530425778158,True,4,99,2021.0,2022-06-23,2022-06-30,2022-02-17,-77.3951741362018,True,True,-0.1885732451390676,99,0.04252166403720052,0.03833817135219295,0.019915050489975335,0.01933151536405131,0.08081524352813667,8000,0.04252166403720052
2022,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,318.91,189.46,84.9,0.0,1.03,23.18,349.98,-44.64,312.42,29.56,270.28,50.44,1.58,253.13,0.0,4885.85,0.2427211314344409,18.370000000000005,-11.689999999999998,24.790000000000006,0.0,-0.8200000000000001,4.449999999999996,335.07,342.525,0.012991752426830146,-44.64,-83.61,99.07000000000002,-0.2440989708780381,-0.13032625355813446,0.2892343624552953,0.06767389241661192,-18.17,-0.05304722283045034,True,4,99,2022.0,2023-06-29,2023-06-30,2023-02-16,8.43983228704505,True,True,0.024640047549945407,99,0.038875393465319374,0.03512723524891102,0.01736460079471453,0.018947369621935644,0.07137464116107349,8000,0.038875393465319374
2023,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,405.66,168.48,130.94,0.0,6.57,24.16,693.48,-18.17,588.29,49.92,362.87,56.84,4.23,548.86,0.0,12542.67,0.4156068942899829,86.75,-20.980000000000018,46.03999999999999,0.0,5.54,67.23000000000002,349.98,521.73,0.12885975504571334,-18.17,-44.64,275.86999999999995,-0.0855614973262032,-0.03482644279608227,0.5287600866348493,0.046307477047515,66.88,0.12818890997259116,True,4,99,2023.0,2024-06-20,2024-06-30,2024-02-15,111.517501626952,True,True,0.21374561866665132,99,0.039521310197198824,0.0359529425035711,0.017031791425842192,0.020087996641473267,0.071220019501529,8000,0.039521310197198824
2024,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,640.09,233.38,148.24,0.0,13.08,16.17,904.41,66.88,914.0,67.61,446.46,77.3,4.04,747.9,0.0,26528.53,0.6326915363016445,234.43,64.9,17.30000000000001,0.0,6.51,158.73999999999998,693.48,798.9449999999999,0.19868701850565432,66.88,-18.17,325.71000000000004,-0.022742491660877787,0.08371039308087541,0.407675121566566,0.02023919043238271,,,True,4,99,2024.0,2025-06-29,2025-06-30,2025-02-25,194.47695442923,True,True,0.2434171994683364,99,0.05747854326024654,0.05239824576961509,0.02443396291165699,0.02783816307528605,0.10337688872671036,8000,0.05747854326024654
2020,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,3293.2,1790.28,1594.08,107.76,0.0,305.32,4210.01,764.85,4461.67,2650.72,1605.23,0.0,12.28,1992.44,0.0,12423.66,0.0970869888177311,1725.7099999999998,1472.04,618.6299999999999,15.490000000000009,0.0,-349.47,2332.16,3271.085,-0.10683611095401067,764.85,71.19,1274.5100000000002,0.021763421005568488,0.23382149959417137,0.38962912917273634,0.09333906028122167,244.74,0.0748192113625907,True,1,101,2020.0,2021-05-10,2021-06-30,2021-02-09,274.09580444923,True,True,0.08379354386976492,101,0.03340320682658841,0.03010302783926442,0.015507578654965739,0.01506168355207954,0.06220319003767504,8000,0.03340320682658841
2021,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,3481.58,1524.65,1915.92,163.87,39.65,504.19,4927.71,244.74,5826.63,3469.84,2096.32,0.0,16.04,2120.52,117.99,11728.99,0.1091931686702314,188.3800000000001,-265.6299999999999,321.84000000000015,56.11,39.65,227.92999999999986,4210.01,4568.860000000001,0.04988771816164204,244.74,764.85,1364.96,0.16740499818335425,0.0535669729429223,0.29875286176420374,0.11035356741068887,765.15,0.16747066007713082,True,1,101,2021.0,2022-06-10,2022-06-30,2022-02-10,221.931513915787,True,True,0.0485748116413694,101,0.027802476346264874,0.02540892149256118,0.012190100176014719,0.012975697461392112,0.05096457103272709,8000,0.027802476346264874
2022,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,3765.15,1672.82,2429.5,158.13,77.28,815.61,5640.25,765.15,6407.21,3873.36,2297.64,0.0,20.91,2355.61,0.0,7451.86,0.0913988308760788,283.57000000000016,148.16999999999985,513.5799999999999,-5.740000000000009,37.63,-346.2899999999996,4927.71,5283.98,-0.06553582716058722,765.15,244.74,580.5799999999999,0.046317359263282606,0.14480562000613176,0.10987551050533878,0.15435523980030205,129.39,0.024487223645812437,True,1,101,2022.0,2023-05-26,2023-06-30,2023-02-10,341.811572975378,True,True,0.06468827909556396,101,0.02622548932691293,0.02409004205486842,0.010892342611275951,0.012861873062403524,0.046646409446235076,8000,0.02622548932691293
2023,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,4037.13,1472.9,2431.34,97.66,52.35,790.31,5999.31,129.39,7718.37,4694.72,2720.09,0.0,38.81,2739.41,0.0,9064.39,0.096644897988983,271.98,-199.91999999999985,1.8400000000001455,-60.47,-24.93,384.65999999999974,5640.25,5819.780000000001,0.0660952819522387,129.39,765.15,1311.1599999999999,0.13147404197409523,0.022232799177975795,0.22529373962589647,0.13579722944853584,255.27,0.04386248277426294,True,1,101,2023.0,2024-04-29,2024-06-30,2024-02-08,404.246036325667,True,True,0.06946070750538112,101,0.02144557794958196,0.019709286970888487,0.00899988658148879,0.010348276216841479,0.03816269999331853,8000,0.02144557794958196
2024,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,4438.29,1206.98,2557.9,0.0,87.39,839.95,6469.81,255.27,8384.13,5116.51,2799.79,0.0,44.74,3067.84,0.0,8613.35,0.1379113643475536,401.15999999999985,-265.9200000000001,126.55999999999995,-97.66,35.04,477.9,5999.31,6234.56,0.07665336447159062,255.27,129.39,665.7599999999993,0.020753669866037053,0.040944348919570904,0.106785402658728,0.1347248242057178,,,True,1,101,2024.0,2025-04-28,2025-06-30,2025-02-07,715.498954499833,True,True,0.11476334408520135,101,0.028130448232161927,0.02622897081400795,0.01076929604783888,0.014501515636103742,0.048768690832743405,8000,0.028130448232161927
2020,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,3293.2,1790.28,1594.08,107.76,0.0,305.32,4210.01,764.85,4461.67,2650.72,1605.23,0.0,12.28,1992.44,0.0,12423.66,0.0970869888177311,1725.7099999999998,1472.04,618.6299999999999,15.490000000000009,0.0,-349.47,2332.16,3271.085,-0.10683611095401067,764.85,71.19,1274.5100000000002,0.021763421005568488,0.23382149959417137,0.38962912917273634,0.09333906028122167,244.74,0.0748192113625907,True,1,102,2020.0,2021-05-10,2021-06-30,2021-02-09,274.09580444923,True,True,0.08379354386976492,102,0.033131991931571826,0.029904656289257037,0.014917635266100805,0.015196691104970055,0.06171238948359644,8000,0.033131991931571826
2021,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,3481.58,1524.65,1915.92,163.87,39.65,504.19,4927.71,244.74,5826.63,3469.84,2096.32,0.0,16.04,2120.52,117.99,11728.99,0.1091931686702314,188.3800000000001,-265.6299999999999,321.84000000000015,56.11,39.65,227.92999999999986,4210.01,4568.860000000001,0.04988771816164204,244.74,764.85,1364.96,0.16740499818335425,0.0535669729429223,0.29875286176420374,0.11035356741068887,765.15,0.16747066007713082,True,1,102,2021.0,2022-06-10,2022-06-30,2022-02-10,221.931513915787,True,True,0.0485748116413694,102,0.02813541525931537,0.025475961991945486,0.012534734097965078,0.012940873473957334,0.05179614457853783,8000,0.02813541525931537
2022,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,3765.15,1672.82,2429.5,158.13,77.28,815.61,5640.25,765.15,6407.21,3873.36,2297.64,0.0,20.91,2355.61,0.0,7451.86,0.0913988308760788,283.57000000000016,148.16999999999985,513.5799999999999,-5.740000000000009,37.63,-346.2899999999996,4927.71,5283.98,-0.06553582716058722,765.15,244.74,580.5799999999999,0.046317359263282606,0.14480562000613176,0.10987551050533878,0.15435523980030205,129.39,0.024487223645812437,True,1,102,2022.0,2023-05-26,2023-06-30,2023-02-10,341.811572975378,True,True,0.06468827909556396,102,0.02621486045318233,0.024147240050410777,0.010861400729283757,0.013237451480167568,0.04656051132470025,8000,0.02621486045318233
2023,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,4037.13,1472.9,2431.34,97.66,52.35,790.31,5999.31,129.39,7718.37,4694.72,2720.09,0.0,38.81,2739.41,0.0,9064.39,0.096644897988983,271.98,-199.91999999999985,1.8400000000001455,-60.47,-24.93,384.65999999999974,5640.25,5819.780000000001,0.0660952819522387,129.39,765.15,1311.1599999999999,0.13147404197409523,0.022232799177975795,0.22529373962589647,0.13579722944853584,255.27,0.04386248277426294,True,1,102,2023.0,2024-04-29,2024-06-30,2024-02-08,404.246036325667,True,True,0.06946070750538112,102,0.02162571732693313,0.01979320635636989,0.009138349756099829,0.010502106404950097,0.03930198088820424,8000,0.02162571732693313
2024,BOOZT.ST,Boozt AB,Diversified Retail,Consumer Discretionary,4438.29,1206.98,2557.9,0.0,87.39,839.95,6469.81,255.27,8384.13,5116.51,2799.79,0.0,44.74,3067.84,0.0,8613.35,0.1379113643475536,401.15999999999985,-265.9200000000001,126.55999999999995,-97.66,35.04,477.9,5999.31,6234.56,0.07665336447159062,255.27,129.39,665.7599999999993,0.020753669866037053,0.040944348919570904,0.106785402658728,0.1347248242057178,,,True,1,102,2024.0,2025-04-28,2025-06-30,2025-02-07,715.498954499833,True,True,0.11476334408520135,102,0.028318993417968882,0.026414729927311198,0.01081492401285104,0.014514785528614125,0.04885965228474015,8000,0.028318993417968882
2024,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,497.12,220.46,260.62,51.9,11.93,55.17,1462.8,149.3,1140.25,528.95,536.15,6.99,34.230000000000004,728.83,80.2,657.21,0.0592190648060022,33.370000000000005,67.77000000000001,-12.360000000000014,-32.24,-0.22000000000000064,-54.49999999999999,1406.38,1434.5900000000001,-0.037989948347611505,149.3,166.91,34.049999999999955,0.11634683080183186,0.10407154657428254,0.023735004426351746,0.03845698074014178,,,True,8,103,2024.0,2025-05-23,2025-06-30,2025-02-28,53.7,True,True,0.03743229772966492,103,0.05827119685835677,0.05614044790942824,0.017426565613313374,0.0340284557226913,0.09002575327649688,8000,0.05827119685835677
