Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2012,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,75.71,48.54,44.96,0.26,0.22,0.94,91.81,10.08,89.09,7.02,73.97,20.21,0.12,44.27,1.63,171.54,0.6141612200435731
2013,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,84.26,48.63,49.88,0.03,0.02,1.94,112.33,2.77,104.19,14.92,88.68,23.2,0.01,61.92,0.0,746.14,0.3840439276485786
2014,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,122.73,55.14,87.29,0.0,0.0,1.58,158.63,15.34,135.46,27.93,105.83,33.81,0.01,71.33,0.0,702.73,0.4976868077947569
2015,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,161.43,108.51,98.98,0.0,0.0,2.89,208.85,2.56,168.76,58.08,149.8,45.34,0.05,109.88,0.0,909.49,0.0561521659992717
2016,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,148.68,71.23,123.23,0.0,0.0,2.18,198.33,-75.35,140.45,17.88,222.45,87.83,0.0,75.1,0.0,608.8,-0.1604527296937418
2017,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,179.48,132.68,101.44,0.0,0.0,1.11,228.38,11.92,151.46,14.3,153.56,50.91,0.01,126.94,0.0,669.87,0.2717819442256183
2018,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,186.76,133.33,97.36,0.0,0.0,1.53,239.87,11.49,176.09,13.78,157.39,49.05,0.92,132.77,8.14,645.86,0.3764814420552125
2019,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,175.99,117.78,85.62,0.0,0.0,1.33,233.92,2.75,141.55,4.44,149.79000000000002,48.18,0.98,112.64,5.9,395.2,0.2912097182385693
2020,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,129.35,89.23,88.49,0.0,0.0,1.5,195.22,-2.44,120.65,3.04,154.85,54.13,1.57,84.95,3.73,689.02,0.1727559765448804
2021,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,133.28,82.17,146.69,5.01,0.0,1.6,359.67,28.33,161.87,0.32,189.03,59.31,3.0700000000000003,60.11,60.28,1183.65,0.2388902732785116
2022,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,162.15,59.97,196.13,5.24,0.0,2.82,399.88,30.42,194.65,1.16,213.29,72.73,4.17,53.75,62.49,956.43,0.4194769442532691
2023,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,97.64,24.08,190.3,5.59,0.0,3.17,350.68,37.07,231.82,1.07,251.85,89.56,7.97,32.08,71.03,602.65,0.5866550286102219
2024,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,107.39,34.4,190.49,5.88,0.0,2.37,354.05,31.7,257.38,0.89,263.56,102.98,4.14,26.99,79.28,501.35,0.8635550955114334
1995,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,32644.91,0.0,76274.06,50757.57,12199.31,0.0,118785.35,0.0,86622.81,0.0,19488.7,0.0,0.0,40972.2,1539.09,11397.66,1.5792066060568857
1996,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,28536.88,0.0,73364.39,49776.06,11172.57,0.0,117610.68,0.0,76827.07,0.0,19832.85,0.0,0.0,42664.04,1582.24,14491.93,1.2881132605950152
1997,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,29889.71,0.0,79130.78,53177.76,12247.49,0.0,125990.39,0.0,79888.1,0.0,20511.38,0.0,0.0,44656.36,2203.25,16584.99,1.26711938063505
1998,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,33250.51,3116.68,29789.53,4251.56,1658.95,0.0,137841.17,13564.71,88852.47,42490.72,25256.58,0.0,0.0,47097.14,2493.34,48262.06,0.4255891453359596
1999,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,33359.86,5183.32,29820.64,11917.93,2127.57,0.0,129446.63,12123.33,88375.69,40104.22,22147.72,0.0,0.0,48076.07,1630.38,99144.71,0.5255605660834761
2000,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,40843.83,6149.83,31415.03,11076.96,4718.95,0.0,176157.45,17523.98,105577.01,48970.8,25346.76,0.0,0.0,70807.32,1234.26,90084.21,0.4339084456504145
2001,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,34894.18,1967.46,26661.9,9777.57,3892.71,0.0,163756.59,12293.71,108651.15,52663.89,28166.55,0.0,0.0,71601.29,399.86,96263.16,0.3863925784518719
2002,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,36139.12,1225.36,19896.69,4729.82,3910.25,0.0,132457.0,9902.87,95962.73,48164.54,35659.64,0.0,0.0,59318.47,221.07,61167.76,0.2038737618732021
2003,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,37710.97,1691.39,30724.63,11836.41,2958.05,76759.11,150606.33,13186.33,97419.23,49640.81,27995.74,0.0,0.0,66632.56,506.16,72455.99,0.2946538152648725
2004,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,35591.68,2259.65,22440.76,4921.3,2895.61,77975.49,135198.97,13709.9,103719.97,55288.09,26016.59,0.0,0.0,66201.93,1121.17,72622.98,0.3329509484857353
2005,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,40355.29,2805.7,32428.43,10512.990000000002,2844.02,6547.97,142366.5,5467.2,90847.89,52058.51,26012.03,704.82,0.0,57647.79,747.33,69039.71,0.230878367918415
2006,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,41429.73,5008.87,27469.85,4249.73,1649.06,74442.24,142963.48,11876.04,92186.53,51255.05,24017.54,629.84,0.0,64149.78,851.26,72837.41,0.2698999892924789
2007,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,41930.72,7696.35,25313.04,8616.08,1067.2,51351.56,121394.13,6322.98,94916.85,56488.69,28792.69,648.08,0.0,60207.07,570.07,59512.01,0.1692009528582622
2008,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,38528.69,4036.64,26942.03,10314.89,1017.41,52556.95,118835.39,4786.49,90827.96,56865.48,25839.79,0.0,0.0,54307.33,548.51,39501.31,0.1480733865345969
2009,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,31169.84,7384.82,21724.84,8530.2,896.56,41034.5,96151.93,11404.71,78065.74,47688.08,21839.84,643.2,0.0,42500.03,482.7,32427.35,0.2135978798926919
2010,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,34999.33,8651.51,20007.74,5856.46,934.54,39460.2,101527.74,6497.63,82406.01,51632.11,15549.82,456.97,0.0,48307.19,403.41,47543.24,0.3219227437149202
2011,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,35664.64,8810.55,21555.99,7999.75,568.65,38238.63,100570.12,5429.57,85440.17,54533.38,15323.27,0.0,0.0,45435.31,673.87,28813.88,0.3379700094428051
2012,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,39444.22,14099.8,19362.46,0.0,293.59,0.0,104908.12,6995.42,80828.54,52032.21,14536.43,478.32,2600.86,42350.79,675.26,30986.77,0.2820932899952469
2013,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,43633.27,17284.88,26156.61,100.06,133.41,46143.04,112164.1,7925.73,82482.23,52223.91,20630.31,491.94,0.0,43466.51,500.29,47991.09,0.230172539279638
2014,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,39906.71,13070.24,28264.62,18.08,451.94,48981.76,116122.64,7420.66,85345.92,52178.59,16587.84,534.82,0.0,45827.18,1509.49,53070.56,0.361544443240304
2015,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,34214.49,7756.82,26064.07,4732.81,451.2,54019.35,118665.92,10876.71,89804.4,53739.52,17003.8,590.35,80.5,51724.94,1200.0,63535.73,0.3697865316427377
2016,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,32933.56,8653.34,27140.45,8898.509999999998,690.09,50948.49,111921.43,12631.91,91042.61,54177.87,17814.699999999997,743.05,65.02,52719.11,562.97,73415.83,0.370257129601547
2017,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,32843.36,5975.99,29171.12,8575.099999999999,807.3,52277.65,115877.2,11214.93,93722.12,55468.19,17811.4,793.07,1371.54,59149.55,462.72,102606.24,0.33322099628147
2018,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,42087.8,11195.67,31179.45,9590.63,911.51,51856.77,127303.72,10484.79,100680.85,59116.15,18367.58,998.55,1267.39,66520.13,178.34,80483.75,0.3437602091922049
2019,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,35327.73,8620.36,28705.01,8108.66,472.35,55205.73,148130.46,16342.54,98990.48,58714.99,19463.37,984.49,1388.12,73105.77,-68.88,101629.4,0.2794271497595256
2020,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,43528.55,17400.94,30328.55,8496.18,817.14,52454.26,182610.37,12095.79,91715.69,54077.19,20685.09,1072.32,1394.02,92284.71,-167.62,129725.59,0.1805496678195109
2021,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,45141.77,14827.0,31686.34,4905.62,610.7,50658.1,190478.45,14998.64,103283.32,60319.74,20140.45,833.26,1168.6,106952.66,-160.18,128241.06,0.2105746584403696
2022,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,55430.32,20098.34,38760.34,10851.22,670.99,50953.54,219351.85,15968.34,117895.18,70444.39,19561.72,898.35,1292.0,131388.85,-314.53,110111.36,0.209769694017867
2023,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,58341.17,27559.94,33599.86,7762.42,503.33,50824.82,232134.31,8578.37,107183.99,69961.63,21742.52,1117.93,2121.78,122867.66,-1084.95,110332.01,0.1188673663116874
2024,STEAV.HE,Stora Enso Oyj,Containers & Packaging,Materials,55528.25,23522.14,49785.98,20039.12,152.97,58905.37,233009.21,11061.87,105145.82,69113.42,20985.01,894.71,2765.46,119305.14,-1765.04,90101.13,0.1121033587686245
2011,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,2.34,2.0,0.78,0.17,0.0,0.0,3.3,0.0,2.94,0.0,3.28,0.0,0.0,2.52,0.0,5.18,-0.134920634920635
2012,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,4.11,3.94,1.71,0.0,0.0,0.0,5.05,1.98,4.47,0.0,3.35,0.0,0.0,3.34,0.0,5.39,0.3353293413173652
2013,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,6.03,5.65,1.79,0.0,0.0,0.0,7.07,-0.99,0.0,0.0,0.72,0.0,0.0,5.28,0.0,41.47,-0.1363636363636363
2014,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,96.9,30.19,260.71,149.91,7.67,2095.28,2194.11,-29.85,20.39,8.54,2.94,0.0,0.0,785.4,0.0,671.29,0.011344537815126
2015,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,140.24,52.33,1392.98,1105.17,14.65,5116.65,5257.94,85.09,340.37,105.17,29.64,0.0,88.92,1558.33,0.0,1445.3,0.0748493579665411
2016,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,141.3,48.36,828.83,599.34,4.74,5516.37,5663.36,-34.37,432.06,138.46,54.01,0.0,106.05,1947.85,0.0,1794.19,0.0685576404753959
2017,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,114.07,38.02,1172.76,991.64,0.0,6498.2,6628.28,208.19,438.66,132.66,49.39,0.0,98.77,2400.55,0.0,1879.37,0.0657515985919893
2018,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,240.06,159.07,1239.34,1011.97,0.0,8271.39,8524.13,133.91,502.88,170.44,47.76,0.0,95.52,2712.89,0.0,2747.6,0.0697263803545296
2019,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,192.22,129.4,1379.3,1201.15,3.75,8576.8,9009.07,133.07,550.91,181.46,81.89,0.0,114.46,3600.63,0.0,4461.68,0.0480749202222944
2020,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,476.16,376.96,1300.03,1063.0,-1.04,9954.37,10685.31,280.43,645.82,175.02,88.02,0.0,114.63,4232.15,0.0,4517.89,0.0633602306156445
2021,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,298.13,155.88,989.87,735.58,0.0,11392.24,11973.89,223.49,654.44,168.37,77.17,0.0,107.24,5081.84,0.0,8416.89,0.0593603891503864
2022,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,373.68,296.5,1083.4,772.78,17.88,11688.63,12560.24,351.55,696.46,175.78,72.21,0.0,171.03,5110.13,0.0,5132.29,0.0542921608647921
2023,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,214.44,134.91,1218.19,830.58,13.09,12651.0,13282.25,305.55,839.02,181.14,76.64,0.0,371.24,4870.73,0.0,5249.01,0.0431146871208217
2024,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,332.07,220.01,551.06,157.3,31.87,14713.08,15395.73,220.69,917.33,195.26,81.36,0.0,422.05,5546.58,0.0,6721.49,0.0394224909764215
1995,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,32644.91,0.0,76274.06,50757.57,12199.31,86140.44,118785.35,0.0,86622.81,0.0,71922.39,0.0,0.0,40972.2,1539.09,11397.66,0.3458003744417071
1996,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,28536.88,0.0,73364.39,49776.06,11172.57,89073.8,117610.68,0.0,76827.07,0.0,70016.84,0.0,0.0,42664.04,1582.24,14491.93,0.1539164422410202
1997,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,29889.71,0.0,79130.78,53177.76,12247.49,96100.68,125990.39,0.0,79888.1,0.0,82237.28,0.0,0.0,44656.36,2203.25,16584.99,-0.0501322994365508
1998,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,33250.51,3116.68,29789.53,4251.56,1658.95,93228.43,137841.17,13564.71,88852.47,42490.72,32553.94,0.0,0.0,47097.14,2493.34,48262.06,0.2784367080133122
1999,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,33359.86,5183.32,29820.64,11917.93,2127.57,86536.93,129446.63,12123.33,88375.69,40104.22,28442.05,0.0,0.0,48076.07,1630.38,99144.71,0.3989305210893154
2000,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,40843.83,6149.83,31415.03,8905.85,4718.95,105626.9,176157.45,17523.98,105577.01,48970.8,30110.17,0.0,0.0,70807.32,1234.26,90084.21,0.3677881578943714
2001,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,34894.18,1967.46,26661.9,7945.52,3892.71,98258.42,163756.59,12293.71,108651.15,52663.89,34920.25,0.0,0.0,71601.29,399.86,96263.16,0.2925926877556816
2002,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,36139.12,1225.36,19896.69,2500.9,3910.25,78627.58,132457.0,9902.87,95962.73,48164.54,31409.01,0.0,0.0,59318.47,221.07,61167.76,0.2752654790413226
2003,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,37710.97,1691.39,30724.63,11836.41,2958.05,83642.22,150606.33,13186.33,97419.23,49640.81,34622.52,0.0,0.0,66632.56,506.16,72455.99,0.1959510100877705
2004,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,35591.68,2259.65,22440.76,4921.3,2895.61,80358.7,135198.97,13709.9,103719.97,55288.09,31935.65,0.0,0.0,66201.93,1121.17,72622.98,0.2450307546741015
2005,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,40355.29,2805.7,32428.43,10512.990000000002,2844.02,6547.97,142366.5,5467.2,90847.89,52058.51,29952.64,704.82,0.0,57647.79,747.33,69039.71,0.1633965303950055
2006,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,41429.73,5008.87,27469.85,4249.73,1649.06,0.0,142963.48,11876.04,92186.53,51255.05,27462.75,629.84,0.0,64149.78,851.26,72837.41,0.2168976065613719
2007,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,41930.72,7696.35,25313.04,4547.88,1067.2,51351.56,121394.13,6322.98,94916.85,56488.69,25948.83,648.08,0.0,60207.07,570.07,59512.01,0.2159925590444039
2008,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,38528.69,4036.64,26942.03,6124.860000000001,1017.41,52556.95,118835.39,4786.49,90827.96,56865.48,31657.36,0.0,0.0,54307.33,548.51,39501.31,0.0420214146752652
2009,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,31169.84,7384.82,21724.84,1853.67,896.56,41034.5,96151.93,11404.71,78065.74,47688.08,23627.17,643.2,0.0,42500.03,482.7,32427.35,0.172015365240877
2010,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,34999.33,8651.51,20007.74,3492.85,934.54,39460.2,101527.74,6497.63,82406.01,51632.11,17128.01,456.97,0.0,48307.19,403.41,47543.24,0.2895234302184739
2011,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,35664.64,8810.55,21555.99,6065.58,568.65,38238.63,100570.12,5429.57,85440.17,54533.38,19805.32,0.0,0.0,45435.31,673.87,28813.88,0.2407648542004
2012,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,39444.22,14099.8,19362.46,0.0,293.59,0.0,104908.12,6995.42,80828.54,52032.21,14880.22,478.32,2600.86,42350.79,675.26,30986.77,0.2741030143366633
2013,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,43633.27,17284.88,26156.61,100.06,133.41,46143.04,112164.1,7925.73,82482.23,52223.91,20966.09,491.94,0.0,43466.51,500.29,47991.09,0.222535413084418
2014,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,39906.71,13070.24,28264.62,18.08,451.94,48981.76,116122.64,7420.66,85345.92,52178.59,17314.86,534.82,0.0,45827.18,1509.49,53070.56,0.3461859484412402
2015,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,34214.49,7756.82,26064.07,4732.81,451.2,54019.35,118665.92,10876.71,89804.4,53739.52,21395.63,590.35,0.0,51724.94,1200.0,63535.73,0.2883253150594029
2016,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,32933.56,8653.34,27140.45,4140.53,690.09,50948.49,111921.43,12631.91,91042.61,54177.87,22913.9,743.05,0.0,52719.11,562.97,73415.83,0.2757754577148639
2017,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,32843.36,5975.99,29171.12,5208.07,807.3,52277.65,115877.2,11214.93,93722.12,55468.19,23045.65,793.07,1315.56,59149.55,462.72,102606.24,0.2463551547357615
2018,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,42087.8,11195.67,31179.45,5617.65,911.51,51856.77,127303.72,10484.79,100680.85,59116.15,23485.14,998.55,1209.78,66520.13,178.34,80483.75,0.2678971496647525
2019,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,35327.73,8620.36,28705.01,5205.68,472.35,55205.73,148130.46,16342.54,98990.48,58714.99,26246.490000000005,984.49,1319.21,73105.77,-68.88,101629.4,0.1874981259470385
2020,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,43528.55,17400.94,30328.55,4389.52,817.14,52454.26,182610.37,12095.79,91715.69,54077.19,24920.76,1072.32,1340.4,92284.71,-167.62,129725.59,0.1351503830613841
2021,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,45141.77,14827.0,31686.34,3734.28,610.7,50658.1,190478.45,14998.64,103283.32,60319.74,26410.2,833.26,1138.11,106952.66,-160.18,128241.06,0.1521505072267261
2022,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,55430.32,20098.34,38760.34,4497.75,670.99,50953.54,219351.85,15968.34,117895.18,70444.39,25638.17,898.35,1140.59,131388.85,-314.53,110111.36,0.1645660263581759
2023,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,58341.17,27559.94,33599.86,4675.35,503.33,50824.82,232134.31,8578.37,107183.99,69961.63,29066.08,1117.93,2167.41,122867.66,-1084.95,110332.01,0.0583563955835766
2024,STEa.ST,Stora Enso Oyj,Containers & Packaging,Materials,55528.25,23522.14,49785.98,8189.8,152.97,58905.37,233009.21,11061.87,105145.82,69113.42,27317.71,894.71,2823.5600000000004,119305.14,-1765.04,90101.13,0.0577321271634106
2011,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,4949.04,990.41,1430.51,246.22,127.48,1030.16,14414.71,899.76,5724.44,2961.77,1903.62,0.0,0.0,8610.86,0.0,,0.0997635543952635
2012,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,4683.94,673.52,1299.6,228.38,145.89,975.93,13521.13,719.53,6004.1,3125.09,1943.65,0.0,95.01,8293.41,0.0,,0.1013274394971429
2013,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5058.01,519.07,1425.74,248.08,191.06,1242.84,14752.44,780.06,6205.82,3288.24,2106.52,0.0,106.1,9315.78,0.0,,0.0756737492727393
2014,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5810.72,705.35,2129.17,790.09,114.0,1460.36,17192.99,1184.04,6868.79,3678.49,2204.7200000000003,0.0,97.32,11031.9,0.0,,0.0805174086059518
2015,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,6208.24,783.15,1483.59,0.0,102.27,1697.77,18709.1,1541.7,8074.69,4318.19,2611.57,0.0,105.06,11574.79,0.0,,0.0898392109057702
2016,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5494.75,697.31,1538.3,0.0,223.76,1658.49,17440.41,1694.21,8416.9,4534.49,2643.01,0.0,113.05,11338.1,0.0,14538.06,0.0993420414355138
2017,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5261.97,800.58,1416.09,0.0,225.54,1610.29,17184.15,1315.41,8108.87,4383.44,2568.71,0.0,95.6,11175.57,0.0,15874.02,0.0949499667578477
2018,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5344.94,412.38,1471.74,0.0,175.67,1618.09,17783.86,1010.8,8655.23,4681.36,2958.7,0.0,88.78,11700.4,0.0,10409.11,0.0791759256093808
2019,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5873.7,1182.62,1421.91,0.0,160.1,1447.08,18278.89,1713.92,8861.07,4998.28,2396.79,0.0,99.82999999999998,11994.47,0.0,10706.17,0.1138999889115567
2020,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5673.4,164.73,2342.72,0.0,192.47,1690.69,19705.91,2281.22,11519.6,6521.91,2954.4700000000003,0.0,131.52,11787.92,0.0,14656.94,0.1621744972819632
2021,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,5821.27,233.75,1973.82,0.0,137.88,1698.06,19636.77,2141.2,11251.56,5907.25,2832.47,0.0,137.07999999999998,12075.03,0.0,18025.09,0.1966670062103365
2022,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,6154.56,31.31,2083.2,0.0,292.48,2010.15,21325.76,1889.9,11892.07,6295.639999999999,2993.71,0.0,155.93,13173.88,0.0,16013.68,0.185730399851828
2023,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,6966.81,149.46,2326.92,0.0,180.52,2213.48,23789.02,2062.87,13371.01,7239.96,3498.76,0.0,248.56,14156.31,0.0,15313.39,0.1683863944770918
2024,STOGR.CO,Scandinavian Tobacco Group A/S,Food & Tobacco,Consumer Staples,8412.78,252.65,4472.61,1969.14,134.3,2626.25,26991.6,1837.29,14338.86,8040.24,3788.8,0.0,328.47,14545.23,0.0,12933.69,0.1499701276638459
2019,STORb.ST,Storskogen Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,3485.29,1622.16,1569.65,286.92,91.89,600.1,7429.1,415.97,5735.19,4690.14,730.5,0.0,32.57,2723.91,189.41,,0.0967899166586572
2020,STORb.ST,Storskogen Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,5585.43,1948.48,2280.53,344.59,148.28,899.06,12532.5,833.11,9142.76,7295.38,1194.4,0.0,77.78999999999999,5125.98,368.6,,0.1046831604963436
2021,STORb.ST,Storskogen Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,13106.0,6008.38,5525.13,308.85,422.84,2068.39,31394.18,1379.04,17534.62,13822.44,2584.69,0.0,253.56,14999.02,1162.31,99332.5,0.0540753762221301
2022,STORb.ST,Storskogen Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,15426.4,2844.5,8418.68,188.25,803.84,3392.32,44693.15,1546.84,32542.45,26105.22,4676.610000000001,0.0,591.94,18444.09,32.0,11663.89,0.0632536429515118
2023,STORb.ST,Storskogen Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,13663.81,1570.55,8579.65,549.69,610.1,3742.14,44467.79,3345.12,35835.93,28554.48,5314.77,0.0,1119.68,20573.24,2.01,15574.03,0.0411659639615557
2024,STORb.ST,Storskogen Group AB (publ),Consumer Goods Conglomerates,Consumer Discretionary,13759.0,1952.35,9826.54,1462.98,588.07,3887.23,44393.17,3150.66,34763.01,28209.48,5403.31,0.0,1061.74,21390.56,0.0,19950.99,0.0041364040960125
2015,STRAP.CO,Strategic Partners A/S,Biotechnology & Medical Research,Health Care,103.56,87.49,13.9,0.0,0.0,1.91,109.28,-26.46,0.0,0.0,36.55,31.54,0.05,95.38,0.0,,-0.0530509540784231
