SizeGroup,Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
SmallCap,Method1_ObservedQuality,Q2,2020-11-30,55,1.0,1.0,0.05419371433344299,0.05419371433344299,0.0,0.10519620871814006,2,0,False
SmallCap,Method1_ObservedQuality,Q3,2020-11-30,35,0.9999999999999999,1.0,0.06708876029451372,0.06708876029451373,0.0,0.39947725329327666,7,0,False
SmallCap,Method1_ObservedQuality,Q4,2020-11-30,39,1.0,1.0,0.061801925735740094,0.061801925735740094,0.0,0.22295551357530055,4,0,False
SmallCap,Method1_ObservedQuality,Q5,2020-11-30,36,1.0000000000000002,1.0,0.10731237749692132,0.09260571153289565,0.0,0.33524507050148755,4,1,False
SmallCap,Method2_LatentQuality,Q1,2020-11-30,79,0.9999999999999999,1.0000000000000002,0.07544537791686157,0.0754453779168616,0.0,0.1273671462718868,2,0,False
SmallCap,Method2_LatentQuality,Q2,2020-11-30,55,1.0000000000000002,1.0000000000000002,0.05092841224217758,0.05092841224217758,0.0,0.05092841224217758,1,0,False
SmallCap,Method2_LatentQuality,Q3,2020-11-30,39,0.9999999999999998,1.0,0.06973683272236215,0.06973683272236217,0.0,0.2995997690997466,5,0,False
SmallCap,Method2_LatentQuality,Q4,2020-11-30,38,0.9999999999999999,0.9999999999999999,0.06275007064849322,0.06275007064849322,0.0,0.2236864336844273,4,0,False
SmallCap,Method2_LatentQuality,Q5,2020-11-30,35,1.0,1.0,0.10560033021119658,0.09478816150747477,0.0,0.35027763410621493,4,1,False
SmallCap,Method3_ConservativeQuality,Q1,2020-11-30,80,0.9999999999999999,0.9999999999999999,0.0717907418275801,0.0717907418275801,0.0,0.0717907418275801,1,0,False
SmallCap,Method3_ConservativeQuality,Q2,2020-11-30,54,0.9999999999999999,0.9999999999999999,0.05651858454879306,0.056518584548793056,0.0,0.1609996069213049,3,0,False
SmallCap,Method3_ConservativeQuality,Q3,2020-11-30,37,0.9999999999999999,1.0,0.06876090346199712,0.06876090346199713,0.0,0.3513542520340553,6,0,False
SmallCap,Method3_ConservativeQuality,Q4,2020-11-30,41,1.0,1.0,0.055152703354255324,0.055152703354255324,0.0,0.10645973481900836,2,0,False
SmallCap,Method3_ConservativeQuality,Q5,2020-11-30,34,0.9999999999999999,1.0,0.12282283652605223,0.09286804338348179,0.0,0.4,5,2,False
SmallCap,Method4_ProbabilisticQuality,Q1,2020-11-30,81,1.0,1.0,0.07338218693968693,0.07338218693968693,0.0,0.12388406017393894,2,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2020-11-30,36,1.0000000000000002,1.0,0.10731237749692132,0.09260571153289565,0.0,0.33524507050148755,4,1,False
SmallCap,Method1_ObservedQuality,Q1,2020-12-31,81,1.0,1.0,0.08494878080452975,0.08494878080452975,0.0,0.1368397625787477,2,0,False
SmallCap,Method1_ObservedQuality,Q2,2020-12-31,55,1.0000000000000002,1.0,0.04990498711916371,0.0499049871191637,0.0,0.0,0,0,False
SmallCap,Method1_ObservedQuality,Q3,2020-12-31,35,1.0,1.0,0.06766705173259296,0.06766705173259296,0.0,0.35657676880231975,6,0,False
SmallCap,Method1_ObservedQuality,Q4,2020-12-31,39,0.9999999999999999,1.0,0.0581892457641071,0.058189245764107105,0.0,0.22456147260690537,4,0,False
SmallCap,Method1_ObservedQuality,Q5,2020-12-31,36,0.9999999999999999,1.0,0.09690642681266444,0.08568982059985367,0.0,0.4000000000000001,5,0,False
SmallCap,Method2_LatentQuality,Q1,2020-12-31,79,1.0000000000000002,1.0,0.08746449366832762,0.0874644936683276,0.0,0.14089219920865684,2,0,False
SmallCap,Method2_LatentQuality,Q2,2020-12-31,55,0.9999999999999999,0.9999999999999999,0.04697608555117212,0.04697608555117212,0.0,0.0,0,0,False
SmallCap,Method2_LatentQuality,Q3,2020-12-31,39,0.9999999999999999,0.9999999999999999,0.06962542507417269,0.06962542507417269,0.0,0.3441591597480338,6,0,False
SmallCap,Method2_LatentQuality,Q4,2020-12-31,38,0.9999999999999999,1.0,0.06953440591968554,0.06953440591968556,0.0,0.2366725632801382,4,0,False
SmallCap,Method2_LatentQuality,Q5,2020-12-31,35,1.0,1.0,0.0958626298853808,0.0839638695954667,0.0,0.4,5,0,False
SmallCap,Method3_ConservativeQuality,Q1,2020-12-31,80,0.9999999999999999,1.0,0.08349411135071737,0.08349411135071738,0.0,0.134496507963378,2,0,False
SmallCap,Method3_ConservativeQuality,Q2,2020-12-31,54,1.0,1.0000000000000002,0.051725454776620154,0.05172545477662016,0.0,0.10225379171519254,2,0,False
SmallCap,Method3_ConservativeQuality,Q3,2020-12-31,37,1.0,1.0,0.06914118455898653,0.06914118455898653,0.0,0.35204772333270706,6,0,False
SmallCap,Method3_ConservativeQuality,Q4,2020-12-31,41,1.0000000000000002,0.9999999999999999,0.0612772110639347,0.06127721106393469,0.0,0.21428638417439227,4,0,False
SmallCap,Method3_ConservativeQuality,Q5,2020-12-31,34,1.0000000000000002,1.0,0.10917021112244646,0.09994635037629114,0.0,0.3740484771041566,4,1,False
SmallCap,Method4_ProbabilisticQuality,Q1,2020-12-31,81,1.0,1.0,0.08494878080452975,0.08494878080452975,0.0,0.1368397625787477,2,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2020-12-31,36,0.9999999999999999,1.0,0.09690642681266444,0.08568982059985367,0.0,0.4000000000000001,5,0,False
SmallCap,Method1_ObservedQuality,Q1,2021-01-31,81,1.0000000000000002,0.9999999999999999,0.07273027509967274,0.07273027509967273,0.0,0.12681497819723975,2,0,False
SmallCap,Method1_ObservedQuality,Q2,2021-01-31,55,1.0000000000000002,1.0000000000000002,0.04968937037262409,0.04968937037262409,0.0,0.0,0,0,False
SmallCap,Method1_ObservedQuality,Q3,2021-01-31,35,0.9999999999999999,0.9999999999999999,0.0652051319600425,0.0652051319600425,0.0,0.34603648477631654,6,0,False
SmallCap,Method1_ObservedQuality,Q4,2021-01-31,39,1.0,1.0,0.06181711540451492,0.06181711540451492,0.0,0.17696353189280717,3,0,False
SmallCap,Method1_ObservedQuality,Q5,2021-01-31,36,1.0,1.0,0.08919770979933925,0.08919770979933925,0.0,0.3984283898046758,5,0,False
SmallCap,Method2_LatentQuality,Q1,2021-01-31,79,1.0,1.0,0.07404302964873032,0.07404302964873032,0.0,0.12910394162119102,2,0,False
SmallCap,Method2_LatentQuality,Q2,2021-01-31,55,0.9999999999999999,0.9999999999999998,0.04701094031090994,0.04701094031090993,0.0,0.0,0,0,False
SmallCap,Method2_LatentQuality,Q3,2021-01-31,39,1.0000000000000002,1.0000000000000002,0.0624779667898995,0.0624779667898995,0.0,0.3318004990260772,6,0,False
SmallCap,Method2_LatentQuality,Q4,2021-01-31,38,1.0,1.0,0.06677886608738381,0.06677886608738381,0.0,0.3460611820843541,6,0,False
SmallCap,Method2_LatentQuality,Q5,2021-01-31,35,0.9999999999999999,1.0,0.08871422603395857,0.08267132131790506,0.0,0.4,5,0,False
SmallCap,Method3_ConservativeQuality,Q1,2021-01-31,80,1.0,1.0,0.07111979694950969,0.07111979694950969,0.0,0.12400689378919692,2,0,False
SmallCap,Method3_ConservativeQuality,Q2,2021-01-31,54,0.9999999999999999,0.9999999999999999,0.05178667032564228,0.05178667032564228,0.0,0.10283679173637923,2,0,False
SmallCap,Method3_ConservativeQuality,Q3,2021-01-31,37,1.0,1.0,0.06274394010476782,0.06274394010476782,0.0,0.2918477588703379,5,0,False
SmallCap,Method3_ConservativeQuality,Q4,2021-01-31,41,0.9999999999999999,1.0,0.05866884590919063,0.05866884590919064,0.0,0.21567406837661468,4,0,False
SmallCap,Method3_ConservativeQuality,Q5,2021-01-31,34,1.0,1.0,0.10012471349203855,0.09647798134637049,0.0,0.37334946281213155,4,1,False
SmallCap,Method4_ProbabilisticQuality,Q1,2021-01-31,81,1.0000000000000002,0.9999999999999999,0.07273027509967274,0.07273027509967273,0.0,0.12681497819723975,2,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2021-01-31,36,1.0,1.0,0.08919770979933925,0.08919770979933925,0.0,0.3984283898046758,5,0,False
SmallCap,Method1_ObservedQuality,Q1,2021-02-28,81,0.9999999999999999,1.0000000000000002,0.06785478019024296,0.06785478019024298,0.0,0.12673410278616193,2,0,False
SmallCap,Method1_ObservedQuality,Q2,2021-02-28,55,1.0,1.0,0.05464457688680949,0.05464457688680949,0.0,0.05464457688680949,1,0,False
SmallCap,Method1_ObservedQuality,Q3,2021-02-28,35,1.0,1.0,0.06182133034573412,0.06182133034573412,0.0,0.3954120422696181,7,0,False
SmallCap,Method1_ObservedQuality,Q4,2021-02-28,39,1.0000000000000002,0.9999999999999999,0.07078107446567969,0.07078107446567967,0.0,0.29448087916196125,5,0,False
SmallCap,Method1_ObservedQuality,Q5,2021-02-28,36,0.9999999999999999,1.0,0.09414789305781897,0.08814084583603768,0.0,0.336200166686183,4,0,False
SmallCap,Method2_LatentQuality,Q1,2021-02-28,79,0.9999999999999999,1.0,0.06831730493714525,0.06831730493714526,0.0,0.18089208474471583,3,0,False
SmallCap,Method2_LatentQuality,Q2,2021-02-28,55,1.0,1.0,0.049200126290310585,0.04920012629031058,0.0,0.0,0,0,False
SmallCap,Method2_LatentQuality,Q3,2021-02-28,39,1.0,1.0000000000000002,0.06415702452530739,0.0641570245253074,0.0,0.3355739497963444,6,0,False
SmallCap,Method2_LatentQuality,Q4,2021-02-28,38,1.0,1.0,0.07169224963268743,0.07169224963268743,0.0,0.3060689564996423,5,0,False
SmallCap,Method2_LatentQuality,Q5,2021-02-28,35,0.9999999999999999,0.9999999999999999,0.09306585795959758,0.08351671944997402,0.0,0.4,5,0,False
SmallCap,Method3_ConservativeQuality,Q1,2021-02-28,80,0.9999999999999999,0.9999999999999999,0.0655699716326073,0.0655699716326073,0.0,0.17361763430490862,3,0,False
SmallCap,Method3_ConservativeQuality,Q2,2021-02-28,54,1.0000000000000002,1.0000000000000002,0.05081401233090356,0.05081401233090355,0.0,0.05081401233090355,1,0,False
SmallCap,Method3_ConservativeQuality,Q3,2021-02-28,37,0.9999999999999999,0.9999999999999999,0.06394600113812828,0.06394600113812828,0.0,0.3976799062886551,7,0,False
SmallCap,Method3_ConservativeQuality,Q4,2021-02-28,41,0.9999999999999999,1.0,0.06314842780532516,0.06314842780532517,0.0,0.22164207757607338,4,0,False
SmallCap,Method3_ConservativeQuality,Q5,2021-02-28,34,0.9999999999999999,1.0,0.10588623808076114,0.09807489284702492,0.0,0.37167444181320264,4,2,False
SmallCap,Method4_ProbabilisticQuality,Q1,2021-02-28,81,0.9999999999999999,1.0000000000000002,0.06785478019024296,0.06785478019024298,0.0,0.12673410278616193,2,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2021-02-28,36,0.9999999999999999,1.0,0.09414789305781897,0.08814084583603768,0.0,0.336200166686183,4,0,False
SmallCap,Method1_ObservedQuality,Q1,2021-03-31,82,1.0000000000000002,1.0,0.059073708009257014,0.059073708009257,0.0,0.11139098011752205,2,0,False
SmallCap,Method1_ObservedQuality,Q2,2021-03-31,55,0.9999999999999998,1.0,0.05763994561875868,0.05763994561875869,0.0,0.1089471361344197,2,0,False
SmallCap,Method1_ObservedQuality,Q3,2021-03-31,35,1.0,1.0,0.0700948927557387,0.0700948927557387,0.0,0.35115485478119374,6,0,False
SmallCap,Method1_ObservedQuality,Q4,2021-03-31,39,1.0000000000000002,1.0,0.07758919486144775,0.07758919486144773,0.0,0.29654898811584407,5,0,False
SmallCap,Method1_ObservedQuality,Q5,2021-03-31,36,1.0,1.0,0.092365721255527,0.08726177517674816,0.0,0.33524176698154146,4,0,False
SmallCap,Method2_LatentQuality,Q1,2021-03-31,80,0.9999999999999999,0.9999999999999999,0.06055834775885141,0.06055834775885141,0.0,0.11419045694743155,2,0,False
SmallCap,Method2_LatentQuality,Q2,2021-03-31,55,1.0,1.0,0.05638213261445422,0.05638213261445422,0.0,0.10925704249961252,2,0,False
SmallCap,Method2_LatentQuality,Q3,2021-03-31,39,1.0,0.9999999999999999,0.07135510679557479,0.07135510679557479,0.0,0.24461670234278576,4,0,False
SmallCap,Method2_LatentQuality,Q4,2021-03-31,38,1.0000000000000004,1.0,0.07940856207250217,0.07940856207250215,0.0,0.35756310444489625,6,0,False
SmallCap,Method2_LatentQuality,Q5,2021-03-31,35,1.0,1.0,0.09136024145265212,0.0835762064310501,0.0,0.4,5,0,False
SmallCap,Method3_ConservativeQuality,Q1,2021-03-31,81,0.9999999999999999,0.9999999999999999,0.057919734683932494,0.057919734683932494,0.0,0.10921501683251496,2,0,False
SmallCap,Method3_ConservativeQuality,Q2,2021-03-31,54,1.0,1.0,0.059879742668976485,0.05987974266897648,0.0,0.11318064939547548,2,0,False
SmallCap,Method3_ConservativeQuality,Q3,2021-03-31,37,1.0,1.0,0.07168227907114696,0.07168227907114696,0.0,0.3073188568687153,5,0,False
SmallCap,Method3_ConservativeQuality,Q4,2021-03-31,41,1.0,1.0,0.07032506637698732,0.07032506637698732,0.0,0.1235300180280247,2,0,False
SmallCap,Method3_ConservativeQuality,Q5,2021-03-31,34,1.0,1.0,0.10265249241386619,0.1,0.0,0.3698655122332358,4,2,False
SmallCap,Method4_ProbabilisticQuality,Q1,2021-03-31,82,1.0000000000000002,1.0,0.059073708009257014,0.059073708009257,0.0,0.11139098011752205,2,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2021-03-31,36,1.0,1.0,0.092365721255527,0.08726177517674816,0.0,0.33524176698154146,4,0,False
SmallCap,Method1_ObservedQuality,Q1,2021-04-30,82,1.0,1.0,0.047206784862244895,0.047206784862244895,0.0,0.0,0,0,False
SmallCap,Method1_ObservedQuality,Q2,2021-04-30,55,1.0,0.9999999999999999,0.054018729938814444,0.05401872993881443,0.0,0.05401872993881443,1,0,False
SmallCap,Method1_ObservedQuality,Q3,2021-04-30,35,1.0000000000000002,1.0,0.06886791891903693,0.06886791891903692,0.0,0.3442401444398543,6,0,False
SmallCap,Method1_ObservedQuality,Q4,2021-04-30,39,0.9999999999999999,0.9999999999999999,0.07358751941616204,0.07358751941616204,0.0,0.3844368993982381,7,0,False
SmallCap,Method1_ObservedQuality,Q5,2021-04-30,36,1.0,1.0,0.08908114307041391,0.0846494694940266,0.0,0.32731362905974537,4,0,False
SmallCap,Method2_LatentQuality,Q1,2021-04-30,80,0.9999999999999999,0.9999999999999999,0.04590240825162101,0.04590240825162101,0.0,0.0,0,0,False
SmallCap,Method2_LatentQuality,Q2,2021-04-30,55,1.0,1.0,0.049500476454861705,0.049500476454861705,0.0,0.0,0,0,False
SmallCap,Method2_LatentQuality,Q3,2021-04-30,39,1.0000000000000002,1.0,0.0721708430716626,0.07217084307166259,0.0,0.29790223864403254,5,0,False
SmallCap,Method2_LatentQuality,Q4,2021-04-30,38,0.9999999999999998,1.0,0.07629226846762745,0.07629226846762746,0.0,0.3955921912589216,7,0,False
SmallCap,Method2_LatentQuality,Q5,2021-04-30,35,1.0,0.9999999999999999,0.08850991642327043,0.0821942840582686,0.0,0.4000000000000001,5,0,False
SmallCap,Method3_ConservativeQuality,Q1,2021-04-30,81,1.0,1.0,0.046392938841599694,0.046392938841599694,0.0,0.0,0,0,False
SmallCap,Method3_ConservativeQuality,Q2,2021-04-30,54,1.0,1.0000000000000002,0.05587195141267778,0.05587195141267779,0.0,0.05587195141267779,1,0,False
SmallCap,Method3_ConservativeQuality,Q3,2021-04-30,37,1.0000000000000002,1.0000000000000002,0.07016088088911111,0.07016088088911111,0.0,0.35070308716151316,6,0,False
SmallCap,Method3_ConservativeQuality,Q4,2021-04-30,41,1.0,1.0,0.06671775551138871,0.06671775551138871,0.0,0.06671775551138871,1,0,False
SmallCap,Method3_ConservativeQuality,Q5,2021-04-30,34,1.0,1.0,0.10029444688609793,0.1,0.0,0.3683083555838095,4,1,False
SmallCap,Method4_ProbabilisticQuality,Q1,2021-04-30,82,1.0,1.0,0.047206784862244895,0.047206784862244895,0.0,0.0,0,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2021-04-30,36,1.0,1.0,0.08908114307041391,0.0846494694940266,0.0,0.32731362905974537,4,0,False
SmallCap,Method1_ObservedQuality,Q1,2021-05-31,82,1.0,1.0,0.05454891697617109,0.054548916976171084,0.0,0.054548916976171084,1,0,False
SmallCap,Method1_ObservedQuality,Q2,2021-05-31,55,1.0,1.0,0.05093847553089365,0.05093847553089365,0.0,0.05093847553089365,1,0,False
SmallCap,Method1_ObservedQuality,Q3,2021-05-31,35,1.0,1.0,0.07375384101421624,0.07375384101421624,0.0,0.344037127781692,6,0,False
SmallCap,Method1_ObservedQuality,Q4,2021-05-31,39,0.9999999999999999,0.9999999999999999,0.0720902622240683,0.0720902622240683,0.0,0.27987054050790505,5,0,False
SmallCap,Method1_ObservedQuality,Q5,2021-05-31,36,0.9999999999999999,1.0,0.08779785783105529,0.08216175275079167,0.0,0.3156146811657409,4,0,False
SmallCap,Method2_LatentQuality,Q1,2021-05-31,80,0.9999999999999999,0.9999999999999999,0.05595959427957277,0.05595959427957277,0.0,0.05595959427957277,1,0,False
SmallCap,Method2_LatentQuality,Q2,2021-05-31,55,1.0,1.0,0.047554069141992256,0.04755406914199225,0.0,0.0,0,0,False
SmallCap,Method2_LatentQuality,Q3,2021-05-31,39,0.9999999999999999,1.0,0.07723583908875946,0.07723583908875947,0.0,0.30240000562278746,5,0,False
SmallCap,Method2_LatentQuality,Q4,2021-05-31,38,1.0,1.0,0.07516601852738908,0.07516601852738908,0.0,0.2850107660951845,5,0,False
SmallCap,Method2_LatentQuality,Q5,2021-05-31,35,1.0,1.0,0.09156770674438344,0.08760691198721897,0.0,0.3393860566971202,4,0,False
SmallCap,Method3_ConservativeQuality,Q1,2021-05-31,81,1.0,1.0,0.05359518286717692,0.05359518286717692,0.0,0.05359518286717692,1,0,False
SmallCap,Method3_ConservativeQuality,Q2,2021-05-31,54,1.0,1.0,0.052640642382897715,0.05264064238289772,0.0,0.15386223677729374,3,0,False
SmallCap,Method3_ConservativeQuality,Q3,2021-05-31,37,1.0,1.0,0.07493174195665145,0.07493174195665145,0.0,0.3495316437482387,6,0,False
SmallCap,Method3_ConservativeQuality,Q4,2021-05-31,41,1.0,0.9999999999999999,0.06570226589924308,0.06570226589924308,0.0,0.06570226589924308,1,0,False
SmallCap,Method3_ConservativeQuality,Q5,2021-05-31,34,0.9999999999999998,1.0,0.09809972754046874,0.0924636224602051,0.0,0.35264771823600816,4,0,False
SmallCap,Method4_ProbabilisticQuality,Q1,2021-05-31,82,1.0,1.0,0.05454891697617109,0.054548916976171084,0.0,0.054548916976171084,1,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2021-05-31,36,0.9999999999999999,1.0,0.08779785783105529,0.08216175275079167,0.0,0.3156146811657409,4,0,False
SmallCap,Method1_ObservedQuality,Q1,2021-06-30,82,1.0,0.9999999999999999,0.08855097178791527,0.08855097178791525,0.0,0.08855097178791525,1,0,False
SmallCap,Method1_ObservedQuality,Q2,2021-06-30,55,1.0,0.9999999999999999,0.05454892559118513,0.05454892559118512,0.0,0.15807186739505516,3,0,False
SmallCap,Method1_ObservedQuality,Q3,2021-06-30,35,1.0,0.9999999999999999,0.06933246271442893,0.06933246271442892,0.0,0.39251026039872006,7,0,False
SmallCap,Method1_ObservedQuality,Q4,2021-06-30,39,1.0,0.9999999999999999,0.06829811661509542,0.06829811661509542,0.0,0.24783989044589877,4,0,False
SmallCap,Method1_ObservedQuality,Q5,2021-06-30,36,1.0,1.0000000000000002,0.11751748557972402,0.08988796992596024,0.0,0.38461071941403946,5,1,False
SmallCap,Method2_LatentQuality,Q1,2021-06-30,80,1.0,1.0,0.09116177586384197,0.09116177586384197,0.0,0.09116177586384197,1,0,False
SmallCap,Method2_LatentQuality,Q2,2021-06-30,55,1.0,1.0,0.05010455416053881,0.05010455416053881,0.0,0.05010455416053881,1,0,False
SmallCap,Method2_LatentQuality,Q3,2021-06-30,39,1.0,1.0,0.07210983023098382,0.07210983023098382,0.0,0.35360287786144917,6,0,False
SmallCap,Method2_LatentQuality,Q4,2021-06-30,38,0.9999999999999999,1.0,0.07118383671813015,0.07118383671813017,0.0,0.3010123591662869,5,0,False
SmallCap,Method2_LatentQuality,Q5,2021-06-30,35,0.9999999999999999,0.9999999999999999,0.11530063312346137,0.09774634519832384,0.0,0.3491771466130854,4,1,False
SmallCap,Method3_ConservativeQuality,Q1,2021-06-30,81,0.9999999999999999,0.9999999999999999,0.08730351946620928,0.08730351946620928,0.0,0.08730351946620928,1,0,False
SmallCap,Method3_ConservativeQuality,Q2,2021-06-30,54,1.0,1.0,0.056137413420714315,0.056137413420714315,0.0,0.16267498716004966,3,0,False
SmallCap,Method3_ConservativeQuality,Q3,2021-06-30,37,1.0000000000000002,1.0,0.07042657234946999,0.07042657234946997,0.0,0.39870431785667537,7,0,False
SmallCap,Method3_ConservativeQuality,Q4,2021-06-30,41,1.0,1.0,0.06226183940991537,0.06226183940991537,0.0,0.1765730164614706,3,0,False
SmallCap,Method3_ConservativeQuality,Q5,2021-06-30,34,1.0,1.0,0.1320484567641652,0.1,0.0,0.3487668454135746,4,1,False
SmallCap,Method4_ProbabilisticQuality,Q1,2021-06-30,82,1.0,0.9999999999999999,0.08855097178791527,0.08855097178791525,0.0,0.08855097178791525,1,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2021-06-30,36,1.0,1.0000000000000002,0.11751748557972402,0.08988796992596024,0.0,0.38461071941403946,5,1,False
SmallCap,Method1_ObservedQuality,Q1,2021-07-31,83,1.0,0.9999999999999999,0.06771007044108739,0.06771007044108739,0.0,0.17855275983975438,3,0,False
SmallCap,Method1_ObservedQuality,Q2,2021-07-31,62,1.0,1.0,0.05930078295757793,0.05930078295757793,0.0,0.05930078295757793,1,0,False
SmallCap,Method1_ObservedQuality,Q3,2021-07-31,41,0.9999999999999999,1.0,0.08117460071869816,0.08117460071869817,0.0,0.2518800704840316,4,0,False
SmallCap,Method1_ObservedQuality,Q4,2021-07-31,36,1.0,1.0,0.0703558389957989,0.06743480560409057,0.0,0.26588989098169147,4,0,False
SmallCap,Method1_ObservedQuality,Q5,2021-07-31,35,1.0,1.0,0.10168183919127899,0.08445106632418131,0.0,0.37870244925073315,5,1,False
SmallCap,Method2_LatentQuality,Q1,2021-07-31,84,0.9999999999999998,1.0,0.06787795221951248,0.0678779522195125,0.0,0.17899546732284127,3,0,False
SmallCap,Method2_LatentQuality,Q2,2021-07-31,61,1.0,1.0,0.059130966180467745,0.059130966180467745,0.0,0.059130966180467745,1,0,False
SmallCap,Method2_LatentQuality,Q3,2021-07-31,41,0.9999999999999999,1.0,0.08117460071869816,0.08117460071869817,0.0,0.2518800704840316,4,0,False
SmallCap,Method2_LatentQuality,Q4,2021-07-31,37,1.0,1.0,0.06790764914514645,0.06790764914514645,0.0,0.3084793777216134,5,0,False
SmallCap,Method2_LatentQuality,Q5,2021-07-31,34,1.0,1.0,0.1054908693032664,0.08757529545283954,0.0,0.39037395854728474,5,1,False
SmallCap,Method3_ConservativeQuality,Q1,2021-07-31,82,0.9999999999999999,1.0,0.06495716422771426,0.06495716422771428,0.0,0.17129329313449596,3,0,False
SmallCap,Method3_ConservativeQuality,Q2,2021-07-31,66,0.9999999999999999,0.9999999999999998,0.0517340467177027,0.051734046717702695,0.0,0.051734046717702695,1,0,False
SmallCap,Method3_ConservativeQuality,Q3,2021-07-31,39,0.9999999999999999,1.0,0.08117148532920625,0.08117148532920626,0.0,0.25187040361141555,4,0,False
SmallCap,Method3_ConservativeQuality,Q4,2021-07-31,36,0.9999999999999999,0.9999999999999999,0.0689883085731224,0.0689883085731224,0.0,0.31338841451006827,5,0,False
SmallCap,Method3_ConservativeQuality,Q5,2021-07-31,34,1.0,1.0,0.1054908693032664,0.08757529545283954,0.0,0.39037395854728474,5,1,False
SmallCap,Method4_ProbabilisticQuality,Q1,2021-07-31,83,1.0,0.9999999999999999,0.06771007044108739,0.06771007044108739,0.0,0.17855275983975438,3,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2021-07-31,35,1.0,1.0,0.10168183919127899,0.08445106632418131,0.0,0.37870244925073315,5,1,False
SmallCap,Method1_ObservedQuality,Q1,2021-08-31,83,1.0,1.0,0.059283445505290466,0.059283445505290466,0.0,0.11008086221953434,2,0,False
SmallCap,Method1_ObservedQuality,Q2,2021-08-31,62,1.0000000000000002,0.9999999999999999,0.05620960964981953,0.05620960964981952,0.0,0.05620960964981952,1,0,False
SmallCap,Method1_ObservedQuality,Q3,2021-08-31,41,1.0000000000000002,1.0,0.082789263927548,0.08278926392754798,0.0,0.3015831930227778,5,0,False
SmallCap,Method1_ObservedQuality,Q4,2021-08-31,36,1.0000000000000002,1.0000000000000002,0.07528215390141264,0.07528215390141264,0.0,0.38732061687340374,6,0,False
SmallCap,Method1_ObservedQuality,Q5,2021-08-31,35,1.0,1.0,0.10455949357265638,0.08586479929931284,0.0,0.3821566221544037,5,1,False
SmallCap,Method2_LatentQuality,Q1,2021-08-31,84,0.9999999999999999,1.0,0.05950806307321381,0.05950806307321382,0.0,0.11049794485256806,2,0,False
SmallCap,Method2_LatentQuality,Q2,2021-08-31,61,1.0000000000000002,1.0,0.0559791597295843,0.05597915972958429,0.0,0.05597915972958429,1,0,False
SmallCap,Method2_LatentQuality,Q3,2021-08-31,41,1.0000000000000002,1.0,0.082789263927548,0.08278926392754798,0.0,0.3015831930227778,5,0,False
SmallCap,Method2_LatentQuality,Q4,2021-08-31,37,1.0,0.9999999999999999,0.07290613096626972,0.07290613096626972,0.0,0.3750961702914144,6,0,False
SmallCap,Method2_LatentQuality,Q5,2021-08-31,34,1.0,1.0,0.10815783275628402,0.08881954661724463,0.0,0.39304444064179533,5,1,False
SmallCap,Method3_ConservativeQuality,Q1,2021-08-31,82,1.0,1.0,0.05735300559439989,0.05735300559439989,0.0,0.05735300559439989,1,0,False
SmallCap,Method3_ConservativeQuality,Q2,2021-08-31,66,1.0,1.0,0.054882916849477006,0.054882916849477006,0.0,0.10580569153598351,2,0,False
SmallCap,Method3_ConservativeQuality,Q3,2021-08-31,39,1.0,1.0,0.08250346401188265,0.08250346401188265,0.0,0.3005420863980417,5,0,False
SmallCap,Method3_ConservativeQuality,Q4,2021-08-31,36,1.0,0.9999999999999998,0.07399053946886526,0.07399053946886525,0.0,0.3806753646741642,6,0,False
SmallCap,Method3_ConservativeQuality,Q5,2021-08-31,34,1.0,1.0,0.10815783275628402,0.08881954661724463,0.0,0.39304444064179533,5,1,False
SmallCap,Method4_ProbabilisticQuality,Q1,2021-08-31,83,1.0,1.0,0.059283445505290466,0.059283445505290466,0.0,0.11008086221953434,2,0,False
SmallCap,Method4_ProbabilisticQuality,Q5,2021-08-31,35,1.0,1.0,0.10455949357265638,0.08586479929931284,0.0,0.3821566221544037,5,1,False
SmallCap,Method1_ObservedQuality,Q1,2021-09-30,83,0.9999999999999999,1.0000000000000002,0.048166868105906785,0.0481668681059068,0.0,0.0,0,0,False
SmallCap,Method1_ObservedQuality,Q2,2021-09-30,62,1.0,1.0,0.05247883980214545,0.05247883980214545,0.0,0.05247883980214545,1,0,False
SmallCap,Method1_ObservedQuality,Q3,2021-09-30,41,1.0,1.0,0.08255356640195881,0.08255356640195881,0.0,0.24697488029834397,4,0,False
SmallCap,Method1_ObservedQuality,Q4,2021-09-30,36,0.9999999999999998,0.9999999999999998,0.06889740790001773,0.06418756911099936,0.0,0.31483097658956716,5,0,False
SmallCap,Method1_ObservedQuality,Q5,2021-09-30,35,0.9999999999999999,1.0000000000000002,0.07856718438530812,0.07541714728475646,0.0,0.36955376078417,5,0,False
