Ticker,FiscalYear,PeriodEndDate,AnnouncementDate
STORb.ST,2023,2023-12-31,2024-02-15
STORb.ST,2024,2024-12-31,2025-02-13
STORb.ST,2025,2025-12-31,2026-02-10
STRO.OL,2013,2013-12-31,2014-02-25
STRO.OL,2014,2014-12-31,2015-02-24
STRO.OL,2015,2015-12-31,2016-02-19
STRO.OL,2016,2016-12-31,2017-02-16
STRO.OL,2017,2017-12-31,2018-02-15
STRO.OL,2019,2019-12-31,2020-02-12
STRO.OL,2020,2020-12-31,2021-02-11
STRO.OL,2021,2021-12-31,2022-02-15
STRO.OL,2022,2022-12-31,2023-02-13
STRO.OL,2023,2023-12-31,2024-02-12
STRO.OL,2024,2024-12-31,2025-02-13
STRO.OL,2025,2025-12-31,2026-02-12
STWK.ST,2021,2021-12-31,2022-02-18
STWK.ST,2022,2022-12-31,2023-02-17
STWK.ST,2023,2023-12-31,2024-02-16
STWK.ST,2024,2024-12-31,2025-02-14
STWK.ST,2025,2025-12-31,2026-02-13
STZEb.ST,2016,2016-12-31,2017-02-16
STZEb.ST,2017,2017-12-31,2018-02-15
STZEb.ST,2018,2018-12-31,2019-02-20
STZEb.ST,2019,2019-12-31,2020-02-11
STZEb.ST,2021,2021-12-31,2022-02-16
STZEb.ST,2022,2022-12-31,2023-02-16
STZEb.ST,2023,2023-12-31,2024-02-15
STZEb.ST,2024,2024-12-31,2025-02-18
STZEb.ST,2025,2025-12-31,2026-02-19
SUBC.OL,2011,2011-12-31,2012-03-16
SUBC.OL,2012,2012-12-31,2013-03-14
SUBC.OL,2013,2013-12-31,2014-03-05
SUBC.OL,2014,2014-12-31,2015-03-04
SUBC.OL,2015,2015-12-31,2016-03-02
SUBC.OL,2016,2016-12-31,2017-03-02
SUBC.OL,2017,2017-12-31,2018-03-01
SUBC.OL,2018,2018-12-31,2019-02-28
SUBC.OL,2019,2019-12-31,2020-02-26
SUBC.OL,2020,2020-12-31,2021-02-25
SUBC.OL,2021,2021-12-31,2022-03-03
SUBC.OL,2022,2022-12-31,2023-03-02
SUBC.OL,2023,2023-12-31,2024-02-29
SUBC.OL,2024,2024-12-31,2025-02-27
SUBC.OL,2025,2025-12-31,2026-02-26
SUY1V.HE,2011,2011-12-31,2012-02-17
SUY1V.HE,2013,2013-12-31,2014-01-30
SUY1V.HE,2014,2014-12-31,2015-01-30
SUY1V.HE,2015,2015-12-31,2016-01-29
SUY1V.HE,2016,2016-12-31,2017-01-31
SUY1V.HE,2017,2017-12-31,2018-01-30
SUY1V.HE,2018,2018-12-31,2019-01-31
SUY1V.HE,2019,2019-12-31,2020-01-29
SUY1V.HE,2020,2020-12-31,2021-02-04
SUY1V.HE,2021,2021-12-31,2022-02-03
SUY1V.HE,2022,2022-12-31,2023-02-03
SUY1V.HE,2023,2023-12-31,2024-02-06
SUY1V.HE,2024,2024-12-31,2025-03-05
SUY1V.HE,2025,2025-12-31,2026-01-29
SVEAF.ST,2024,2024-12-31,2025-02-19
SVEAF.ST,2025,2025-12-31,2026-02-17
SVEDb.ST,2011,2011-12-31,2012-02-08
SVEDb.ST,2012,2012-12-31,2013-02-08
SVEDb.ST,2013,2013-12-31,2014-02-07
SVEDb.ST,2014,2014-12-31,2015-02-06
SVEDb.ST,2015,2015-12-31,2016-02-09
SVEDb.ST,2020,2020-12-31,2021-02-05
SVEDb.ST,2021,2021-12-31,2022-02-04
SVEDb.ST,2022,2022-12-31,2023-02-08
SVEDb.ST,2023,2023-12-31,2024-02-29
SVEDb.ST,2024,2024-12-31,2025-02-11
SVEDb.ST,2025,2025-12-31,2026-02-04
SVIK.ST,2011,2011-12-31,2012-02-14
SVIK.ST,2012,2012-12-31,2013-02-14
SVIK.ST,2013,2013-12-31,2014-02-12
SVIK.ST,2017,2017-12-31,2018-02-15
SVIK.ST,2018,2018-12-31,2019-02-14
SVIK.ST,2019,2019-12-31,2020-02-13
SVIK.ST,2020,2020-12-31,2021-02-12
SVIK.ST,2021,2021-12-31,2022-02-10
SVIK.ST,2022,2022-12-31,2023-02-10
SVIK.ST,2023,2023-12-31,2024-02-08
SVIK.ST,2024,2024-12-31,2025-02-10
SVIK.ST,2025,2025-12-31,2026-02-05
SWECb.ST,2011,2011-12-31,2012-02-14
SWECb.ST,2012,2012-12-31,2013-02-14
SWECb.ST,2013,2013-12-31,2014-02-14
SWECb.ST,2014,2014-12-31,2015-02-12
SWECb.ST,2015,2015-12-31,2016-02-11
SWECb.ST,2016,2016-12-31,2017-02-14
SWECb.ST,2017,2017-12-31,2018-02-13
SWECb.ST,2018,2018-12-31,2019-02-13
SWECb.ST,2019,2019-12-31,2020-02-12
SWECb.ST,2020,2020-12-31,2021-02-11
SWECb.ST,2021,2021-12-31,2022-02-11
SWECb.ST,2022,2022-12-31,2023-02-09
SWECb.ST,2023,2023-12-31,2024-02-09
SWECb.ST,2024,2024-12-31,2025-02-07
SWECb.ST,2025,2025-12-31,2026-02-11
SWON.OL,2019,2019-12-31,2020-03-31
SWON.OL,2020,2020-12-31,2021-03-25
SWON.OL,2021,2021-12-31,2022-03-03
SWON.OL,2022,2022-12-31,2023-03-02
SWON.OL,2023,2023-12-31,2024-02-15
SWON.OL,2024,2024-12-31,2025-02-19
SWON.OL,2025,2025-12-31,2026-03-31
SYN.IC,2016,2016-12-31,2017-02-15
SYN.IC,2017,2017-12-31,2018-03-01
SYN.IC,2018,2018-12-31,2019-02-27
SYN.IC,2019,2019-12-31,2020-03-02
SYN.IC,2021,2021-12-31,2022-02-16
SYN.IC,2022,2022-12-31,2023-02-15
SYNACT.ST,2019,2019-12-31,2020-04-09
SYNACT.ST,2021,2021-12-31,2022-02-11
SYNACT.ST,2022,2022-12-31,2023-02-17
SYNACT.ST,2023,2023-12-31,2024-02-23
SYNACT.ST,2024,2024-12-31,2025-02-18
SYNACT.ST,2025,2025-12-31,2026-02-18
SYNSAM.ST,2021,2021-12-31,2022-02-23
SYNSAM.ST,2022,2022-12-31,2023-02-22
SYNSAM.ST,2023,2023-12-31,2024-02-21
SYNSAM.ST,2024,2024-12-31,2025-02-21
SYNSAM.ST,2025,2025-12-31,2026-02-20
SYSR.ST,2011,2011-04-30,2011-06-09
SYSR.ST,2012,2012-04-30,2012-06-08
SYSR.ST,2013,2013-04-30,2013-06-11
SYSR.ST,2014,2014-04-30,2014-06-11
SYSR.ST,2015,2015-04-30,2015-06-11
SYSR.ST,2016,2016-04-30,2016-06-09
SYSR.ST,2017,2017-04-30,2017-06-08
SYSR.ST,2018,2018-04-30,2018-06-14
SYSR.ST,2019,2019-04-30,2019-06-11
SYSR.ST,2020,2020-04-30,2020-06-09
SYSR.ST,2021,2021-04-30,2021-06-10
SYSR.ST,2022,2022-04-30,2022-06-08
SYSR.ST,2023,2023-04-30,2023-06-08
SYSR.ST,2024,2024-04-30,2024-06-04
SYSR.ST,2025,2025-04-30,2025-06-05
TALLINK.HE,2012,2012-12-31,2013-02-28
TALLINK.HE,2013,2013-12-31,2014-02-27
TALLINK.HE,2014,2014-12-31,2015-02-26
TALLINK.HE,2015,2015-12-31,2016-02-29
TALLINK.HE,2016,2016-12-31,2017-02-28
TALLINK.HE,2017,2017-12-31,2018-02-28
TALLINK.HE,2018,2018-12-31,2019-02-28
TALLINK.HE,2019,2019-12-31,2020-02-27
TALLINK.HE,2020,2020-12-31,2021-02-25
TALLINK.HE,2021,2021-12-31,2022-02-22
TALLINK.HE,2022,2022-12-31,2023-02-22
TALLINK.HE,2023,2023-12-31,2024-02-22
TALLINK.HE,2025,2025-12-31,2026-02-19
TCM.CO,2017,2017-12-31,2018-02-28
TCM.CO,2018,2018-12-31,2019-02-27
TCM.CO,2019,2019-12-31,2020-02-26
TCM.CO,2020,2020-12-31,2021-02-24
TCM.CO,2021,2021-12-31,2022-02-25
TCM.CO,2022,2022-12-31,2023-02-24
TCM.CO,2023,2023-12-31,2024-02-28
TCM.CO,2024,2024-12-31,2025-02-26
TCM.CO,2025,2025-12-31,2026-02-26
TECH.OL,2020,2020-12-31,2021-02-12
TECH.OL,2021,2021-12-31,2022-02-11
TECH.OL,2022,2022-12-31,2023-02-17
TECH.OL,2023,2023-12-31,2024-02-29
TEKNA.OL,2021,2021-12-31,2022-02-09
TEKNA.OL,2022,2022-12-31,2023-02-09
TEKNA.OL,2023,2023-12-31,2024-02-08
TEKNA.OL,2024,2024-12-31,2025-02-06
TEKNA.OL,2025,2025-12-31,2026-04-09
TEL.OL,2011,2011-12-31,2012-02-08
TEL.OL,2012,2012-12-31,2013-02-13
TEL.OL,2013,2013-12-31,2014-02-12
TEL.OL,2014,2014-12-31,2015-02-11
TEL.OL,2015,2015-12-31,2016-02-10
TEL.OL,2016,2016-12-31,2017-02-02
TEL.OL,2017,2017-12-31,2018-01-31
TEL.OL,2018,2018-12-31,2019-01-30
TEL.OL,2019,2019-12-31,2020-01-29
TEL.OL,2020,2020-12-31,2021-02-02
TEL.OL,2021,2021-12-31,2022-02-02
TEL.OL,2022,2022-12-31,2023-02-02
TEL.OL,2023,2023-12-31,2024-02-07
TEL.OL,2024,2024-12-31,2025-02-06
TEL.OL,2025,2025-12-31,2026-02-06
TEL2b.ST,2011,2011-12-31,2012-02-07
TEL2b.ST,2012,2012-12-31,2013-02-05
TEL2b.ST,2013,2013-12-31,2014-02-07
TEL2b.ST,2014,2014-12-31,2015-01-30
TEL2b.ST,2015,2015-12-31,2016-01-28
TEL2b.ST,2016,2016-12-31,2017-01-26
TEL2b.ST,2017,2017-12-31,2018-02-02
TEL2b.ST,2018,2018-12-31,2019-02-13
TEL2b.ST,2019,2019-12-31,2020-02-03
TEL2b.ST,2020,2020-12-31,2021-02-02
TEL2b.ST,2021,2021-12-31,2022-02-01
TEL2b.ST,2022,2022-12-31,2023-01-31
TEL2b.ST,2023,2023-12-31,2024-01-30
TEL2b.ST,2024,2024-12-31,2025-01-29
TEL2b.ST,2025,2025-12-31,2026-01-28
TELIA.ST,2011,2011-12-31,2012-02-02
TELIA.ST,2012,2012-12-31,2013-01-31
TELIA.ST,2013,2013-12-31,2014-01-30
TELIA.ST,2014,2014-12-31,2015-01-29
TELIA.ST,2015,2015-12-31,2016-01-29
TELIA.ST,2016,2016-12-31,2017-01-27
TELIA.ST,2017,2017-12-31,2018-01-26
TELIA.ST,2018,2018-12-31,2019-01-25
TELIA.ST,2019,2019-12-31,2020-01-29
TELIA.ST,2020,2020-12-31,2021-01-29
TELIA.ST,2021,2021-12-31,2022-01-28
TELIA.ST,2022,2022-12-31,2023-01-26
TELIA.ST,2023,2023-12-31,2024-01-26
TELIA.ST,2024,2024-12-31,2025-01-30
TELIA.ST,2025,2025-12-31,2026-01-29
TELIA1.HE,2011,2011-12-31,2012-02-02
TELIA1.HE,2012,2012-12-31,2013-01-31
TELIA1.HE,2013,2013-12-31,2014-01-30
TELIA1.HE,2014,2014-12-31,2015-01-29
TELIA1.HE,2015,2015-12-31,2016-01-29
TELIA1.HE,2016,2016-12-31,2017-01-27
TELIA1.HE,2017,2017-12-31,2018-01-26
TELIA1.HE,2018,2018-12-31,2019-01-25
TELIA1.HE,2019,2019-12-31,2020-01-29
TELIA1.HE,2020,2020-12-31,2021-01-29
TELIA1.HE,2021,2021-12-31,2022-01-28
TELIA1.HE,2022,2022-12-31,2023-01-26
TELIA1.HE,2023,2023-12-31,2024-01-26
TELIA1.HE,2024,2024-12-31,2025-01-30
TELIA1.HE,2025,2025-12-31,2026-01-29
TEM1V.HE,2011,2011-12-31,2012-02-01
TEM1V.HE,2013,2013-12-31,2014-02-05
TEM1V.HE,2014,2014-12-31,2015-01-30
TEM1V.HE,2015,2015-12-31,2016-03-31
TEM1V.HE,2016,2016-12-31,2017-03-29
TEM1V.HE,2017,2017-12-31,2018-03-05
TEM1V.HE,2018,2018-12-31,2019-02-27
TEM1V.HE,2021,2021-12-31,2022-02-25
TEM1V.HE,2022,2022-12-31,2023-02-24
TEM1V.HE,2023,2023-12-31,2024-02-22
TEM1V.HE,2024,2024-12-31,2025-02-26
TEM1V.HE,2025,2025-12-31,2026-02-25
TGS.OL,2011,2011-12-31,2012-02-09
TGS.OL,2012,2012-12-31,2013-02-07
TGS.OL,2013,2013-12-31,2014-02-06
TGS.OL,2014,2014-12-31,2015-02-05
TGS.OL,2015,2015-12-31,2016-02-02
TGS.OL,2016,2016-12-31,2017-02-01
TGS.OL,2017,2017-12-31,2018-02-08
TGS.OL,2018,2018-12-31,2019-02-07
TGS.OL,2019,2019-12-31,2020-02-12
TGS.OL,2020,2020-12-31,2021-02-11
TGS.OL,2021,2021-12-31,2022-02-10
TGS.OL,2022,2022-12-31,2023-02-09
TGS.OL,2023,2023-12-31,2024-02-15
TGS.OL,2024,2024-12-31,2025-02-20
TGS.OL,2025,2025-12-31,2026-02-12
THULE.ST,2014,2014-12-31,2015-02-12
THULE.ST,2015,2015-12-31,2016-02-15
THULE.ST,2016,2016-12-31,2017-02-10
THULE.ST,2017,2017-12-31,2018-02-13
THULE.ST,2018,2018-12-31,2019-02-13
THULE.ST,2019,2019-12-31,2020-02-12
THULE.ST,2020,2020-12-31,2021-02-10
THULE.ST,2021,2021-12-31,2022-02-09
THULE.ST,2022,2022-12-31,2023-02-10
THULE.ST,2023,2023-12-31,2024-02-09
THULE.ST,2024,2024-12-31,2025-02-07
THULE.ST,2025,2025-12-31,2026-02-10
TIETO.HE,2011,2011-12-31,2012-02-08
TIETO.HE,2012,2012-12-31,2013-02-06
TIETO.HE,2013,2013-12-31,2014-02-06
TIETO.HE,2014,2014-12-31,2015-02-05
TIETO.HE,2015,2015-12-31,2016-02-04
TIETO.HE,2016,2016-12-31,2017-02-02
TIETO.HE,2017,2017-12-31,2018-02-06
TIETO.HE,2018,2018-12-31,2019-02-06
TIETO.HE,2019,2019-12-31,2020-02-14
TIETO.HE,2020,2020-12-31,2021-02-17
TIETO.HE,2021,2021-12-31,2022-02-17
TIETO.HE,2022,2022-12-31,2023-02-15
TIETO.HE,2023,2023-12-31,2024-02-15
TIETO.HE,2024,2024-12-31,2025-02-14
TIETO.HE,2025,2025-12-31,2026-02-12
TIETOS.ST,2011,2011-12-31,2012-02-08
TIETOS.ST,2012,2012-12-31,2013-02-06
TIETOS.ST,2013,2013-12-31,2014-02-06
TIETOS.ST,2014,2014-12-31,2015-02-05
TIETOS.ST,2015,2015-12-31,2016-02-04
TIETOS.ST,2016,2016-12-31,2017-02-02
TIETOS.ST,2017,2017-12-31,2018-02-06
TIETOS.ST,2018,2018-12-31,2019-02-06
TIETOS.ST,2019,2019-12-31,2020-02-14
TIETOS.ST,2020,2020-12-31,2021-02-17
TIETOS.ST,2021,2021-12-31,2022-02-17
TIETOS.ST,2022,2022-12-31,2023-02-15
TIETOS.ST,2023,2023-12-31,2024-02-15
TIETOS.ST,2024,2024-12-31,2025-02-14
TIETOS.ST,2025,2025-12-31,2026-02-12
TLT1V.HE,2011,2011-12-31,2012-02-01
TLT1V.HE,2012,2012-12-31,2013-02-01
TLT1V.HE,2013,2013-12-31,2014-02-06
TLT1V.HE,2014,2014-12-31,2015-02-05
TLT1V.HE,2015,2015-12-31,2016-02-04
TLT1V.HE,2016,2016-12-31,2017-02-09
TLT1V.HE,2017,2017-12-31,2018-02-08
TLT1V.HE,2018,2018-12-31,2019-02-07
TLT1V.HE,2019,2019-12-31,2020-02-13
TLT1V.HE,2020,2020-12-31,2021-02-11
TLT1V.HE,2021,2021-12-31,2022-02-10
TLT1V.HE,2022,2022-12-31,2023-02-09
TLT1V.HE,2023,2023-12-31,2024-02-09
TLT1V.HE,2024,2024-12-31,2025-02-11
TLT1V.HE,2025,2025-12-31,2026-02-13
TNOM.HE,2015,2015-12-31,2016-02-18
TNOM.HE,2016,2016-12-31,2017-02-14
TNOM.HE,2017,2017-12-31,2018-02-08
TNOM.HE,2018,2018-12-31,2019-02-04
TNOM.HE,2019,2019-12-31,2020-02-03
TNOM.HE,2020,2020-12-31,2021-02-08
TNOM.HE,2021,2021-12-31,2022-02-08
TNOM.HE,2022,2022-12-31,2023-01-31
TNOM.HE,2023,2023-12-31,2024-02-01
TNOM.HE,2024,2024-12-31,2025-01-30
TNOM.HE,2025,2025-12-31,2026-03-11
TOBII.ST,2015,2015-12-31,2016-02-16
TOBII.ST,2016,2016-12-31,2017-02-15
TOBII.ST,2017,2017-12-31,2018-02-08
TOBII.ST,2018,2018-12-31,2019-02-06
TOBII.ST,2019,2019-12-31,2020-02-06
TOBII.ST,2020,2020-12-31,2021-02-04
TOBII.ST,2021,2021-12-31,2022-02-08
TOBII.ST,2022,2022-12-31,2023-02-07
TOBII.ST,2023,2023-12-31,2024-02-01
TOBII.ST,2024,2024-12-31,2025-02-04
TOBII.ST,2025,2025-12-31,2026-02-03
TOIVO.HE,2021,2021-12-31,2022-02-18
TOIVO.HE,2022,2022-12-31,2023-02-28
TOIVO.HE,2023,2023-12-31,2024-02-28
TOIVO.HE,2024,2024-12-31,2025-02-26
TOIVO.HE,2025,2025-12-31,2026-02-25
TOKMAN.HE,2016,2016-12-31,2017-02-08
TOKMAN.HE,2017,2017-12-31,2018-02-09
TOKMAN.HE,2018,2018-12-31,2019-02-08
TOKMAN.HE,2019,2019-12-31,2020-02-07
TOKMAN.HE,2020,2020-12-31,2021-02-12
TOKMAN.HE,2021,2021-12-31,2022-02-11
TOKMAN.HE,2022,2022-12-31,2023-02-10
TOKMAN.HE,2023,2023-12-31,2024-03-22
TOKMAN.HE,2024,2024-12-31,2025-03-07
TOKMAN.HE,2025,2025-12-31,2026-03-06
TOM.OL,2011,2011-12-31,2012-02-17
TOM.OL,2012,2012-12-31,2013-02-15
TOM.OL,2013,2013-12-31,2014-02-19
TOM.OL,2014,2014-12-31,2015-02-18
TOM.OL,2015,2015-12-31,2016-02-18
TOM.OL,2016,2016-12-31,2017-02-23
TOM.OL,2017,2017-12-31,2018-02-21
TOM.OL,2018,2018-12-31,2019-02-21
TOM.OL,2019,2019-12-31,2020-02-20
TOM.OL,2020,2020-12-31,2021-02-23
TOM.OL,2021,2021-12-31,2022-02-23
TOM.OL,2022,2022-12-31,2023-02-24
TOM.OL,2023,2023-12-31,2024-02-15
TOM.OL,2024,2024-12-31,2025-02-14
TOM.OL,2025,2025-12-31,2026-02-13
TRAD.ST,2011,2011-12-31,2012-02-07
TRAD.ST,2012,2012-12-31,2013-02-06
TRAD.ST,2013,2013-12-31,2014-02-06
TRAD.ST,2014,2014-12-31,2015-02-06
TRAD.ST,2025,2025-12-31,2026-02-12
TRANS.ST,2020,2020-12-31,2021-02-10
TRANS.ST,2021,2021-12-31,2022-02-10
TRANS.ST,2022,2022-12-31,2023-02-09
TRANS.ST,2023,2023-12-31,2024-02-08
TRANS.ST,2024,2024-12-31,2025-02-06
TRANS.ST,2025,2025-12-31,2026-02-05
TRELb.ST,2011,2011-12-31,2012-02-15
TRELb.ST,2012,2012-12-31,2013-02-13
TRELb.ST,2013,2013-12-31,2014-02-13
TRELb.ST,2014,2014-12-31,2015-02-13
TRELb.ST,2015,2015-12-31,2016-02-04
TRELb.ST,2016,2016-12-31,2017-02-01
TRELb.ST,2017,2017-12-31,2018-02-02
TRELb.ST,2018,2018-12-31,2019-02-13
TRELb.ST,2019,2019-12-31,2020-02-12
TRELb.ST,2020,2020-12-31,2021-02-10
TRELb.ST,2021,2021-12-31,2022-02-04
TRELb.ST,2022,2022-12-31,2023-01-27
TRELb.ST,2023,2023-12-31,2024-02-02
TRELb.ST,2024,2024-12-31,2025-01-29
TRELb.ST,2025,2025-12-31,2026-01-29
TRIANb.ST,2017,2017-12-31,2018-02-28
TRIANb.ST,2018,2018-12-31,2019-02-28
TRIANb.ST,2019,2019-12-31,2020-02-28
TRIANb.ST,2020,2020-12-31,2021-02-19
TRIANb.ST,2021,2021-12-31,2022-02-18
TRIANb.ST,2022,2022-12-31,2023-02-17
TRIANb.ST,2023,2023-12-31,2024-02-16
TRIANb.ST,2024,2024-12-31,2025-02-14
TRIANb.ST,2025,2025-12-31,2026-02-13
TRIFOR.CO,2021,2021-12-31,2022-03-16
TRIFOR.CO,2022,2022-12-31,2023-02-28
TRIFOR.CO,2023,2023-12-31,2024-02-28
TRIFOR.CO,2024,2024-12-31,2025-02-28
TRIFOR.CO,2025,2025-12-31,2026-02-27
TRMDa.CO,2011,2011-12-31,2012-03-01
TRMDa.CO,2012,2012-12-31,2013-03-13
TRMDa.CO,2013,2013-12-31,2014-03-05
TRMDa.CO,2015,2015-12-31,2016-03-08
TRMDa.CO,2016,2016-12-31,2017-03-09
TRMDa.CO,2017,2017-12-31,2018-03-08
TRMDa.CO,2018,2018-12-31,2019-03-12
TRMDa.CO,2019,2019-12-31,2020-03-11
TRMDa.CO,2020,2020-12-31,2021-03-01
TRMDa.CO,2021,2021-12-31,2022-03-02
TRMDa.CO,2022,2022-12-31,2023-03-16
TRMDa.CO,2023,2023-12-31,2024-03-07
TRMDa.CO,2024,2024-12-31,2025-03-06
TRMDa.CO,2025,2025-12-31,2026-02-26
TRMED.OL,2015,2015-12-31,2016-02-26
TRMED.OL,2016,2016-12-31,2017-02-28
TRMED.OL,2017,2017-12-31,2018-02-27
TRMED.OL,2018,2018-12-31,2019-02-27
TRMED.OL,2019,2019-12-31,2020-02-27
TRMED.OL,2020,2020-12-31,2021-02-18
TRMED.OL,2021,2021-12-31,2022-03-01
TRMED.OL,2025,2025-12-31,2026-02-26
TROAX.ST,2015,2015-12-31,2016-02-16
TROAX.ST,2016,2016-12-31,2017-02-14
TROAX.ST,2017,2017-12-31,2018-02-12
TROAX.ST,2018,2018-12-31,2019-02-13
TROAX.ST,2019,2019-12-31,2020-02-10
TROAX.ST,2020,2020-12-31,2021-02-11
TROAX.ST,2021,2021-12-31,2022-02-04
TROAX.ST,2022,2022-12-31,2023-02-10
TROAX.ST,2023,2023-12-31,2024-02-09
TROAX.ST,2024,2024-12-31,2025-02-07
TROAX.ST,2025,2025-12-31,2026-02-05
TRUEb.ST,2021,2021-12-31,2022-02-23
TRUEb.ST,2022,2022-12-31,2023-02-22
TRUEb.ST,2023,2023-12-31,2024-02-20
TRUEb.ST,2024,2024-12-31,2025-02-18
TRUEb.ST,2025,2025-12-31,2026-02-17
TTALO.HE,2017,2017-12-31,2018-03-15
TTALO.HE,2018,2018-12-31,2019-02-14
TTALO.HE,2019,2019-12-31,2020-02-13
TTALO.HE,2020,2020-12-31,2021-02-11
TTALO.HE,2021,2021-12-31,2022-02-10
TTALO.HE,2022,2022-12-31,2023-02-10
TTALO.HE,2023,2023-12-31,2024-02-14
TTALO.HE,2024,2024-12-31,2025-02-14
TTALO.HE,2025,2025-12-31,2026-02-13
TULAV.HE,2011,2011-12-31,2012-02-10
TULAV.HE,2022,2022-12-31,2023-03-03
TULAV.HE,2023,2023-12-31,2024-03-01
TULAV.HE,2024,2024-12-31,2025-03-07
TULAV.HE,2025,2025-12-31,2026-03-06
TYRES.HE,2011,2011-12-31,2012-02-08
TYRES.HE,2012,2012-12-31,2013-02-06
TYRES.HE,2013,2013-12-31,2014-02-07
TYRES.HE,2014,2014-12-31,2015-02-05
TYRES.HE,2015,2015-12-31,2016-02-05
TYRES.HE,2016,2016-12-31,2017-02-02
TYRES.HE,2017,2017-12-31,2018-02-02
TYRES.HE,2018,2018-12-31,2019-02-05
TYRES.HE,2019,2019-12-31,2020-02-04
TYRES.HE,2020,2020-12-31,2021-02-09
TYRES.HE,2021,2021-12-31,2022-02-08
TYRES.HE,2022,2022-12-31,2023-02-07
TYRES.HE,2023,2023-12-31,2024-02-06
TYRES.HE,2024,2024-12-31,2025-02-04
TYRES.HE,2025,2025-12-31,2026-02-10
UPM.HE,2011,2011-12-31,2012-02-01
UPM.HE,2012,2012-12-31,2013-01-31
UPM.HE,2013,2013-12-31,2014-01-30
UPM.HE,2014,2014-12-31,2015-02-03
UPM.HE,2015,2015-12-31,2016-02-02
UPM.HE,2016,2016-12-31,2017-01-31
UPM.HE,2017,2017-12-31,2018-01-31
UPM.HE,2018,2018-12-31,2019-01-31
UPM.HE,2019,2019-12-31,2020-01-30
UPM.HE,2020,2020-12-31,2021-01-28
UPM.HE,2021,2021-12-31,2022-01-27
UPM.HE,2022,2022-12-31,2023-02-02
UPM.HE,2023,2023-12-31,2024-02-01
UPM.HE,2024,2024-12-31,2025-02-05
UPM.HE,2025,2025-12-31,2026-02-04
VAIAS.HE,2011,2011-12-31,2012-02-09
VAIAS.HE,2012,2012-12-31,2013-02-06
VAIAS.HE,2013,2013-12-31,2014-02-10
VAIAS.HE,2014,2014-12-31,2015-02-12
VAIAS.HE,2015,2015-12-31,2016-02-10
VAIAS.HE,2016,2016-12-31,2017-02-08
VAIAS.HE,2017,2017-12-31,2018-02-07
VAIAS.HE,2018,2018-12-31,2019-02-12
VAIAS.HE,2019,2019-12-31,2020-02-12
VAIAS.HE,2020,2020-12-31,2021-02-19
VAIAS.HE,2021,2021-12-31,2022-02-18
VAIAS.HE,2022,2022-12-31,2023-02-16
VAIAS.HE,2023,2023-12-31,2024-02-14
VAIAS.HE,2024,2024-12-31,2025-02-18
VAIAS.HE,2025,2025-12-31,2026-02-12
VALMT.HE,2013,2013-12-31,2014-02-06
VALMT.HE,2014,2014-12-31,2015-02-06
VALMT.HE,2015,2015-12-31,2016-02-09
VALMT.HE,2016,2016-12-31,2017-02-08
VALMT.HE,2017,2017-12-31,2018-02-06
VALMT.HE,2018,2018-12-31,2019-02-07
VALMT.HE,2019,2019-12-31,2020-02-05
VALMT.HE,2020,2020-12-31,2021-02-04
VALMT.HE,2021,2021-12-31,2022-02-03
VALMT.HE,2022,2022-12-31,2023-02-02
VALMT.HE,2023,2023-12-31,2024-02-07
VALMT.HE,2024,2024-12-31,2025-02-13
VALMT.HE,2025,2025-12-31,2026-02-06
VAR.OL,2022,2022-12-31,2023-02-16
VAR.OL,2023,2023-12-31,2024-02-14
VAR.OL,2024,2024-12-31,2025-02-11
VAR.OL,2025,2025-12-31,2026-02-10
VBGb.ST,2011,2011-12-31,2012-02-16
VBGb.ST,2012,2012-12-31,2013-02-19
VBGb.ST,2013,2013-12-31,2014-02-18
VBGb.ST,2017,2017-12-31,2018-02-20
VBGb.ST,2018,2018-12-31,2019-02-19
VBGb.ST,2019,2019-12-31,2020-02-20
VBGb.ST,2020,2020-12-31,2021-02-24
VBGb.ST,2021,2021-12-31,2022-03-08
VBGb.ST,2023,2023-12-31,2024-02-20
VBGb.ST,2024,2024-12-31,2025-02-19
VBGb.ST,2025,2025-12-31,2026-02-18
VEI.OL,2011,2011-12-31,2012-02-16
VEI.OL,2012,2012-12-31,2013-02-14
VEI.OL,2013,2013-12-31,2014-02-13
VEI.OL,2014,2014-12-31,2015-02-12
VEI.OL,2015,2015-12-31,2016-02-11
VEI.OL,2016,2016-12-31,2017-02-09
VEI.OL,2017,2017-12-31,2018-02-08
VEI.OL,2018,2018-12-31,2019-02-07
VEI.OL,2019,2019-12-31,2020-02-11
VEI.OL,2020,2020-12-31,2021-02-12
VEI.OL,2021,2021-12-31,2022-02-09
VEI.OL,2022,2022-12-31,2023-02-08
VEI.OL,2023,2023-12-31,2024-02-08
VEI.OL,2024,2024-12-31,2025-02-13
VEI.OL,2025,2025-12-31,2026-02-12
VEND.OL,2019,2019-12-31,2020-02-13
VEND.OL,2020,2020-12-31,2021-02-12
VEND.OL,2021,2021-12-31,2022-02-11
VEND.OL,2022,2022-12-31,2023-02-10
VEND.OL,2023,2023-12-31,2024-02-07
VEND.OL,2024,2024-12-31,2025-02-07
VEND.OL,2025,2025-12-31,2026-02-05
VERK.HE,2014,2014-12-31,2015-02-13
VERK.HE,2015,2015-12-31,2016-02-12
VERK.HE,2016,2016-12-31,2017-02-10
VERK.HE,2017,2017-12-31,2018-02-09
VERK.HE,2018,2018-12-31,2019-02-15
