Ticker,ExDate,DPS_UNADJUSTED,DPS_ADJUSTED_GROSS,AdjustmentFactor,DPS_LOCAL,Currency,AdjustmentBasis,SplitFallbackSource,SplitFallbackEventCount,SplitFallbackEvents,InstrumentCurrency
KEMIRA.HE,2023-10-25,0.31,,1.0,0.31,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KEMIRA.HE,2024-03-21,0.34,,1.0,0.34,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KEMIRA.HE,2024-10-28,0.34,,1.0,0.34,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KEMIRA.HE,2025-03-21,0.37,,1.0,0.37,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KEMIRA.HE,2025-10-27,0.37,,1.0,0.37,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KEMIRA.HE,2026-03-20,0.38,,1.0,0.38,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KEMIRA.HE,2026-10-05,0.38,,1.0,0.38,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2004-03-30,2.0,,0.0625,0.125,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2004-11-10,1.0,,0.0625,0.0625,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2005-03-31,1.0,,0.0625,0.0625,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2006-03-28,1.1,,0.0625,0.06875,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2007-03-27,1.5,,0.0625,0.09375,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2008-04-01,1.6,,0.0625,0.1,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2009-03-31,1.0,,0.0625,0.0625,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2010-03-30,0.9,,0.0625,0.05625,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2011-04-05,1.3,,0.0625,0.08125,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2012-04-17,1.2,,0.0625,0.075,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2013-04-09,1.2,,0.0625,0.075,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2014-04-08,1.4,,0.0625,0.0875,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2015-04-14,1.5,,0.0625,0.09375,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2016-04-05,2.5,,0.0625,0.15625,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2017-04-04,2.0,,0.0625,0.125,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2018-04-12,2.2,,0.0625,0.1375,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2019-04-09,1.17,,0.0625,0.073125,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2019-10-09,1.17,,0.0625,0.073125,EUR,yahoo_split_events,yahoo,2,2020-03-31:4;2020-04-29:4,EUR
KESKOB.HE,2020-04-29,0.32,,1.0,0.32,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2020-09-30,0.31,,1.0,0.31,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2021-04-13,0.38,,1.0,0.38,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2021-09-30,0.37,,1.0,0.37,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2022-04-08,0.27,,1.0,0.27,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2022-06-21,0.26,,1.0,0.26,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2022-09-12,0.27,,1.0,0.27,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2022-12-12,0.26,,1.0,0.26,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2023-03-31,0.27,,1.0,0.27,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2023-06-20,0.27,,1.0,0.27,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2023-09-11,0.27,,1.0,0.27,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2023-12-11,0.27,,1.0,0.27,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2024-03-27,0.26,,1.0,0.26,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2024-07-15,0.25,,1.0,0.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2024-10-14,0.26,,1.0,0.26,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2025-01-13,0.25,,1.0,0.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2025-03-25,0.23,,1.0,0.23,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2025-07-14,0.22,,1.0,0.22,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2025-10-13,0.23,,1.0,0.23,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2026-01-12,0.22,,1.0,0.22,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2026-03-27,0.23,,1.0,0.23,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2026-07-15,0.22,,1.0,0.22,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2026-10-14,0.23,,1.0,0.23,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KESKOB.HE,2027-01-13,0.22,,1.0,0.22,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KID.OL,2016-05-12,1.5,,1.0,1.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2017-05-12,2.0,,1.0,2.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2017-11-21,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2018-05-09,1.3,,1.0,1.3,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2018-11-21,1.2,,1.0,1.2,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2019-05-21,2.0,,1.0,2.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2019-12-04,1.2,,1.0,1.2,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2020-05-28,1.2,,1.0,1.2,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2020-11-11,5.8,,1.0,5.8,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2021-05-28,1.0,,1.0,1.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2021-05-28,3.4,,1.0,3.4,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2021-11-10,4.6,,1.0,4.6,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2022-05-13,4.0,,1.0,4.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2022-11-24,2.5,,1.0,2.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2023-05-12,3.0,,1.0,3.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2023-11-16,2.75,,1.0,2.75,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2024-05-21,3.5,,1.0,3.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2024-11-19,3.0,,1.0,3.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2025-05-13,5.0,,1.0,5.0,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2025-11-18,2.5,,1.0,2.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KID.OL,2026-05-12,2.5,,1.0,2.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2009-05-08,0.0578,,1.0,0.0578,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2012-04-27,0.05,,1.0,0.05,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2013-04-23,0.1,,1.0,0.1,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2015-04-22,0.05,,1.0,0.05,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2016-04-22,0.21,,1.0,0.21,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2017-04-26,0.25,,1.0,0.25,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2018-04-23,0.2,,1.0,0.2,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2018-04-23,0.35,,1.0,0.35,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2019-05-02,0.4,,1.0,0.4,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2020-10-29,0.5,,1.0,0.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2021-04-22,0.35,,1.0,0.35,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2021-10-05,0.35,,1.0,0.35,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2022-04-28,0.25,,1.0,0.25,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2023-05-02,0.5,,1.0,0.5,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2024-04-26,0.75,,1.0,0.75,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2025-04-25,0.35,,1.0,0.35,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KIT.OL,2026-04-27,0.7,,1.0,0.7,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KLARAb.ST,2026-04-30,0.25,,1.0,0.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KLEEb.CO,2005-01-25,100.0,,1.0,100.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2006-01-24,125.0,,1.0,125.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2007-02-01,70.0,,1.0,70.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2008-01-31,110.0,,1.0,110.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2009-01-21,110.0,,1.0,110.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2011-01-12,350.0,,1.0,350.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2012-01-18,105.75,,1.0,105.75,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2013-01-14,105.11,,1.0,105.11,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2014-01-24,81.12,,1.0,81.12,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2015-01-21,75.0,,1.0,75.0,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2016-01-20,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2017-01-20,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2018-01-19,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2019-01-22,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2020-01-21,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2021-01-22,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2022-01-21,378.97,,1.0,378.97,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2023-01-20,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2024-01-19,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2025-01-22,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KLEEb.CO,2026-01-21,85.14,,1.0,85.14,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
KMCP.OL,2011-05-13,1.5,,1.0,1.5,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
KMCP.OL,2012-05-11,1.5,,6000.0,9000.0,NOK,yahoo_split_events,yahoo,3,2019-07-10:0.1;2025-08-21:0.01;2026-02-11:0.166667,NOK
KMCP.OL,2013-05-15,1.0,,1.0,1.0,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
KMCP.OL,2014-05-08,1.6,,1.0,1.6,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
KMCP.OL,2016-05-27,3.8,,0.623762,2.3702956,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
KNEBV.HE,2006-02-28,1.0,,0.25,0.25,EUR,yahoo_split_events,yahoo,2,2008-02-26:2;2013-12-03:2,EUR
KNEBV.HE,2007-02-27,1.0,,0.25,0.25,EUR,yahoo_split_events,yahoo,2,2008-02-26:2;2013-12-03:2,EUR
KNEBV.HE,2008-02-26,0.65,,0.5,0.325,EUR,yahoo_split_events,yahoo,1,2013-12-03:2,EUR
KNEBV.HE,2009-02-24,0.65,,0.5,0.325,EUR,yahoo_split_events,yahoo,1,2013-12-03:2,EUR
KNEBV.HE,2010-03-02,0.65,,0.5,0.325,EUR,yahoo_split_events,yahoo,1,2013-12-03:2,EUR
KNEBV.HE,2010-03-02,0.65,,0.5,0.325,EUR,yahoo_split_events,yahoo,1,2013-12-03:2,EUR
KNEBV.HE,2011-03-01,0.9,,0.5,0.45,EUR,yahoo_split_events,yahoo,1,2013-12-03:2,EUR
KNEBV.HE,2012-03-06,1.4,,0.5,0.7,EUR,yahoo_split_events,yahoo,1,2013-12-03:2,EUR
KNEBV.HE,2012-10-25,1.5,,0.5,0.75,EUR,yahoo_split_events,yahoo,1,2013-12-03:2,EUR
KNEBV.HE,2013-02-26,1.75,,0.5,0.875,EUR,yahoo_split_events,yahoo,1,2013-12-03:2,EUR
KNEBV.HE,2013-12-03,1.3,,1.0,1.3,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2014-02-25,1.0,,1.0,1.0,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2015-02-24,1.2,,1.0,1.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2016-03-08,1.4,,1.0,1.4,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2017-03-01,1.55,,1.0,1.55,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2018-02-27,1.65,,1.0,1.65,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2019-02-27,1.65,,1.0,1.65,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2020-02-26,1.7,,1.0,1.7,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2021-03-03,0.5,,1.0,0.5,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2021-03-03,1.75,,1.0,1.75,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2022-03-02,0.35,,1.0,0.35,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2022-03-02,1.75,,1.0,1.75,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2023-03-01,1.75,,1.0,1.75,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2024-03-01,1.75,,1.0,1.75,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2025-03-06,1.8,,1.0,1.8,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNEBV.HE,2026-03-06,1.8,,1.0,1.8,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KNOW.ST,2004-03-26,0.75,,1.0,0.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2005-04-20,1.5,,1.0,1.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2006-04-26,2.8571428571,,1.0,2.8571428571,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2007-04-26,2.35,,1.0,2.35,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2008-04-18,2.75,,1.0,2.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2009-04-24,2.25,,1.0,2.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2010-04-23,2.25,,1.0,2.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2011-04-21,2.75,,1.0,2.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2012-04-26,3.25,,1.0,3.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2013-04-26,3.25,,1.0,3.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2014-04-30,3.25,,1.0,3.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2015-04-29,3.25,,1.0,3.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2016-04-28,3.25,,1.0,3.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2017-04-26,3.75,,1.0,3.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2018-04-27,4.75,,1.0,4.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2019-04-29,5.8,,1.0,5.8,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2021-05-12,7.0,,1.0,7.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2022-05-03,3.5,,1.0,3.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2022-11-15,3.5,,1.0,3.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2023-05-04,3.75,,1.0,3.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2023-11-15,3.75,,1.0,3.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2024-05-06,2.6,,1.0,2.6,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2024-11-15,2.6,,1.0,2.6,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2025-04-30,1.15,,1.0,1.15,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2025-11-17,1.15,,1.0,1.15,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2026-04-30,1.25,,1.0,1.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KNOW.ST,2026-11-17,1.25,,1.0,1.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
KOA.OL,2006-05-16,1.5,,10.0,15.0,NOK,yahoo_split_events,yahoo,1,2021-02-03:0.1,NOK
KOA.OL,2007-06-04,1.25,,10.0,12.5,NOK,yahoo_split_events,yahoo,1,2021-02-03:0.1,NOK
KOG.OL,2004-05-07,1.3,,0.05,0.065,NOK,yahoo_split_events,yahoo,2,2009-05-08:4;2025-06-03:5,NOK
KOG.OL,2005-05-04,2.0,,0.05,0.1,NOK,yahoo_split_events,yahoo,2,2009-05-08:4;2025-06-03:5,NOK
KOG.OL,2006-05-10,2.15,,0.05,0.1075,NOK,yahoo_split_events,yahoo,2,2009-05-08:4;2025-06-03:5,NOK
KOG.OL,2007-05-09,2.5,,0.05,0.125,NOK,yahoo_split_events,yahoo,2,2009-05-08:4;2025-06-03:5,NOK
KOG.OL,2008-04-25,5.0,,0.05,0.25,NOK,yahoo_split_events,yahoo,2,2009-05-08:4;2025-06-03:5,NOK
KOG.OL,2009-05-08,1.375,,0.2,0.275,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2010-05-12,2.0,,0.2,0.4,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2011-05-10,3.75,,0.2,0.75,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2012-05-08,3.75,,0.2,0.75,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2013-05-06,3.75,,0.2,0.75,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2014-05-12,1.0,,0.2,0.2,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2014-05-12,4.25,,0.2,0.8500000000000001,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2015-05-08,5.0,,0.2,1.0,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2015-05-08,4.25,,0.2,0.8500000000000001,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2016-05-10,4.25,,0.2,0.8500000000000001,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2017-04-27,3.75,,0.2,0.75,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2018-05-18,3.75,,0.2,0.75,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2019-05-15,2.5,,0.2,0.5,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2020-05-15,2.5,,0.2,0.5,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2020-11-03,10.0,,0.937422,9.37422,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
KOG.OL,2021-05-07,5.0,,0.2,1.0,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2021-05-07,3.0,,0.2,0.6000000000000001,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2022-05-12,12.0,,0.963415,11.56098,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
KOG.OL,2022-05-12,3.3,,0.2,0.66,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2023-05-12,3.6,,0.2,0.7200000000000001,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2023-05-12,8.4,,0.2,1.6800000000000002,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2024-05-08,7.0,,0.2,1.4000000000000001,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2024-10-09,7.0,,0.2,1.4000000000000001,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2025-05-08,10.0,,0.2,2.0,NOK,yahoo_split_events,yahoo,1,2025-06-03:5,NOK
KOG.OL,2025-10-09,2.4,,1.0,2.4,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KOG.OL,2026-04-14,3.5,,0.991445,3.4700575000000002,NOK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,NOK
KOG.OL,2026-04-14,2.2,,1.0,2.2,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
KOSKI.HE,2023-05-12,0.43,,1.0,0.43,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KOSKI.HE,2024-05-17,0.32,,1.0,0.32,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KOSKI.HE,2025-05-16,0.12,,1.0,0.12,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KOSKI.HE,2026-04-24,0.14,,1.0,0.14,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2021-05-06,0.44,,1.0,0.44,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2022-03-30,0.45,,1.0,0.45,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2023-03-30,0.23,,1.0,0.23,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2023-09-26,0.23,,1.0,0.23,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2024-03-26,0.3,,1.0,0.3,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2024-09-25,0.18,,1.0,0.18,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2025-03-31,0.25,,1.0,0.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2025-09-24,0.25,,1.0,0.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2026-03-27,0.3,,1.0,0.3,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KREATE.HE,2026-09-23,0.3,,1.0,0.3,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KSL.HE,2004-04-29,10.0,,1.0,10.0,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KSL.HE,2005-04-28,0.6,,1.0,0.6,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KSL.HE,2006-04-28,0.6,,1.0,0.6,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KSL.HE,2007-04-20,0.75,,1.0,0.75,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KSL.HE,2008-04-25,1.0,,1.0,1.0,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KSL.HE,2009-04-30,0.5,,1.0,0.5,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KSL.HE,2009-12-07,0.3,,1.0,0.3,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
KSL.HE,2010-04-30,0.6,,1.0,0.6,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
