Ticker,ExDate,DPS_UNADJUSTED,AdjustmentFactor,DPS_LOCAL,Currency,InstrumentCurrency,AdjustmentBasis,FXRate,FXDate,FXSource,DPS_NOK
MSABb.ST,2010-04-29,0.65,1.0,0.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8147,2010-04-29,ex_date_or_prior_business_day,0.529555
MSABb.ST,2010-04-29,0.35,1.0,0.35,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8147,2010-04-29,ex_date_or_prior_business_day,0.285145
MSABb.ST,2011-04-28,0.8,1.0,0.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8747,2011-04-28,ex_date_or_prior_business_day,0.69976
MSABb.ST,2012-04-26,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8536,2012-04-26,ex_date_or_prior_business_day,0.8536
MSABb.ST,2013-05-08,0.6,1.0,0.6,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8889,2013-05-08,ex_date_or_prior_business_day,0.53334
MSABb.ST,2014-05-08,0.1,1.0,0.1,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9043000000000001,2014-05-08,ex_date_or_prior_business_day,0.09043000000000001
MSABb.ST,2015-05-07,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8959,2015-05-07,ex_date_or_prior_business_day,0.8959
MSABb.ST,2016-05-11,2.2,1.0,2.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.006,2016-05-11,ex_date_or_prior_business_day,2.2132
MSABb.ST,2017-05-11,2.2,1.0,2.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9673999999999999,2017-05-11,ex_date_or_prior_business_day,2.12828
MSABb.ST,2018-05-16,2.2,1.0,2.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9301,2018-05-16,ex_date_or_prior_business_day,2.0462200000000004
MSABb.ST,2019-05-16,2.2,1.0,2.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9063,2019-05-16,ex_date_or_prior_business_day,1.9938600000000002
MSABb.ST,2021-05-12,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9921,2021-05-12,ex_date_or_prior_business_day,1.9842
MSABb.ST,2023-05-12,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0346,2023-05-12,ex_date_or_prior_business_day,1.0346
MSABb.ST,2023-11-14,0.5,1.0,0.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.025,2023-11-14,ex_date_or_prior_business_day,0.5125
MSABb.ST,2024-05-15,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9978,2024-05-15,ex_date_or_prior_business_day,0.9978
MSABb.ST,2024-11-14,0.5,1.0,0.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0134,2024-11-14,ex_date_or_prior_business_day,0.5067
MSABb.ST,2025-05-15,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.07,2025-05-15,ex_date_or_prior_business_day,1.07
MSABb.ST,2025-11-13,0.5,1.0,0.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.067,2025-11-13,ex_date_or_prior_business_day,0.5335
MSABb.ST,2026-05-13,1.0,1.0,1.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.0051999999999999
MSABb.ST,2026-11-12,0.6,1.0,0.6,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,0.6031199999999999
MTHH.CO,2005-04-21,50.0,1.0,50.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.0949,2005-04-21,ex_date_or_prior_business_day,54.745
MTHH.CO,2006-04-21,40.0,1.0,40.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.0511,2006-04-21,ex_date_or_prior_business_day,42.044
MTHH.CO,2008-04-25,6.0,1.0,6.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.0752,2008-04-25,ex_date_or_prior_business_day,6.4512
MTHH.CO,2009-04-27,6.0,1.0,6.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.1764000000000001,2009-04-27,ex_date_or_prior_business_day,7.058400000000001
MTHH.CO,2009-04-27,4.0,1.0,4.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.1764000000000001,2009-04-27,ex_date_or_prior_business_day,4.7056000000000004
MTHH.CO,2010-04-26,10.0,1.0,10.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.0549,2010-04-26,ex_date_or_prior_business_day,10.549
MTHH.CO,2011-04-28,8.0,1.0,8.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.0471,2011-04-28,ex_date_or_prior_business_day,8.3768
MTHH.CO,2025-03-20,6.5,1.0,6.5,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.5419999999999998,2025-03-20,ex_date_or_prior_business_day,10.023
MTHH.CO,2026-03-23,10.0,1.0,10.0,DKK,DKK,TR.DivAdjustmentFactor_blank_assumed_1,1.5104,2026-03-23,ex_date_or_prior_business_day,15.104
MTRS.ST,2018-05-18,0.3,1.0,0.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9292,2018-05-18,ex_date_or_prior_business_day,0.27876
MTRS.ST,2021-05-20,0.7,1.0,0.7,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9995999999999999,2021-05-20,ex_date_or_prior_business_day,0.6997199999999999
MTRS.ST,2022-05-19,0.85,1.0,0.85,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.981,2022-05-19,ex_date_or_prior_business_day,0.83385
MTRS.ST,2023-05-19,0.95,1.0,0.95,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0292000000000001,2023-05-19,ex_date_or_prior_business_day,0.97774
MTRS.ST,2024-03-22,0.65,1.0,0.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0188,2024-03-22,ex_date_or_prior_business_day,0.66222
MTRS.ST,2024-09-24,0.65,1.0,0.65,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0282,2024-09-24,ex_date_or_prior_business_day,0.66833
MTRS.ST,2025-05-15,0.8,1.0,0.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.07,2025-05-15,ex_date_or_prior_business_day,0.8560000000000001
MTRS.ST,2025-11-14,0.8,1.0,0.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0678,2025-11-14,ex_date_or_prior_business_day,0.8542400000000001
MTRS.ST,2026-05-04,0.8,1.0,0.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,0.80416
MTRS.ST,2026-11-04,0.8,1.0,0.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,0.80416
MULTI.OL,2016-04-27,2.9,1.0,2.9,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2016-04-27,identity,2.9
MULTI.OL,2017-05-12,3.0,1.0,3.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2017-05-12,identity,3.0
MULTI.OL,2018-05-04,1.5,1.0,1.5,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2018-05-04,identity,1.5
MULTI.OL,2019-04-26,1.5,1.0,1.5,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2019-04-26,identity,1.5
MULTI.OL,2020-12-02,2.0,1.0,2.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2020-12-02,identity,2.0
MULTI.OL,2021-04-20,8.0,1.0,8.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2021-04-20,identity,8.0
MULTI.OL,2022-04-08,6.0,1.0,6.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2022-04-08,identity,6.0
MULTI.OL,2023-04-14,9.0,1.0,9.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2023-04-14,identity,9.0
MULTI.OL,2024-04-12,8.0,1.0,8.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2024-04-12,identity,8.0
MULTI.OL,2025-04-11,10.0,1.0,10.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2025-04-11,identity,10.0
MULTI.OL,2026-04-17,5.0,1.0,5.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2026-04-17,identity,5.0
MUSTI.HE,2021-01-22,0.38,0.985452,0.37447176,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,10.3308,2021-01-22,ex_date_or_prior_business_day,3.868592858208
MUSTI.HE,2022-01-28,0.22,0.991558,0.21814276,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,10.026,2022-01-28,ex_date_or_prior_business_day,2.18709931176
MUSTI.HE,2022-08-09,0.22,0.988832,0.21754304,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,9.9365,2022-08-09,ex_date_or_prior_business_day,2.16161641696
MUSTI.HE,2023-01-31,0.25,0.984117,0.24602925,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,10.9083,2023-01-31,ex_date_or_prior_business_day,2.6837608677750002
MUSTI.HE,2023-08-21,0.25,1.0,0.25,EUR,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,11.5205,2023-08-21,ex_date_or_prior_business_day,2.880125
MYCR.ST,2014-07-30,2.5,0.86911,2.172775,SEK,SEK,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,0.9079,2014-07-30,ex_date_or_prior_business_day,1.9726624225000002
MYCR.ST,2015-05-06,3.2,1.0,3.2,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.904,2015-05-06,ex_date_or_prior_business_day,2.8928000000000003
MYCR.ST,2015-05-06,0.8,1.0,0.8,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.904,2015-05-06,ex_date_or_prior_business_day,0.7232000000000001
MYCR.ST,2016-05-04,2.5,1.0,2.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0084,2016-05-04,ex_date_or_prior_business_day,2.521
MYCR.ST,2016-05-04,1.5,1.0,1.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0084,2016-05-04,ex_date_or_prior_business_day,1.5126
MYCR.ST,2017-05-05,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.981,2017-05-05,ex_date_or_prior_business_day,1.962
MYCR.ST,2018-05-09,2.5,1.0,2.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9281999999999999,2018-05-09,ex_date_or_prior_business_day,2.3205
MYCR.ST,2019-05-10,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9083,2019-05-10,ex_date_or_prior_business_day,2.7249
MYCR.ST,2020-06-26,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0389,2020-06-26,ex_date_or_prior_business_day,2.0778
MYCR.ST,2021-05-06,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9864,2021-05-06,ex_date_or_prior_business_day,2.9592
MYCR.ST,2022-05-06,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9534,2022-05-06,ex_date_or_prior_business_day,2.8602
MYCR.ST,2023-05-10,3.5,1.0,3.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0317,2023-05-10,ex_date_or_prior_business_day,3.6109500000000003
MYCR.ST,2024-05-10,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9989,2024-05-10,ex_date_or_prior_business_day,4.49505
MYCR.ST,2025-05-08,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.072,2025-05-08,ex_date_or_prior_business_day,2.144
MYCR.ST,2025-05-08,5.5,1.0,5.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.072,2025-05-08,ex_date_or_prior_business_day,5.896000000000001
MYCR.ST,2026-05-07,3.25,1.0,3.25,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,3.2668999999999997
NAS.OL,2025-08-12,0.9,1.0,0.9,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2025-08-12,identity,0.9
NAS.OL,2026-05-07,0.8,1.0,0.8,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2026-05-07,identity,0.8
NAVA.OL,2010-04-13,1.0,1.0,1.0,NOK,NOK,TR.DivAdjustmentFactor_blank_assumed_1,1.0,2010-04-13,identity,1.0
NCAB.ST,2019-05-14,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9091,2019-05-14,ex_date_or_prior_business_day,4.09095
NCAB.ST,2021-05-11,5.0,1.0,5.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.992,2021-05-11,ex_date_or_prior_business_day,4.96
NCAB.ST,2021-12-16,10.0,1.0,10.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9902,2021-12-16,ex_date_or_prior_business_day,9.902
NCAB.ST,2022-05-04,0.3,1.0,0.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9526,2022-05-04,ex_date_or_prior_business_day,0.28578
NCAB.ST,2022-09-30,0.3,1.0,0.3,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9711,2022-09-30,ex_date_or_prior_business_day,0.29133
NCAB.ST,2023-05-10,1.1,1.0,1.1,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0317,2023-05-10,ex_date_or_prior_business_day,1.1348700000000003
NCAB.ST,2024-05-10,1.1,1.0,1.1,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9989,2024-05-10,ex_date_or_prior_business_day,1.0987900000000002
NCAB.ST,2026-05-08,1.1,1.0,1.1,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,1.10572
NCCb.ST,2005-04-05,10.0,1.0,10.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8896999999999999,2005-04-05,ex_date_or_prior_business_day,8.896999999999998
NCCb.ST,2005-04-05,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8896999999999999,2005-04-05,ex_date_or_prior_business_day,4.0036499999999995
NCCb.ST,2006-04-06,5.5,1.0,5.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8466,2006-04-06,ex_date_or_prior_business_day,4.6563
NCCb.ST,2006-04-06,10.0,1.0,10.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8466,2006-04-06,ex_date_or_prior_business_day,8.466000000000001
NCCb.ST,2007-04-12,10.0,1.0,10.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8737,2007-04-12,ex_date_or_prior_business_day,8.737
NCCb.ST,2007-04-12,8.0,1.0,8.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8737,2007-04-12,ex_date_or_prior_business_day,6.9896
NCCb.ST,2008-04-09,11.0,1.0,11.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8482,2008-04-09,ex_date_or_prior_business_day,9.3302
NCCb.ST,2008-04-09,10.0,1.0,10.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8482,2008-04-09,ex_date_or_prior_business_day,8.482
NCCb.ST,2009-04-08,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8134999999999999,2009-04-08,ex_date_or_prior_business_day,3.2539999999999996
NCCb.ST,2010-04-15,6.0,1.0,6.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8192,2010-04-15,ex_date_or_prior_business_day,4.9152000000000005
NCCb.ST,2011-04-14,10.0,1.0,10.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8703,2011-04-14,ex_date_or_prior_business_day,8.703
NCCb.ST,2012-04-05,10.0,1.0,10.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.8611,2012-04-04,ex_date_or_prior_business_day,8.611
NCCb.ST,2013-04-10,10.0,1.0,10.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9005,2013-04-10,ex_date_or_prior_business_day,9.004999999999999
NCCb.ST,2014-04-03,6.0,1.0,6.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.919,2014-04-03,ex_date_or_prior_business_day,5.514
NCCb.ST,2014-10-27,6.0,1.0,6.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9068999999999999,2014-10-27,ex_date_or_prior_business_day,5.4414
NCCb.ST,2015-03-25,6.0,1.0,6.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9237000000000001,2015-03-25,ex_date_or_prior_business_day,5.5422
NCCb.ST,2015-10-26,6.0,1.0,6.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9834,2015-10-26,ex_date_or_prior_business_day,5.9004
NCCb.ST,2016-11-04,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9144,2016-11-04,ex_date_or_prior_business_day,2.7432
NCCb.ST,2017-04-06,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9561,2017-04-06,ex_date_or_prior_business_day,2.8682999999999996
NCCb.ST,2017-11-03,5.0,1.0,5.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9687,2017-11-03,ex_date_or_prior_business_day,4.8435
NCCb.ST,2018-04-12,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9253,2018-04-12,ex_date_or_prior_business_day,3.7012
NCCb.ST,2018-11-02,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9226000000000001,2018-11-02,ex_date_or_prior_business_day,3.6904000000000003
NCCb.ST,2019-04-10,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9185,2019-04-10,ex_date_or_prior_business_day,1.837
NCCb.ST,2019-11-04,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9499,2019-11-04,ex_date_or_prior_business_day,1.8998
NCCb.ST,2020-11-13,2.5,1.0,2.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0545,2020-11-13,ex_date_or_prior_business_day,2.63625
NCCb.ST,2021-03-31,2.5,1.0,2.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9763,2021-03-31,ex_date_or_prior_business_day,2.44075
NCCb.ST,2021-11-08,2.5,1.0,2.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9915,2021-11-08,ex_date_or_prior_business_day,2.4787500000000002
NCCb.ST,2022-04-06,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9287000000000001,2022-04-06,ex_date_or_prior_business_day,2.7861000000000002
NCCb.ST,2022-11-07,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9468000000000001,2022-11-07,ex_date_or_prior_business_day,2.8404000000000003
NCCb.ST,2023-04-03,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,0.9972,2023-04-03,ex_date_or_prior_business_day,2.9916
NCCb.ST,2023-11-03,3.0,1.0,3.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0097,2023-11-03,ex_date_or_prior_business_day,3.0291
NCCb.ST,2024-04-10,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0115,2024-04-10,ex_date_or_prior_business_day,4.046
NCCb.ST,2024-11-06,4.0,1.0,4.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0221,2024-11-06,ex_date_or_prior_business_day,4.0884
NCCb.ST,2025-05-08,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.072,2025-05-08,ex_date_or_prior_business_day,4.824
NCCb.ST,2025-05-08,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.072,2025-05-08,ex_date_or_prior_business_day,2.144
NCCb.ST,2025-11-06,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.067,2025-11-06,ex_date_or_prior_business_day,4.8015
NCCb.ST,2026-05-06,2.0,1.0,2.0,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,2.0103999999999997
NCCb.ST,2026-05-06,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,4.5234
NCCb.ST,2026-11-04,4.5,1.0,4.5,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.0051999999999999,2026-04-30,ex_date_or_prior_business_day,4.5234
NELLY.ST,2024-12-13,0.83,1.0,0.83,SEK,SEK,TR.DivAdjustmentFactor_blank_assumed_1,1.014,2024-12-13,ex_date_or_prior_business_day,0.8416199999999999
NESTE.HE,2006-03-23,0.8,1.0,0.8,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.967,2006-03-23,ex_date_or_prior_business_day,6.3736
NESTE.HE,2007-03-22,0.9,1.0,0.9,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.168,2007-03-22,ex_date_or_prior_business_day,7.3511999999999995
NESTE.HE,2008-03-17,1.0,1.0,1.0,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.057,2008-03-17,ex_date_or_prior_business_day,8.057
NESTE.HE,2009-04-06,0.8,1.0,0.8,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.785,2009-04-06,ex_date_or_prior_business_day,7.0280000000000005
NESTE.HE,2010-04-16,0.25,1.0,0.25,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.955,2010-04-16,ex_date_or_prior_business_day,1.98875
NESTE.HE,2011-04-15,0.35,1.0,0.35,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.808,2011-04-15,ex_date_or_prior_business_day,2.7327999999999997
NESTE.HE,2012-03-29,0.35,1.0,0.35,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.632,2012-03-29,ex_date_or_prior_business_day,2.6712
NESTE.HE,2013-04-05,0.38,1.0,0.38,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,7.4475,2013-04-05,ex_date_or_prior_business_day,2.83005
NESTE.HE,2014-04-04,0.65,1.0,0.65,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.2125,2014-04-04,ex_date_or_prior_business_day,5.338125000000001
NESTE.HE,2015-04-02,0.65,1.0,0.65,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,8.6845,2015-04-01,ex_date_or_prior_business_day,5.644925
NESTE.HE,2016-03-31,1.0,1.0,1.0,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.4145,2016-03-31,ex_date_or_prior_business_day,9.4145
NESTE.HE,2017-04-06,1.3,1.0,1.3,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.1688,2017-04-06,ex_date_or_prior_business_day,11.91944
NESTE.HE,2018-04-06,0.85,1.0,0.85,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.586,2018-04-06,ex_date_or_prior_business_day,8.1481
NESTE.HE,2018-10-09,0.85,1.0,0.85,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.4915,2018-10-09,ex_date_or_prior_business_day,8.067775
NESTE.HE,2019-04-03,0.3799999999,1.0,0.3799999999,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.6218,2019-04-03,ex_date_or_prior_business_day,3.65628399903782
NESTE.HE,2019-10-03,0.38,1.0,0.38,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,10.0165,2019-10-03,ex_date_or_prior_business_day,3.8062700000000005
NESTE.HE,2020-05-19,0.46,1.0,0.46,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,10.9153,2020-05-19,ex_date_or_prior_business_day,5.021038
NESTE.HE,2020-10-23,0.46,1.0,0.46,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,10.9178,2020-10-23,ex_date_or_prior_business_day,5.022188
NESTE.HE,2020-10-23,0.1,1.0,0.1,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,10.9178,2020-10-23,ex_date_or_prior_business_day,1.09178
NESTE.HE,2021-03-31,0.4,1.0,0.4,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.9955,2021-03-31,ex_date_or_prior_business_day,3.9982
NESTE.HE,2021-10-04,0.4,1.0,0.4,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.977,2021-10-04,ex_date_or_prior_business_day,3.9908
NESTE.HE,2022-03-31,0.41,1.0,0.41,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,9.711,2022-03-31,ex_date_or_prior_business_day,3.98151
NESTE.HE,2022-09-29,0.41,1.0,0.41,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,10.4518,2022-09-29,ex_date_or_prior_business_day,4.285238
NESTE.HE,2023-03-29,0.25,1.0,0.25,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.3005,2023-03-29,ex_date_or_prior_business_day,2.825125
NESTE.HE,2023-03-29,0.51,1.0,0.51,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.3005,2023-03-29,ex_date_or_prior_business_day,5.763255
NESTE.HE,2023-09-28,0.51,1.0,0.51,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.316,2023-09-28,ex_date_or_prior_business_day,5.77116
NESTE.HE,2023-09-28,0.25,1.0,0.25,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.316,2023-09-28,ex_date_or_prior_business_day,2.829
NESTE.HE,2024-03-28,0.6,1.0,0.6,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.6825,2024-03-27,ex_date_or_prior_business_day,7.009499999999999
NESTE.HE,2024-10-01,0.6,1.0,0.6,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.7305,2024-10-01,ex_date_or_prior_business_day,7.0383
NESTE.HE,2025-03-26,0.2,1.0,0.2,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.3585,2025-03-26,ex_date_or_prior_business_day,2.2717
NESTE.HE,2026-03-26,0.2,1.0,0.2,EUR,EUR,TR.DivAdjustmentFactor_blank_assumed_1,11.1265,2026-03-26,ex_date_or_prior_business_day,2.2253000000000003
