Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc_measure
BMAX.ST,2013,2014,0.222724189984467,0.222724189984467,0.0820675422123201,0.0820675422123201,0.0820675422123201,2770.51,0.222724189984467,0.2144600890363113,0.20560589086071693,0.0847651480800455,0.0,0.0,0.158225848590706,0.0,0.7486733350956944,0.0,0.02779786551513265,0.0,0.8288170087624993,0.1744477760229303,0.05266748231303295,0.008669139572509628,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,608.07,23.28,839.44,94.25,0.0,172.47,1832.89,173.73,2902.86,2010.45,675.71,0.0,13.09,914.18,0.0,105.58000000000004,3.080000000000002,105.91000000000008,-319.64,-3.25,-326.3,1586.65,1709.77,-0.1908443825777736,173.73,189.5,246.9100000000003,0.1108336208963778,0.1016101580914392,0.1444112365990749,0.1008732168654263,285.77,0.1671394398076934,True,1,93,93,0.0749962775971664,0.0383299750882574,0.0340201386371357,0.1552463748392804,8000,student_t_residual_sd,0.0558482997929385,0.05075734743652,0.0264183431239041,0.0221799365211682,0.1055874811299404,8000,student_t_residual_sd
BOL.ST,2013,2014,0.0830839903159723,0.0830839903159723,0.0646785067892118,0.0646785067892118,0.0646785067892118,22336.65,0.0830839903159723,0.0934720390989423,0.07171400525833815,0.06908232834179136,0.0,0.0,0.0005758999556537692,0.0,0.11529029242252498,0.0,0.3716884539103523,0.0,0.8863001494236585,0.1744477760229303,0.05266748231303295,0.0053845958304604095,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Boliden AB,Metals & Mining,Materials,10521.57,575.84,8486.81,3720.81,12.25,25774.26,39433.26,3163.33,31054.77,28356.24,1162.45,365.52,94.76,21732.07,15.08,763.6800000000003,-289.61,1844.87,2294.66,-77.63,1425.4500000000005,34309.7,36871.48,0.0386599615746371,3163.33,4742.28,-3322.859999999997,0.1286164808138973,0.0857934099743216,-0.0901200602742281,0.6990297107683229,5317.67,0.1442217670676631,True,7,96,96,0.0604072220123134,0.0244370657247206,0.0333422965310597,0.1108900390842814,8000,student_t_residual_sd,0.0437573738486837,0.0410842738204959,0.0161624440685669,0.0226718042550105,0.0736131803717873,8000,student_t_residual_sd
BRGB.OL,2013,2014,0.2052801724137931,0.2052801724137931,0.030024851025544,0.030024851025544,0.030024851025544,3020.0,0.2052801724137931,0.2044507326010366,0.20259001559872863,0.03360282714569087,0.0,0.0,0.0011589065613356597,0.0,0.8793614911856771,0.0,8.179773591721791e-06,0.0,0.9730984318493555,0.1744477760229303,0.05266748231303295,0.0011603656477354,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Borregaard ASA,Chemicals,Materials,1277.0,39.0,656.0,6.0,101.0,1941.0,3427.0,526.0,3822.0,1638.0,1761.0,0.0,42.0,1847.0,9.0,-134.0,-95.0,52.0,0.0,2.0,-89.0,3466.0,3446.5,-0.0258232989989844,526.0,551.0,-72.0,0.1598723342521398,0.1526185985782678,-0.0208907587407514,0.5631800377194255,600.0,0.174089656172929,True,7,109,109,0.0261497511021037,0.0159699486856196,0.0129341778425841,0.0600116028426803,8000,student_t_residual_sd,0.0202405794991591,0.0177850317335085,0.0103880501439557,0.0088082190704151,0.0399520200219846,8000,student_t_residual_sd
CARLb.CO,2013,2014,0.0996721830272167,0.0996721830272167,0.0418597692433033,0.0418597692433033,0.0418597692433033,103273.74,0.0996721830272167,0.10348531161336058,0.09457275360997028,0.046264493515783524,0.0,0.0,3.475383596351911e-06,0.0,0.07612941628627046,0.0,0.1983851332252059,0.0,0.9490057058275357,0.1744477760229303,0.05266748231303295,0.002255416745261334,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Carlsberg A/S,Beverages,Consumer Staples,21670.63,4038.09,38725.18,10527.87,686.43,35481.96,170274.97,8527.47,67396.56,33958.02,23806.12,103.69,1824.47,75810.3,3566.31,865.4900000000016,-1632.0100000000002,11619.93,7228.19,157.80999999999997,-1736.4299999999985,151558.08,160916.525,-0.010790874336865,8527.47,9914.09,638.3899999999994,0.0616101422771837,0.0529931279587351,0.0039672121927813,0.2204991687460315,8302.87,0.0515973732343524,True,2,122,122,0.0378213517595683,0.0199111133453123,0.0185542173985176,0.0792940534299592,8000,student_t_residual_sd,0.0283617794824242,0.0256519685894971,0.0133734465628113,0.012438456191666,0.0532327491957966,8000,student_t_residual_sd
CAST.ST,2013,2014,0.1494025434038092,0.1494025434038092,0.0061677413607336,0.0061677413607336,0.0061677413607336,16227.08,0.1494025434038092,0.1494317264174558,0.14928602217164338,0.006993419075732048,0.0,0.0,0.0,0.0,0.00914684653511244,0.0,2.380012611262373e-37,0.0,0.9988347876783418,0.1744477760229303,0.05266748231303295,4.8964964949301386e-05,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Castellum AB,Real Estate Operations,Real Estate,311.01,65.97,1057.43,0.0,0.94,35608.78,35919.79,1240.96,2932.28,997.29,86.64,0.0,0.0,12371.61,0.0,74.75,28.3,152.61,0.0,-17.889999999999997,-124.05,31357.25,33638.520000000004,-0.0036877365591589,1240.96,1074.27,291.2800000000002,0.0319357094188448,0.0368910403905998,0.0086591205558389,1.0585715423865258,1276.83,0.0379573774351546,True,8,123,123,0.0051714478793318,0.0039645755892082,0.0023987067068259,0.0131607700653061,8000,student_t_residual_sd,0.0041643494350634,0.0034964371127502,0.0025978327935196,0.0016388808939562,0.0087915253494364,8000,student_t_residual_sd
CTY1S.HE,2013,2014,0.1086032134269175,0.1086032134269175,0.0530243696522558,0.0530243696522558,0.0530243696522558,8328.01,0.1086032134269175,0.11382972702549056,0.10066555936330081,0.05772090123763716,0.0,0.0,0.0002821051538525188,0.0,0.1604213371666684,0.0,0.20215761857882852,0.0,0.920623459363833,0.1744477760229303,0.05266748231303295,0.0036189632208452815,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Citycon Oyj,Real Estate Operations,Real Estate,621.19,316.85,1931.1,1208.19,8.34,22798.86,24789.17,453.68,1941.22,622.35,160.86,0.0,0.0,10307.56,355.2,67.03000000000009,-57.47999999999996,391.9399999999998,277.5,2.47,12.54000000000022,20687.3,22738.235,0.0005514939923877,453.68,459.64,153.5,0.0202144097815859,0.0199522962094463,0.0067507438462132,1.0026662139783498,578.28,0.025432053103506,True,8,150,150,0.0480617879592524,0.0226732902335573,0.0271359510841889,0.0952656669946512,8000,student_t_residual_sd,0.035754738422975,0.0327643359698945,0.0147013058695027,0.0185897925501543,0.0628407318788893,8000,student_t_residual_sd
DEMANT.CO,2013,2014,0.4300592842370448,0.4300592842370448,0.0714673721631793,0.0714673721631793,0.0714673721631793,33383.19,0.4300592842370448,0.39544457335717026,0.4165173623096176,0.07539233121717222,0.0,0.0,0.9477869544085854,0.0,0.9997706112725055,0.0,4.737341351070691e-07,0.0,0.8645807807257281,0.1744477760229303,0.05266748231303295,0.006574288641471598,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Demant A/S,Healthcare Equipment & Supplies,Health Care,4205.78,366.69,5197.42,3477.9800000000005,72.67,1663.53,11535.16,1342.69,9383.15,2556.57,5059.72,664.02,0.0,5653.55,-1.12,807.6599999999999,64.48000000000002,1027.5299999999995,888.0400000000004,19.510000000000005,623.2000000000005,8640.01,10087.585,0.0617789094218289,1342.69,1277.55,790.7999999999993,0.126645772997204,0.1331032154871557,0.078393391480716,0.1649086476099086,1676.27,0.1661715861625949,True,4,153,153,0.0648896090494277,0.0294814491061006,0.0367894587074662,0.1281371046500803,8000,student_t_residual_sd,0.0482414726987963,0.0441473372416351,0.0192693193324312,0.0250245030334844,0.0849133523434492,8000,student_t_residual_sd
DFDS.CO,2013,2014,0.1597104539270358,0.1597104539270358,0.0700721320440191,0.0700721320440191,0.0700721320440191,7257.95,0.1597104539270358,0.16163910566839113,0.14662360050274514,0.07411474841119987,0.0,0.0,0.022969600915319743,0.0,0.46669847749771787,0.0,0.09027805507413728,0.0,0.8691314657570934,0.1744477760229303,0.05266748231303295,0.006320097877563953,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,DFDS A/S,Freight & Logistics Services,Industrials,3629.07,1286.79,3652.2,976.58,9.5,9328.13,13762.91,1429.35,12669.81,8632.76,2908.94,0.0,0.0,7002.07,61.4,436.73,108.48000000000002,1166.0,293.86,-13.12,-557.01,12121.15,12942.03,-0.0430388432108409,1429.35,829.14,918.8099999999996,0.0640656836678635,0.110442488543142,0.0709942721505049,0.7207625078909569,1406.8,0.108700103461358,True,5,154,154,0.0656897740902834,0.0260055371749725,0.0368153998030993,0.1181701535043575,8000,student_t_residual_sd,0.0473022938353705,0.0447675619981528,0.0167894494935472,0.0250971492354648,0.0788721157246638,8000,student_t_residual_sd
DIGIA.HE,2013,2014,0.1950246108820011,0.1950246108820011,0.0625602250967502,0.0625602250967502,0.0625602250967502,292.35,0.1950246108820011,0.19281961248641827,0.18430868488713995,0.06706591781669351,0.0,0.0,0.046559154379966716,0.0,0.6679296854980789,0.0,0.02240992337250381,0.0,0.8928407400513885,0.1744477760229303,0.05266748231303295,0.0050376703602667255,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Digia Oyj,Software & IT Services,Information Technology,224.31,53.81,259.63,29.18,0.45,16.56,694.38,37.91,778.83,93.62,719.3,92.73,0.0,300.68,0.0,20.97999999999999,-4.649999999999999,21.419999999999987,-20.9,0.45,-16.239999999999995,678.02,686.2,-0.0236665695132614,37.91,149.07,28.110000000000014,0.2172398717575051,0.05524628388225,0.0409647333139026,0.0241329058583503,15.72,0.0229087729524919,True,6,155,155,0.0571454443313505,0.0257026633014068,0.031884936712717,0.1120965497693846,8000,student_t_residual_sd,0.0422637651355016,0.0388479660673255,0.0169222774939086,0.0218386092918,0.0751155526250516,8000,student_t_residual_sd
DIOS.ST,2013,2014,0.1145583238215189,0.1145583238215189,0.0352213584487516,0.0352213584487516,0.0352213584487516,3211.55,0.1145583238215189,0.11675318182608918,0.11089347479737209,0.0392206749988624,0.0,0.0,4.262377740760215e-07,0.0,0.0952405628721843,0.0,0.08392567155339781,0.0,0.9633515097585319,0.1744477760229303,0.05266748231303295,0.0015967809587509357,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Dios Fastigheter AB,Real Estate Operations,Real Estate,199.8,114.04,470.29,6.6,0.0,11142.65,11361.29,301.44,1179.59,513.53,52.35,0.0,264.44,3048.84,0.0,-50.22,11.240000000000007,-59.44,0.4399999999999995,0.0,-1.5800000000000125,10437.68,10899.485,-0.000144960977514,301.44,269.0,35.69999999999982,0.0246800651590419,0.0276563525707866,0.0032753841121851,1.0223097696817784,387.64,0.0355649831161747,True,8,157,157,0.0315497411950957,0.0164216562691645,0.0164139600547466,0.0657632744516347,8000,student_t_residual_sd,0.0238110476112236,0.0214745724696752,0.0108609820887246,0.0112376980313847,0.0442684287003446,8000,student_t_residual_sd
DNO.OL,2013,2014,0.3114278821808667,0.3114278821808667,0.0873748078234185,0.0873748078234185,0.0873748078234185,24763.36,0.3114278821808667,0.28544226749666457,0.2924575255261266,0.08923285071189979,0.0,0.0,0.5169302393469812,0.0,0.9485368095424396,0.0,0.0024585008409004024,0.0,0.8102964334525989,0.1744477760229303,0.05266748231303295,0.009826652713062925,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Dno ASA,Oil & Gas,Energy,2612.76,1598.47,920.26,10.92,94.03,4399.28,8099.12,1589.33,2956.48,1224.33,238.05,60.54,121.67,4601.29,0.0,189.52000000000044,91.45000000000005,-115.56999999999994,10.92,52.86,277.4200000000003,7338.71,7718.915,0.0359402843534357,1589.33,1582.8,-93.40000000000008,0.2050547259556557,0.2059006997745149,-0.0121001461993039,0.5699350232513248,1143.86,0.1481892208943873,True,3,158,158,0.0812760131879921,0.0329170918254954,0.0460622887579422,0.1495427661491261,8000,student_t_residual_sd,0.0589393292627947,0.0553303191525457,0.0211288237733893,0.0314737319657105,0.0974855998033961,8000,student_t_residual_sd
DSV.CO,2013,2014,0.6351502639927613,0.6351502639927613,0.0295158107674262,0.0295158107674262,0.0295158107674262,35779.34,0.6351502639927613,0.6231624819203762,0.6325481981508312,0.03304807445389951,0.0,0.0,1.0,0.0,1.0,0.0,4.9723475264568825e-68,0.0,0.9739793415806989,0.1744477760229303,0.05266748231303295,0.001121353583678647,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,DSV A/S,Freight & Logistics Services,Industrials,10797.3,790.4,10039.32,1254.36,272.78,4341.06,25824.98,1859.03,47874.07,37395.4,5700.6900000000005,0.0,341.43,6951.5,33.54,1693.6399999999994,247.02,872.6599999999999,-512.6200000000001,78.84999999999997,140.18999999999937,22438.25,24131.615,0.0058093915388588,1859.03,1658.21,2766.0,0.0687152517558398,0.0770371150045283,0.1146214209036568,0.1798909853318976,2151.68,0.0891643596999206,True,5,163,163,0.026591415086823,0.013444081108379,0.0142253101045387,0.0540900464087121,8000,student_t_residual_sd,0.0199329344145442,0.0181633840425719,0.0087605527213648,0.0095914247439025,0.0360644226860885,8000,student_t_residual_sd
EAST9.ST,2013,2014,-0.0064038454083808,-0.0064038454083808,0.1677361370045069,0.1677361370045069,0.1677361370045069,1843.6,-0.0064038454083808,0.0773621041355438,-0.05272134529086849,0.13943107447640044,0.0,0.0,0.012150950417226358,0.0,0.10826742512083798,0.0,0.6842445674977163,0.0,0.5368250011751231,0.1744477760229303,0.05266748231303295,0.03621482696798146,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Eastnine AB (publ),Real Estate Operations,Real Estate,251.09,6.47,3.37,0.0,0.0,0.0,2583.07,-4.29,0.0,0.0,16.52,0.0,0.0,2579.7,0.0,-96.43999999999996,-334.80999999999995,-32.07,0.0,0.0,270.44,2241.22,2412.145,0.1121159797607523,-4.29,-7.11,0.0,-0.0029475839968161,-0.0017785000487118,0.0,0.0,-13.01,-0.0053935397747647,True,8,167,167,0.1568061660867466,0.0622784982930014,0.0885433898071404,0.2832413164804626,8000,student_t_residual_sd,0.1140568107210655,0.1064537066835642,0.0432658793445471,0.0587530893694463,0.1939621221467598,8000,student_t_residual_sd
ELISA.HE,2013,2014,0.2732813936634716,0.2732813936634716,0.0723522412777552,0.0723522412777552,0.0723522412777552,26578.69,0.2732813936634716,0.25961007364717403,0.25944873192076345,0.07619735534002879,0.0,0.0,0.326025532371792,0.0,0.9206114570455668,0.0,0.002611647175332058,0.0,0.8616733825729188,0.1744477760229303,0.05266748231303295,0.006738094825997808,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Elisa Oyj,Telecommunications Services,Communication Services,4385.84,1148.99,4666.0,90.05,2.5,5950.07,19380.24,3030.52,12083.03,4840.55,5082.62,17.18,212.39,7173.27,15.84,1372.11,856.86,1584.0100000000002,54.82,-3.37,-1017.31,14743.51,17061.875,-0.0596247481592732,3030.52,2559.76,473.3200000000015,0.1500280596358841,0.1776193999780211,0.0277413824682223,0.3487348254514817,3443.75,0.2018388951976263,True,0,178,178,0.06692099586622,0.0275775729015384,0.0384545317387395,0.1248350299651363,8000,student_t_residual_sd,0.0488260089707248,0.0452488904313775,0.0179493438696194,0.0266927039958791,0.0827557875856034,8000,student_t_residual_sd
ELUXb.ST,2013,2014,0.2199969743352443,0.2199969743352443,0.090664258969796,0.090664258969796,0.090664258969796,38113.76,0.2199969743352443,0.21082671930547556,0.19986433672680232,0.09192578721651934,0.0,0.0,0.170191303173572,0.0,0.7218808211230106,0.0,0.04133357205063285,0.0,0.7986736239155803,0.1744477760229303,0.05266748231303295,0.010580480063868983,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Electrolux AB,Household Goods,Consumer Staples,41250.31,6226.8,38438.03,2575.73,1254.41,16270.54,71627.52,4020.72,98510.82,79324.17,17033.239999999998,1500.89,687.72,13452.6,32.04,4775.709999999999,375.8299999999999,5027.159999999996,183.1199999999999,152.70000000000005,-291.4599999999973,64368.36,67997.94,-0.0042863063204561,4020.72,6084.69,3979.850000000006,0.0894834461161617,0.0591300265860995,0.0585289789661275,0.2392798958321384,7185.14,0.1056670246186869,True,2,184,184,0.0835805602763058,0.0385542674160735,0.0424766214635844,0.1643399165480569,8000,student_t_residual_sd,0.0615971226297086,0.056656897284573,0.0264359808441732,0.0282210552645959,0.1114411817191505,8000,student_t_residual_sd
EMBLA.CO,2013,2014,0.166005621946194,0.166005621946194,0.0842785905051698,0.0842785905051698,0.0842785905051698,5300.07,0.166005621946194,0.16751557880376655,0.1481197027382815,0.08664482959262944,0.0,0.0,0.05106085089507517,0.0,0.5004662872208145,0.0,0.11160161592860057,0.0,0.8211408079208752,0.1744477760229303,0.05266748231303295,0.009142556821824884,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,1175.47,253.38,615.87,121.31,38.47,244.84,4284.31,388.83,2564.29,977.67,1234.87,126.59,27.15,2709.51,8.41,395.46,131.67000000000002,198.58,8.079999999999998,34.2,107.49,3288.64,3786.475,0.0283878805485312,388.83,334.75,241.6300000000001,0.0884067635465703,0.1026891766088512,0.0638139694570808,0.064661723634779,536.83,0.1417756620603595,True,4,185,185,0.077535303148921,0.0354967950138924,0.0403877444717939,0.1509012417614996,8000,student_t_residual_sd,0.0570915406617929,0.0527789037821996,0.0238062381670496,0.0273041467138714,0.1023348367236491,8000,student_t_residual_sd
EQNR.OL,2013,2014,0.3938500678151782,0.3938500678151782,0.0610430201285732,0.0610430201285732,0.0610430201285732,468731.12,0.3938500678151782,0.3713500966792378,0.3835949465253579,0.06560809385995027,0.0,0.0,0.9055798088303735,0.0,0.9997439571407234,0.0,1.873074231019823e-07,0.0,0.8974487871017974,0.1744477760229303,0.05266748231303295,0.004796287032529907,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Equinor ASA,Oil & Gas,Energy,238108.34,85025.26,166441.07,58236.48,52643.35,486001.62,883083.42,101300.0,616600.0,306900.0,165300.0,0.0,4600.0,354466.04,491.37,55108.34,50825.26,2941.070000000007,52536.48,-9556.65,44321.84,784400.0,833741.71,0.05316015675886,101300.0,128000.0,-83900.0,0.1535247648819201,0.121500458457332,-0.100630685731196,0.5829162847088459,127407.27,0.1528138372734165,True,3,203,203,0.0559656173178382,0.024787836593334,0.0312586684138752,0.1063907096254468,8000,student_t_residual_sd,0.0411874236490149,0.0382383868004285,0.0160247557378547,0.0215455954034861,0.0701681001594831,8000,student_t_residual_sd
ERICb.ST,2013,2014,0.3387522448309887,0.3387522448309887,0.0903266683574898,0.0903266683574898,0.0903266683574898,243529.93,0.3387522448309887,0.3058700945479389,0.31873930755570196,0.09165210345962686,0.0,0.0,0.6328688982728166,0.0,0.9703466608536702,0.0,0.0011974408678017867,0.0,0.7998706272471325,0.1744477760229303,0.05266748231303295,0.010501833399589008,0.04197338927828019,0.3076398974414143,0.1659043506897434,0.0604674903041995,1,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,179910.89,39672.64,86087.61,6962.86,2643.59,10775.09,253699.46,15693.9,205211.09,136284.84,52805.46,29093.59,0.0,132135.96,1337.34,14479.570000000009,27410.86,2706.8099999999977,2880.45,-676.0999999999999,-13433.74999999999,235404.97,244552.215,-0.0549320315908812,15693.9,18933.87,9453.419999999984,0.0774226068653682,0.0641740251667726,0.0386560391612072,0.0440604882683233,17179.31,0.0702480245374183,True,0,205,205,0.0840564804098103,0.0322652445413268,0.0500654125964458,0.1502352413996112,8000,student_t_residual_sd,0.0609178360543956,0.057173815101575,0.020666781916053,0.0344761552777483,0.0993566312466783,8000,student_t_residual_sd
