Method,FormationYear,HoldDate,Quintile,ew_ret,n_firms
M3,2016,2016-10-01,2,-0.022583745386623444,81
M3,2016,2016-10-01,3,-0.008053193685923556,81
M3,2016,2016-10-01,4,0.06946957895090214,82
M3,2016,2016-10-01,5,-0.01283464899873091,81
M3,2016,2016-10-01,Q5-Q1,-0.016573196261673244,164
M3,2016,2016-11-01,1,0.01997478465253586,83
M3,2016,2016-11-01,2,0.014703701778782892,81
M3,2016,2016-11-01,3,0.009605905206437755,81
M3,2016,2016-11-01,4,0.036103035835610954,82
M3,2016,2016-11-01,5,0.002409316376824056,81
M3,2016,2016-11-01,Q5-Q1,-0.017565468275711805,164
M3,2016,2016-12-01,1,0.07420212253280868,83
M3,2016,2016-12-01,2,0.10715199116164331,81
M3,2016,2016-12-01,3,0.07271016013674295,81
M3,2016,2016-12-01,4,0.026303099098586462,82
M3,2016,2016-12-01,5,0.04759708823375555,81
M3,2016,2016-12-01,Q5-Q1,-0.02660503429905313,164
M3,2016,2017-01-01,1,0.023513041242348116,83
M3,2016,2017-01-01,2,0.1285720630959777,81
M3,2016,2017-01-01,3,0.01686021936375393,81
M3,2016,2017-01-01,4,0.022147426980361533,82
M3,2016,2017-01-01,5,0.01678305138071631,81
M3,2016,2017-01-01,Q5-Q1,-0.006729989861631806,164
M3,2016,2017-02-01,1,0.029625048290934753,83
M3,2016,2017-02-01,2,0.043179048836563524,81
M3,2016,2017-02-01,3,0.0249765969796637,81
M3,2016,2017-02-01,4,0.023164205961139078,82
M3,2016,2017-02-01,5,0.019830984855868667,81
M3,2016,2017-02-01,Q5-Q1,-0.009794063435066086,164
M3,2016,2017-03-01,1,0.005720792294642899,83
M3,2016,2017-03-01,2,0.03406964557033665,81
M3,2016,2017-03-01,3,-0.007762273312546741,81
M3,2016,2017-03-01,4,0.00070956992724279,82
M3,2016,2017-03-01,5,0.004901576948961097,81
M3,2016,2017-03-01,Q5-Q1,-0.0008192153456818025,164
M3,2016,2017-04-01,1,0.02359424258084199,83
M3,2016,2017-04-01,2,0.04654327382295135,81
M3,2016,2017-04-01,3,0.02686057118609046,81
M3,2016,2017-04-01,4,0.04280602715550687,82
M3,2016,2017-04-01,5,0.04591015114552032,81
M3,2016,2017-04-01,Q5-Q1,0.02231590856467833,164
M3,2016,2017-05-01,1,0.014099632564556938,83
M3,2016,2017-05-01,2,-0.024349693875387927,81
M3,2016,2017-05-01,3,-0.012623643310947834,81
M3,2016,2017-05-01,4,0.011450887590112407,82
M3,2016,2017-05-01,5,0.02556112902824114,81
M3,2016,2017-05-01,Q5-Q1,0.011461496463684202,164
M3,2016,2017-06-01,1,0.01755379784100613,83
M3,2016,2017-06-01,2,-0.015039336719072153,81
M3,2016,2017-06-01,3,-0.015691868417333887,81
M3,2016,2017-06-01,4,-0.008280077328634915,82
M3,2016,2017-06-01,5,-0.024058690937698725,81
M3,2016,2017-06-01,Q5-Q1,-0.041612488778704854,164
M3,2017,2017-07-01,1,0.0012581324561715757,85
M3,2017,2017-07-01,2,-0.0025681472227867485,81
M3,2017,2017-07-01,3,0.005406364253857627,86
M3,2017,2017-07-01,4,-0.011166511725850144,85
M3,2017,2017-07-01,5,-0.0021930325704066947,83
M3,2017,2017-07-01,Q5-Q1,-0.0034511650265782704,168
M3,2017,2017-08-01,1,-6.892461571981332e-05,85
M3,2017,2017-08-01,2,-0.007201506757007367,81
M3,2017,2017-08-01,3,-0.013718782900730503,86
M3,2017,2017-08-01,4,-0.02126846333772668,85
M3,2017,2017-08-01,5,-0.01077414399484222,83
M3,2017,2017-08-01,Q5-Q1,-0.010705219379122407,168
M3,2017,2017-09-01,1,0.03251317058121032,85
M3,2017,2017-09-01,2,0.021596657203881552,81
M3,2017,2017-09-01,3,0.05192941203049306,86
M3,2017,2017-09-01,4,0.0240386110465609,85
M3,2017,2017-09-01,5,0.02908676449723667,83
M3,2017,2017-09-01,Q5-Q1,-0.0034264060839736474,168
M3,2017,2017-10-01,1,-0.00705027527255811,85
M3,2017,2017-10-01,2,0.004264287422968695,81
M3,2017,2017-10-01,3,0.003601700250572064,86
M3,2017,2017-10-01,4,-0.012938189237308306,85
M3,2017,2017-10-01,5,0.004907311789401273,83
M3,2017,2017-10-01,Q5-Q1,0.011957587061959382,168
M3,2017,2017-11-01,1,-0.03423404251564033,85
M3,2017,2017-11-01,2,-0.026522080887909277,81
M3,2017,2017-11-01,3,-0.03152175786675838,86
M3,2017,2017-11-01,4,-0.04623022899529876,85
M3,2017,2017-11-01,5,-0.04160983920396162,83
M3,2017,2017-11-01,Q5-Q1,-0.007375796688321293,168
M3,2017,2017-12-01,1,0.012949745836782125,85
M3,2017,2017-12-01,2,0.01594021345743258,81
M3,2017,2017-12-01,3,-0.013373783284535444,86
M3,2017,2017-12-01,4,-0.0012663228590996092,85
M3,2017,2017-12-01,5,0.022206754548547456,83
M3,2017,2017-12-01,Q5-Q1,0.009257008711765331,168
M3,2017,2018-01-01,1,0.009861286755415356,85
M3,2017,2018-01-01,2,0.0568197468350115,81
M3,2017,2018-01-01,3,0.02767603337754405,86
M3,2017,2018-01-01,4,0.016702269693462293,85
M3,2017,2018-01-01,5,0.02469128977760033,83
M3,2017,2018-01-01,Q5-Q1,0.014830003022184974,168
M3,2017,2018-02-01,1,-0.002263400670681858,85
M3,2017,2018-02-01,2,-0.019262633593281273,81
M3,2017,2018-02-01,3,-0.02175836629319233,86
M3,2017,2018-02-01,4,0.008792526060588,85
M3,2017,2018-02-01,5,-0.00860974285197614,83
M3,2017,2018-02-01,Q5-Q1,-0.006346342181294283,168
M3,2017,2018-03-01,1,-0.02439521994232864,85
M3,2017,2018-03-01,2,-0.009783433282241188,81
M3,2017,2018-03-01,3,-0.01902224192177148,86
M3,2017,2018-03-01,4,-0.015420110647829458,85
M3,2017,2018-03-01,5,-0.020121527480501607,83
M3,2017,2018-03-01,Q5-Q1,0.004273692461827034,168
M3,2017,2018-04-01,1,0.03605555873553191,85
M3,2017,2018-04-01,2,0.020526960812067264,81
M3,2017,2018-04-01,3,0.04947085103476962,86
M3,2017,2018-04-01,4,0.038503154269272095,85
M3,2017,2018-04-01,5,0.03996049206631782,83
M3,2017,2018-04-01,Q5-Q1,0.003904933330785912,168
M3,2017,2018-05-01,1,0.009516398905786769,85
M3,2017,2018-05-01,2,0.009860759880141323,81
M3,2017,2018-05-01,3,0.009786366587669971,86
M3,2017,2018-05-01,4,0.025052523554029062,85
M3,2017,2018-05-01,5,0.013458234038040511,83
M3,2017,2018-05-01,Q5-Q1,0.003941835132253742,168
M3,2017,2018-06-01,1,-0.012663024089996878,85
M3,2017,2018-06-01,2,-0.017303842861784897,81
M3,2017,2018-06-01,3,-0.009363136981198145,86
M3,2017,2018-06-01,4,-0.010488169706760388,85
M3,2017,2018-06-01,5,0.005472179613495191,83
M3,2017,2018-06-01,Q5-Q1,0.01813520370349207,168
M3,2018,2018-07-01,1,-0.00321936430192389,91
M3,2018,2018-07-01,2,0.03872117865847884,88
M3,2018,2018-07-01,3,0.03658205791407264,90
M3,2018,2018-07-01,4,0.03908745734318157,93
M3,2018,2018-07-01,5,0.03177193270702188,90
M3,2018,2018-07-01,Q5-Q1,0.03499129700894577,181
M3,2018,2018-08-01,1,0.0002702152843849427,91
M3,2018,2018-08-01,2,0.027266361724519426,88
M3,2018,2018-08-01,3,-0.003482843219765989,90
M3,2018,2018-08-01,4,-0.0053679816277191145,93
M3,2018,2018-08-01,5,0.018425391665604047,90
M3,2018,2018-08-01,Q5-Q1,0.018155176381219103,181
M3,2018,2018-09-01,1,-0.012941901600725671,91
M3,2018,2018-09-01,2,0.023443558034543423,88
M3,2018,2018-09-01,3,-0.00023342482068153074,90
M3,2018,2018-09-01,4,0.006503480493069703,93
M3,2018,2018-09-01,5,-0.008904160113544909,90
M3,2018,2018-09-01,Q5-Q1,0.004037741487180762,181
M3,2018,2018-10-01,1,-0.05565677803755954,91
M3,2018,2018-10-01,2,-0.076724575798687,88
M3,2018,2018-10-01,3,-0.06280535876515712,90
M3,2018,2018-10-01,4,-0.06633039249503601,93
M3,2018,2018-10-01,5,-0.07756758222622726,90
M3,2018,2018-10-01,Q5-Q1,-0.021910804188667712,181
M3,2018,2018-11-01,1,-0.03701318757281587,91
M3,2018,2018-11-01,2,-0.02913480656911126,88
M3,2018,2018-11-01,3,-0.03924361550659424,90
M3,2018,2018-11-01,4,-0.01095128918997138,93
M3,2018,2018-11-01,5,-0.021280666413500095,90
M3,2018,2018-11-01,Q5-Q1,0.01573252115931577,181
M3,2018,2018-12-01,1,-0.08372375454858944,91
M3,2018,2018-12-01,2,-0.05368368620901165,88
M3,2018,2018-12-01,3,-0.053489620756295486,90
M3,2018,2018-12-01,4,-0.07434712058209504,93
M3,2018,2018-12-01,5,-0.05140322112293236,90
M3,2018,2018-12-01,Q5-Q1,0.03232053342565708,181
M3,2018,2019-01-01,1,0.09931214426876973,91
M3,2018,2019-01-01,2,0.05443589530252282,88
M3,2018,2019-01-01,3,0.08219304138603203,90
M3,2018,2019-01-01,4,0.07054744472815555,93
M3,2018,2019-01-01,5,0.08051024614384691,90
M3,2018,2019-01-01,Q5-Q1,-0.01880189812492282,181
M3,2018,2019-02-01,1,0.02447448266887636,91
M3,2018,2019-02-01,2,0.01670936067832979,88
M3,2018,2019-02-01,3,0.028595929861504468,90
M3,2018,2019-02-01,4,0.022462507984126825,93
M3,2018,2019-02-01,5,0.04229457742524967,90
M3,2018,2019-02-01,Q5-Q1,0.01782009475637331,181
M3,2018,2019-03-01,1,-0.010600703655786583,91
M3,2018,2019-03-01,2,0.0015989029216560916,88
M3,2018,2019-03-01,3,-0.005427151856359405,90
M3,2018,2019-03-01,4,-0.01148586064899852,93
M3,2018,2019-03-01,5,0.01491755366184098,90
M3,2018,2019-03-01,Q5-Q1,0.025518257317627562,181
M3,2018,2019-04-01,1,0.03421020280979046,91
M3,2018,2019-04-01,2,0.04495927466386914,88
M3,2018,2019-04-01,3,0.051196395471866316,90
M3,2018,2019-04-01,4,0.049733698110577026,93
M3,2018,2019-04-01,5,0.04911226667934932,90
M3,2018,2019-04-01,Q5-Q1,0.014902063869558863,181
M3,2018,2019-05-01,1,-0.06388557680196119,91
M3,2018,2019-05-01,2,-0.047406323334678625,88
M3,2018,2019-05-01,3,-0.02886796627201368,90
M3,2018,2019-05-01,4,-0.028846139268314124,93
M3,2018,2019-05-01,5,-0.05253052782819968,90
M3,2018,2019-05-01,Q5-Q1,0.011355048973761508,181
M3,2018,2019-06-01,1,0.03214147097468048,91
M3,2018,2019-06-01,2,0.03315485959168615,88
M3,2018,2019-06-01,3,0.022141313259970243,90
M3,2018,2019-06-01,4,0.03754774907425008,93
M3,2018,2019-06-01,5,0.037634947144093524,90
M3,2018,2019-06-01,Q5-Q1,0.005493476169413043,181
M3,2019,2019-07-01,1,0.013344072060658815,93
M3,2019,2019-07-01,2,0.006921986230117604,95
M3,2019,2019-07-01,3,0.023332495072864046,97
M3,2019,2019-07-01,4,-0.00019041615681957794,93
M3,2019,2019-07-01,5,-0.011422253328336135,94
M3,2019,2019-07-01,Q5-Q1,-0.02476632538899495,187
M3,2019,2019-08-01,1,-0.012343444034051033,93
M3,2019,2019-08-01,2,-0.01976910233919246,95
M3,2019,2019-08-01,3,-0.049296368773374205,97
M3,2019,2019-08-01,4,-0.026778027986866553,93
M3,2019,2019-08-01,5,-0.029870703264040465,94
M3,2019,2019-08-01,Q5-Q1,-0.017527259229989434,187
M3,2019,2019-09-01,1,0.059364805003726755,93
M3,2019,2019-09-01,2,0.02208082713807746,95
M3,2019,2019-09-01,3,0.04441421003208517,97
M3,2019,2019-09-01,4,0.027266061493165586,93
M3,2019,2019-09-01,5,0.01717460640988524,94
M3,2019,2019-09-01,Q5-Q1,-0.042190198593841516,187
M3,2019,2019-10-01,1,0.003982064512647351,93
M3,2019,2019-10-01,2,0.012565144441200432,95
M3,2019,2019-10-01,3,0.023231189776304104,97
M3,2019,2019-10-01,4,-0.0037014696150069375,93
M3,2019,2019-10-01,5,0.03794788863191207,94
M3,2019,2019-10-01,Q5-Q1,0.03396582411926472,187
M3,2019,2019-11-01,1,0.045351276322035235,93
M3,2019,2019-11-01,2,0.04052520984585922,95
M3,2019,2019-11-01,3,0.045049482091659064,97
M3,2019,2019-11-01,4,0.043657566204591734,93
M3,2019,2019-11-01,5,0.033150389697644674,94
M3,2019,2019-11-01,Q5-Q1,-0.012200886624390561,187
M3,2019,2019-12-01,1,0.04877820784796589,93
M3,2019,2019-12-01,2,0.02965089660086204,95
M3,2019,2019-12-01,3,0.039591299891814195,97
M3,2019,2019-12-01,4,0.023204767870125004,93
M3,2019,2019-12-01,5,0.05575802308699579,94
M3,2019,2019-12-01,Q5-Q1,0.0069798152390299,187
M3,2019,2020-01-01,1,0.03593682434452261,93
M3,2019,2020-01-01,2,0.02180995419212089,95
M3,2019,2020-01-01,3,0.02501792558455546,97
M3,2019,2020-01-01,4,0.0492118424032304,93
M3,2019,2020-01-01,5,0.018157527137573508,94
M3,2019,2020-01-01,Q5-Q1,-0.017779297206949103,187
M3,2019,2020-02-01,1,-0.11588807963462497,93
M3,2019,2020-02-01,2,-0.08826700467392916,95
M3,2019,2020-02-01,3,-0.07633858004138631,97
M3,2019,2020-02-01,4,-0.07614100258513812,93
M3,2019,2020-02-01,5,-0.09795215242206168,94
M3,2019,2020-02-01,Q5-Q1,0.01793592721256329,187
M3,2019,2020-03-01,1,-0.18406394645828703,93
M3,2019,2020-03-01,2,-0.203811596617906,95
M3,2019,2020-03-01,3,-0.18653576456697354,97
M3,2019,2020-03-01,4,-0.18140159428615424,93
M3,2019,2020-03-01,5,-0.16590978969408232,94
M3,2019,2020-03-01,Q5-Q1,0.018154156764204704,187
M3,2019,2020-04-01,1,0.20280149797845834,93
M3,2019,2020-04-01,2,0.10120641490771846,95
M3,2019,2020-04-01,3,0.13659403699252828,97
M3,2019,2020-04-01,4,0.14182500349100652,93
M3,2019,2020-04-01,5,0.12228795886156624,94
M3,2019,2020-04-01,Q5-Q1,-0.0805135391168921,187
M3,2019,2020-05-01,1,0.05191179602327208,93
M3,2019,2020-05-01,2,0.060663227527649265,95
M3,2019,2020-05-01,3,0.07365154154504615,97
M3,2019,2020-05-01,4,0.07509477991632371,93
M3,2019,2020-05-01,5,0.08769026366328725,94
M3,2019,2020-05-01,Q5-Q1,0.03577846764001517,187
M3,2019,2020-06-01,1,0.03877546517409883,93
M3,2019,2020-06-01,2,0.018023788999286926,95
M3,2019,2020-06-01,3,0.040148008594502085,97
M3,2019,2020-06-01,4,0.025048461085132586,93
M3,2019,2020-06-01,5,0.02103016300432338,94
M3,2019,2020-06-01,Q5-Q1,-0.017745302169775448,187
M3,2020,2020-07-01,1,0.06592005754014005,98
M3,2020,2020-07-01,2,0.04121158821173649,99
M3,2020,2020-07-01,3,0.05334782183349288,98
M3,2020,2020-07-01,4,0.07545441201111623,96
M3,2020,2020-07-01,5,0.043898291385646326,99
M3,2020,2020-07-01,Q5-Q1,-0.02202176615449372,197
M3,2020,2020-08-01,1,0.042756577234111304,98
M3,2020,2020-08-01,2,0.05302918493215976,99
M3,2020,2020-08-01,3,0.09639709083649901,98
M3,2020,2020-08-01,4,0.06363479513551172,96
M3,2020,2020-08-01,5,0.06999721457904608,99
M3,2020,2020-08-01,Q5-Q1,0.027240637344934773,197
M3,2020,2020-09-01,1,0.029546976042696155,98
M3,2020,2020-09-01,2,0.03183637071245963,99
M3,2020,2020-09-01,3,0.024668633434828245,98
M3,2020,2020-09-01,4,0.024600091419575688,96
M3,2020,2020-09-01,5,0.018158318907923823,99
M3,2020,2020-09-01,Q5-Q1,-0.011388657134772332,197
M3,2020,2020-10-01,1,-0.023387782451539798,98
M3,2020,2020-10-01,2,-0.047438424484012795,99
M3,2020,2020-10-01,3,-0.04385759313984049,98
M3,2020,2020-10-01,4,-0.02753602367980661,96
M3,2020,2020-10-01,5,-0.05406465129082611,99
M3,2020,2020-10-01,Q5-Q1,-0.030676868839286314,197
M3,2020,2020-11-01,1,0.11291579714419998,98
M3,2020,2020-11-01,2,0.1531494689562345,99
M3,2020,2020-11-01,3,0.13438874717780272,98
M3,2020,2020-11-01,4,0.13752021071614726,96
M3,2020,2020-11-01,5,0.11244820205649121,99
M3,2020,2020-11-01,Q5-Q1,-0.000467595087708772,197
M3,2020,2020-12-01,1,0.13571516014830576,98
M3,2020,2020-12-01,2,0.07652430506216872,99
M3,2020,2020-12-01,3,0.057742232852827036,98
M3,2020,2020-12-01,4,0.10886323397289828,96
M3,2020,2020-12-01,5,0.08006220880622592,99
M3,2020,2020-12-01,Q5-Q1,-0.05565295134207984,197
M3,2020,2021-01-01,1,0.00985489590317186,98
M3,2020,2021-01-01,2,0.002090368954946727,99
M3,2020,2021-01-01,3,0.006802632079378937,98
M3,2020,2021-01-01,4,0.01310731458192096,96
M3,2020,2021-01-01,5,0.010642698734457336,99
M3,2020,2021-01-01,Q5-Q1,0.0007878028312854769,197
M3,2020,2021-02-01,1,0.06680494667292536,98
M3,2020,2021-02-01,2,0.051687700151795656,99
M3,2020,2021-02-01,3,0.0604143928953695,98
M3,2020,2021-02-01,4,0.057103754057587615,96
M3,2020,2021-02-01,5,0.04199276937412143,99
M3,2020,2021-02-01,Q5-Q1,-0.02481217729880393,197
M3,2020,2021-03-01,1,0.035937794267475856,98
M3,2020,2021-03-01,2,0.04514295520662538,99
M3,2020,2021-03-01,3,0.04963388186029623,98
M3,2020,2021-03-01,4,0.04394770395006148,96
M3,2020,2021-03-01,5,0.05055844880245466,99
M3,2020,2021-03-01,Q5-Q1,0.014620654534978801,197
M3,2020,2021-04-01,1,0.03500608017910493,98
M3,2020,2021-04-01,2,0.0651505515501898,99
M3,2020,2021-04-01,3,0.044877005602786735,98
M3,2020,2021-04-01,4,0.05429839531023902,96
M3,2020,2021-04-01,5,0.06321174543168834,99
M3,2020,2021-04-01,Q5-Q1,0.02820566525258341,197
M3,2020,2021-05-01,1,-0.022088258253216714,98
M3,2020,2021-05-01,2,0.006168892636849936,99
M3,2020,2021-05-01,3,0.006707597039610399,98
M3,2020,2021-05-01,4,0.00910775517712306,96
M3,2020,2021-05-01,5,0.005309515796475791,99
M3,2020,2021-05-01,Q5-Q1,0.027397774049692507,197
M3,2020,2021-06-01,1,0.016450080143336623,98
M3,2020,2021-06-01,2,0.00033929479648813144,99
M3,2020,2021-06-01,3,0.006039694255478684,98
M3,2020,2021-06-01,4,-0.0017312932192592157,96
M3,2020,2021-06-01,5,0.00900603044052941,99
M3,2020,2021-06-01,Q5-Q1,-0.007444049702807213,197
M3,2021,2021-07-01,1,0.05131324171147518,104
M3,2021,2021-07-01,2,0.02774366749716487,104
M3,2021,2021-07-01,3,0.02800144061933599,104
M3,2021,2021-07-01,4,0.049282088484368526,102
M3,2021,2021-07-01,5,0.05237082944152545,104
M3,2021,2021-07-01,Q5-Q1,0.001057587730050269,208
M3,2021,2021-08-01,1,0.010640958226280854,104
M3,2021,2021-08-01,2,0.03442658589401594,104
M3,2021,2021-08-01,3,0.02625508309323843,104
M3,2021,2021-08-01,4,0.009720338423900613,102
M3,2021,2021-08-01,5,0.047102382590579854,104
M3,2021,2021-08-01,Q5-Q1,0.036461424364299,208
M3,2021,2021-09-01,1,-0.03417698018549136,104
M3,2021,2021-09-01,2,-0.05223638131432683,104
M3,2021,2021-09-01,3,-0.061228242759611626,104
M3,2021,2021-09-01,4,-0.0627817807115324,102
M3,2021,2021-09-01,5,-0.05446834861067699,104
M3,2021,2021-09-01,Q5-Q1,-0.020291368425185627,208
M3,2021,2021-10-01,1,0.0320742272569277,104
M3,2021,2021-10-01,2,0.011704385614477649,104
M3,2021,2021-10-01,3,0.029529370616643062,104
M3,2021,2021-10-01,4,0.04419503161205993,102
M3,2021,2021-10-01,5,0.03815972695335716,104
M3,2021,2021-10-01,Q5-Q1,0.006085499696429464,208
M3,2021,2021-11-01,1,-0.013294956188749355,104
M3,2021,2021-11-01,2,0.00827166950270135,104
M3,2021,2021-11-01,3,-0.03161325380085679,104
M3,2021,2021-11-01,4,0.009539762688055922,102
M3,2021,2021-11-01,5,-0.010486456715469649,104
M3,2021,2021-11-01,Q5-Q1,0.002808499473279706,208
M3,2021,2021-12-01,1,0.02917531632851274,104
M3,2021,2021-12-01,2,0.02718347942619464,104
M3,2021,2021-12-01,3,0.03719671830974724,104
M3,2021,2021-12-01,4,0.04122319813813384,102
M3,2021,2021-12-01,5,0.039454924676776124,104
M3,2021,2021-12-01,Q5-Q1,0.010279608348263383,208
M3,2021,2022-01-01,1,-0.029273209338534202,104
M3,2021,2022-01-01,2,-0.04333451263219737,104
M3,2021,2022-01-01,3,-0.044780823609216015,104
M3,2021,2022-01-01,4,-0.08590774979678086,102
M3,2021,2022-01-01,5,-0.09490234022840047,104
M3,2021,2022-01-01,Q5-Q1,-0.06562913088986627,208
M3,2021,2022-02-01,1,-0.029331059395572,104
M3,2021,2022-02-01,2,-0.03816681547405289,104
M3,2021,2022-02-01,3,-0.05474320417589128,104
M3,2021,2022-02-01,4,-0.06256514917937936,102
M3,2021,2022-02-01,5,-0.04036812948456237,104
M3,2021,2022-02-01,Q5-Q1,-0.011037070088990374,208
M3,2021,2022-03-01,1,0.01934016690616624,104
M3,2021,2022-03-01,2,0.093799063313646,104
M3,2021,2022-03-01,3,0.02115021451544504,104
M3,2021,2022-03-01,4,0.040713189807566184,102
M3,2021,2022-03-01,5,0.017473173653345334,104
M3,2021,2022-03-01,Q5-Q1,-0.0018669932528209074,208
M3,2021,2022-04-01,1,-0.04901743380452805,104
M3,2021,2022-04-01,2,-0.02964973166507919,104
M3,2021,2022-04-01,3,-0.027643409906751012,104
M3,2021,2022-04-01,4,-0.05940125806911716,102
M3,2021,2022-04-01,5,-0.02358741025558851,104
M3,2021,2022-04-01,Q5-Q1,0.02543002354893954,208
M3,2021,2022-05-01,1,0.029312870126769846,104
M3,2021,2022-05-01,2,-0.01313783935981927,104
M3,2021,2022-05-01,3,-0.012250651577156676,104
M3,2021,2022-05-01,4,-0.005683545117762871,102
M3,2021,2022-05-01,5,-0.004201212512107015,104
M3,2021,2022-05-01,Q5-Q1,-0.03351408263887686,208
M3,2021,2022-06-01,1,-0.12255672515593193,104
M3,2021,2022-06-01,2,-0.06831747234742233,104
M3,2021,2022-06-01,3,-0.0974637752019521,104
M3,2021,2022-06-01,4,-0.10557097220453238,102
M3,2021,2022-06-01,5,-0.0945687916123539,104
M3,2021,2022-06-01,Q5-Q1,0.027987933543578022,208
M3,2022,2022-07-01,1,0.0842621795332801,111
M3,2022,2022-07-01,2,0.07179503852424683,111
M3,2022,2022-07-01,3,0.07531612442528862,108
M3,2022,2022-07-01,4,0.10581771062639961,111
M3,2022,2022-07-01,5,0.09511592078623088,111
M3,2022,2022-07-01,Q5-Q1,0.010853741252950785,222
M3,2022,2022-08-01,1,-0.03769911135903357,111
M3,2022,2022-08-01,2,-0.035289428687630506,111
M3,2022,2022-08-01,3,-0.03860342247314428,108
M3,2022,2022-08-01,4,-0.06213194803785409,111
M3,2022,2022-08-01,5,-0.06436600190376085,111
M3,2022,2022-08-01,Q5-Q1,-0.026666890544727283,222
M3,2022,2022-09-01,1,-0.13807589709000545,111
M3,2022,2022-09-01,2,-0.11185588731116848,111
M3,2022,2022-09-01,3,-0.12183110102114687,108
M3,2022,2022-09-01,4,-0.11212520409152106,111
M3,2022,2022-09-01,5,-0.12363462053860998,111
M3,2022,2022-09-01,Q5-Q1,0.014441276551395474,222
M3,2022,2022-10-01,1,0.06047009031535858,111
M3,2022,2022-10-01,2,0.07113495893374519,111
M3,2022,2022-10-01,3,0.06171879835768666,108
M3,2022,2022-10-01,4,0.07084286536392671,111
M3,2022,2022-10-01,5,0.06609171892816629,111
M3,2022,2022-10-01,Q5-Q1,0.005621628612807711,222
M3,2022,2022-11-01,1,0.035666851583788454,111
M3,2022,2022-11-01,2,0.014061141880734287,111
M3,2022,2022-11-01,3,0.048859100088377606,108
M3,2022,2022-11-01,4,0.036726784559995514,111
M3,2022,2022-11-01,5,0.06679895621937118,111
M3,2022,2022-11-01,Q5-Q1,0.031132104635582726,222
M3,2022,2022-12-01,1,-0.01196217978261987,111
M3,2022,2022-12-01,2,-0.0011525542333066612,111
M3,2022,2022-12-01,3,-0.010796083068490114,108
M3,2022,2022-12-01,4,-0.010864248181616706,111
M3,2022,2022-12-01,5,-0.02071995682101761,111
M3,2022,2022-12-01,Q5-Q1,-0.00875777703839774,222
M3,2022,2023-01-01,1,0.07237987681103907,111
M3,2022,2023-01-01,2,0.08346843890539235,111
M3,2022,2023-01-01,3,0.059463182754380596,108
M3,2022,2023-01-01,4,0.07110147663862632,111
M3,2022,2023-01-01,5,0.056579726873268614,111
M3,2022,2023-01-01,Q5-Q1,-0.01580014993777045,222
M3,2022,2023-02-01,1,-0.002543613299906697,111
M3,2022,2023-02-01,2,0.010128138137485105,111
M3,2022,2023-02-01,3,-0.00818989293633998,108
M3,2022,2023-02-01,4,0.006904079331145501,111
M3,2022,2023-02-01,5,0.02656968438778293,111
M3,2022,2023-02-01,Q5-Q1,0.029113297687689627,222
M3,2022,2023-03-01,1,-0.05158314623794846,111
M3,2022,2023-03-01,2,-0.014676487021346716,111
M3,2022,2023-03-01,3,-0.03811946077644536,108
M3,2022,2023-03-01,4,-0.02752005377915282,111
M3,2022,2023-03-01,5,-0.003918385989442368,111
M3,2022,2023-03-01,Q5-Q1,0.04766476024850609,222
M3,2022,2023-04-01,1,0.01077004190590519,111
M3,2022,2023-04-01,2,0.00413638055839777,111
M3,2022,2023-04-01,3,0.03404131032645174,108
M3,2022,2023-04-01,4,-0.01841938346044065,111
M3,2022,2023-04-01,5,0.014574256677543416,111
M3,2022,2023-04-01,Q5-Q1,0.0038042147716382257,222
M3,2022,2023-05-01,1,-0.03215951956446344,111
M3,2022,2023-05-01,2,-0.05120729368951969,111
M3,2022,2023-05-01,3,-0.03746289868706246,108
M3,2022,2023-05-01,4,-0.042265369888174385,111
M3,2022,2023-05-01,5,-0.03608678412557639,111
M3,2022,2023-05-01,Q5-Q1,-0.0039272645611129545,222
M3,2022,2023-06-01,1,-0.0005354614580040369,111
M3,2022,2023-06-01,2,0.012397111840875163,111
M3,2022,2023-06-01,3,-0.03220257448923541,108
M3,2022,2023-06-01,4,-0.030007877942377754,111
M3,2022,2023-06-01,5,0.004785770595074576,111
M3,2022,2023-06-01,Q5-Q1,0.005321232053078613,222
M3,2023,2023-07-01,1,0.03363035965419158,115
M3,2023,2023-07-01,2,0.02721728299176052,114
M3,2023,2023-07-01,3,0.01826387514769926,113
M3,2023,2023-07-01,4,0.03272683278288547,114
M3,2023,2023-07-01,5,-0.009530661687366956,116
M3,2023,2023-07-01,Q5-Q1,-0.04316102134155854,231
M3,2023,2023-08-01,1,-0.03238852043927951,115
M3,2023,2023-08-01,2,-0.039558832101054583,114
M3,2023,2023-08-01,3,-0.04812139446738002,113
M3,2023,2023-08-01,4,-0.049217816271040916,114
M3,2023,2023-08-01,5,-0.036917804528547704,116
M3,2023,2023-08-01,Q5-Q1,-0.0045292840892681915,231
M3,2023,2023-09-01,1,-0.02928830491441328,115
M3,2023,2023-09-01,2,-0.01869282320133261,114
M3,2023,2023-09-01,3,-0.025942699635950164,113
M3,2023,2023-09-01,4,-0.040754418789659644,114
M3,2023,2023-09-01,5,-0.025473390825739343,116
M3,2023,2023-09-01,Q5-Q1,0.0038149140886739354,231
M3,2023,2023-10-01,1,-0.04634656683031045,115
M3,2023,2023-10-01,2,-0.04229627181512903,114
M3,2023,2023-10-01,3,-0.06802826472387555,113
M3,2023,2023-10-01,4,-0.06900324564856881,114
M3,2023,2023-10-01,5,-0.023730099443010744,116
