Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc,sigma_acc_measure
2021,NAPA.OL,Napatech A/S,Communications & Networking,Communication Services,142.78,53.12,45.58,12.2,0.0,8.89,237.96,20.43,267.15,75.32,183.03,0.0,0.87,179.72,0.0,1038.57,0.0441241931894056,0.8700000000000045,-35.160000000000004,-24.930000000000007,-5.400000000000002,0.0,55.56000000000002,215.21,226.585,0.2452059933358343,20.43,68.55,-12.330000000000041,0.30253547233929867,0.0901648388022155,-0.05441666482776901,0.03923472427565814,-32.53,-0.14356643202330252,True,0,348,2021.0,2022-04-25,2022-06-30,2022-02-24,46.83486,True,True,0.20669885473442637,348,0.16734836010307902,0.15616334874679538,0.0676337530406786,0.08225499332864657,0.2902481824013103,8000,student_t_residual_sd,0.07789746394580038,0.07409559309080324,0.02803128106905896,0.03996237683385743,0.1298138168162587,8000,0.16734836010307902,student_t_residual_sd
2022,NAPA.OL,Napatech A/S,Communications & Networking,Communication Services,177.47,16.87,120.75,47.62,0.0,7.83,273.54,-32.53,215.29,93.55,216.02,0.0,2.09,124.46,0.0,1145.05,-0.7743049975895869,34.69,-36.25,75.17,35.42,0.0,31.189999999999998,237.96,255.75,0.12195503421309872,-32.53,20.43,-51.859999999999985,0.07988269794721407,-0.12719452590420333,-0.20277614858260012,0.0306158357771261,-10.39,-0.040625610948191594,True,0,348,2022.0,2023-03-31,2023-06-30,2023-03-24,-15.22382,True,True,-0.05952617790811339,348,0.13771446989840863,0.1298599244235685,0.051987913918233715,0.06824602099028598,0.2334495361460297,8000,student_t_residual_sd,0.07148429876611202,0.06793692177853863,0.025745756845527077,0.036176284148904836,0.11803579296423916,8000,0.13771446989840863,student_t_residual_sd
2023,NAPA.OL,Napatech A/S,Communications & Networking,Communication Services,209.52,63.57,92.51,53.28,0.0,6.59,291.55,-10.39,279.76,75.23,254.9,0.0,4.93,167.63,0.0,1181.3,-0.3298932172045579,32.05000000000001,46.7,-28.239999999999995,5.660000000000004,0.0,19.250000000000007,273.54,282.545,0.06813074023606862,-10.39,-32.53,64.47,-0.11513210285087332,-0.03677290343131183,0.22817604275425152,0.023323718345750234,-160.25,-0.5671662920950644,True,0,348,2023.0,2024-05-14,2024-06-30,2024-02-28,-15.62837,True,True,-0.05531285281990479,348,0.13788694909560315,0.13133797058514626,0.046469372185660905,0.07520460819668394,0.22455025702420467,8000,student_t_residual_sd,0.07928177695239251,0.0757339921336743,0.026103768144613158,0.04339356899701737,0.12698278888164083,8000,0.13788694909560315,student_t_residual_sd
2024,NAPA.OL,Napatech A/S,Communications & Networking,Communication Services,298.03,101.54,90.27,56.97,0.0,7.52,362.84,-160.25,181.39,57.73,303.55,0.0,5.95,242.11,0.0,2549.91,-0.7675849820329602,88.50999999999996,37.970000000000006,-2.240000000000009,3.6899999999999977,0.0,56.46999999999996,291.55,327.195,0.17258821192255372,-160.25,-10.39,-98.37,-0.03175476397866716,-0.4897690979385382,-0.3006464035208362,0.02298323629639817,,,True,0,348,2024.0,2025-02-27,2025-06-30,2025-02-26,-35.98936,True,True,-0.1099936123718272,348,0.10147184206278627,0.09636460459074177,0.033919854968352724,0.0558413280429617,0.16416445112778585,8000,student_t_residual_sd,0.06513540264185247,0.062303918728835006,0.02165273983926771,0.03557790670838221,0.10500381396631786,8000,0.10147184206278627,student_t_residual_sd
2021,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,205.49,52.62,135.71,9.74,10.71,0.75,330.18,-1.3,278.44,166.7,100.3,0.0,4.58,151.24,0.0,555.75,0.0453583708013753,87.7,13.04,30.210000000000008,9.74,7.910000000000001,62.099999999999994,260.04,295.11,0.2104300091491308,-1.3,-3.18,68.56,-0.01077564298058351,-0.00440513706753414,0.23232015180780047,0.002541425231269696,17.94,0.060790891531971133,True,4,350,2021.0,2022-05-13,2022-06-30,2022-02-17,-8.0,True,True,-0.02710853580021009,350,0.17261201778681978,0.15738034447318122,0.07543655717643118,0.08253420433749907,0.3068643025724983,8000,student_t_residual_sd,0.08023809047816195,0.07504115725861205,0.03088171648526674,0.03993607584719642,0.13698646213469276,8000,0.17261201778681978,student_t_residual_sd
2022,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,243.54,55.3,126.06,13.62,4.71,0.61,382.77,17.94,382.14,218.62,119.08,0.0,3.41,209.72,0.0,601.25,0.1956418081251191,38.04999999999998,2.6799999999999997,-9.650000000000006,3.879999999999999,-6.000000000000001,42.899999999999984,330.18,356.475,0.12034504523458862,17.94,-1.3,103.69999999999999,-0.0036468195525632932,0.05032610982537345,0.2909039904621642,0.0017111999438950837,2.18,0.006115435865067677,True,4,350,2022.0,2023-06-12,2023-06-30,2023-02-16,33.5,True,True,0.0939757346237464,350,0.18503948986065116,0.17314464759137554,0.0686969497698135,0.09727574002690818,0.3108129642007046,8000,student_t_residual_sd,0.0958200479228837,0.09064045547600008,0.033077041328101936,0.05119842400643674,0.1567458519721573,8000,0.18503948986065116,student_t_residual_sd
2023,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,210.12,38.04,189.28,51.07,8.15,3.69,507.32,2.18,512.0,312.94,175.48000000000002,0.0,14.64,205.4,0.0,636.85,0.0435248296007788,-33.41999999999999,-17.259999999999998,63.22,37.45,3.4400000000000004,-38.48999999999998,382.77,445.04499999999996,-0.08648563628397125,2.18,17.94,129.86,0.04031053039580268,0.004898381062589177,0.2917907177925828,0.008291296385758744,39.35,0.08841802514352483,True,4,350,2023.0,2024-05-08,2024-06-30,2024-02-15,58.0,True,True,0.13032389983035425,350,0.19393778826283206,0.1833890681432948,0.0652043329820809,0.10838584001424956,0.31580703793702447,8000,student_t_residual_sd,0.11127198659504907,0.10574190267329558,0.035942617804436125,0.062405759444068294,0.17834905038954366,8000,0.19393778826283206,student_t_residual_sd
2024,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,200.0,37.28,140.82,35.44,5.2,4.49,467.48,39.35,531.44,322.56,177.08999999999995,0.0,17.08,216.67,0.0,453.93,0.0678912632113355,-10.120000000000005,-0.759999999999998,-48.46000000000001,-15.630000000000003,-2.95,20.52,507.32,487.4,0.04210094378334017,39.35,2.18,19.440000000000055,0.004472712351251539,0.0807345096430037,0.039885104636848696,0.009212146081247437,,,True,4,350,2024.0,2025-05-08,2025-06-30,2025-02-12,25.0,True,True,0.05129257283545343,350,0.18725959222158303,0.1784505928884298,0.058793617153549256,0.1085667383052653,0.2967800561051162,8000,student_t_residual_sd,0.12000125554868539,0.11439716808130562,0.03675236513348077,0.07052737962694369,0.18831086211115805,8000,0.18725959222158303,student_t_residual_sd
2019,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,560.7,77.09,393.1,16.82,27.55,37.93,818.7,142.4,1657.55,1140.36,0.0,0.0,5.21,326.21,0.21,2464.32,1.568470069235954,5.3700000000000045,-34.08,63.24000000000001,-0.8999999999999986,17.950000000000003,-6.740000000000009,705.04,761.87,-0.008846653628571816,142.4,65.51,143.30999999999995,0.08598579810203841,0.1869085277015764,0.18810295719742207,0.04978539645871343,198.9,0.2610681612348563,True,6,351,2019.0,2020-02-20,2020-06-30,2020-02-19,129.174564023116,True,True,0.16954935096947774,351,0.08056845079020186,0.0696433454489149,0.060429401771780196,0.03406153406330726,0.15572247791956476,8000,student_t_residual_sd,0.04094261829259159,0.036798884461658965,0.019142437704503325,0.018313497091600076,0.07812726316696905,8000,0.08056845079020186,student_t_residual_sd
2020,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1053.17,468.88,464.32,39.85,17.06,38.25,1548.56,198.9,2164.88,1516.08,0.0,0.0,10.42,730.63,0.24,4609.05,0.8734521871194607,492.47,391.78999999999996,71.21999999999997,23.03,-10.490000000000002,42.00000000000009,818.7,1183.63,0.03548406174226751,198.9,142.4,507.33000000000015,0.12030786647854481,0.1680423781080236,0.42862212008820333,0.0323158419438507,48.39,0.040882708278769546,True,6,351,2020.0,2021-05-10,2021-06-30,2021-02-23,166.679879072892,True,True,0.1408209314337183,351,0.07583389352190645,0.06706399164694882,0.04471286128192837,0.032974826274746405,0.1445113777508144,8000,student_t_residual_sd,0.0375428134764602,0.03408710617660844,0.01721980731280744,0.01717728919850811,0.06854711616696031,8000,0.07583389352190645,student_t_residual_sd
2021,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1482.71,133.19,1133.2,185.36,56.31,45.01,2592.55,48.39,3226.61,2250.38,0.0,0.0,10.89,753.53,0.41,15951.93,1.2803936652784045,429.53999999999996,-335.69,668.8800000000001,145.51000000000002,39.25,281.1099999999999,1548.56,2070.5550000000003,0.1357655314637862,48.39,198.9,1061.73,0.0960612009823453,0.023370545578359422,0.5127755601758948,0.021738133012646363,539.76,0.260683729724639,True,6,351,2021.0,2022-06-21,2022-06-30,2022-02-17,431.881578947368,True,True,0.20858251963718322,351,0.08797223007407923,0.08006096877234761,0.03928627622600219,0.04292193190584533,0.16048753205383667,8000,student_t_residual_sd,0.04073000843589653,0.037851110369972796,0.015630170496363536,0.02135136787624608,0.07066289073271721,8000,0.08797223007407923,student_t_residual_sd
2022,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1591.21,336.82,839.45,0.3,102.54,97.62,2862.48,539.76,4235.45,2891.55,0.0,0.0,23.21,1125.33,0.25,11430.52,1.1733417438120788,108.5,203.63,-293.75,-185.06,46.230000000000004,59.79000000000002,2592.55,2727.5150000000003,0.02192105267982028,539.76,48.39,1008.8399999999997,0.017741423970170648,0.19789442037898963,0.3698751427581515,0.035790820582104955,697.12,0.255587961936048,True,6,351,2022.0,2023-04-28,2023-06-30,2023-04-05,607.718101556022,True,True,0.2228101775997646,351,0.08516539739711261,0.07743766679678918,0.03757813284124345,0.039815226739024,0.1542587648753147,8000,student_t_residual_sd,0.04403213613953206,0.04066164548688797,0.018227786347439844,0.021379006077200245,0.0785506932186179,8000,0.08516539739711261,student_t_residual_sd
2023,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1515.81,481.86,844.17,67.96,82.27,90.86,3243.14,697.12,4068.52,2614.62,128.06,0.0,59.99,1344.13,0.21,13788.29,0.9416144725292708,-75.40000000000009,145.04000000000002,4.719999999999914,67.66,-20.27000000000001,-177.77000000000004,2862.48,3052.81,-0.05823159646358602,697.12,539.76,-166.92999999999984,0.17680759693528258,0.22835354968045835,-0.05468076952054004,0.029762743177597036,360.18,0.11798310409098503,True,6,351,2023.0,2024-04-30,2024-06-30,2024-02-15,490.788111748475,True,True,0.1607660194209515,351,0.06413821685133297,0.058340937662859776,0.027549530176653313,0.030515633419326123,0.11626817927762227,8000,student_t_residual_sd,0.036770064551300594,0.03381485132460508,0.015357561078981459,0.017940375490090532,0.06607733958448768,8000,0.06413821685133297,student_t_residual_sd
2024,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1453.96,319.3,832.2,0.0,71.63,98.9,3487.25,360.18,3675.46,2319.75,172.91,0.0,64.71000000000001,1488.9,-0.01,12398.47,0.7509554097347687,-61.84999999999991,-162.56,-11.969999999999914,-67.96,-10.64,34.08000000000001,3243.14,3365.1949999999997,0.010127199166764486,360.18,697.12,-393.05999999999995,0.207155900326727,0.10703094471494223,-0.1168015523617502,0.029389084436414536,,,True,6,351,2024.0,2025-06-19,2025-06-30,2025-02-13,406.909601936805,True,True,0.12091709453294833,351,0.04990184673893215,0.04522916697859129,0.021144415487174856,0.02492302473573185,0.09013036789113041,8000,student_t_residual_sd,0.03196320665326595,0.02909938993372191,0.013302421782113319,0.01611909071562556,0.057296070345610274,8000,0.04990184673893215,student_t_residual_sd
2013,NCCb.ST,Ncc AB,Construction & Engineering,Industrials,30990.75,2615.31,19019.68,2370.27,54.66,3021.51,36560.66,2285.18,52186.34,46955.34,2824.88,0.0,258.12,8159.78,0.0,13987.68,0.2632423913389822,3731.3100000000013,360.52999999999975,2879.220000000001,2370.27,-49.78,2812.05,32283.48,34422.07,0.08169322762983168,2285.18,-22.34,3004.3499999999985,-0.0006490022244449564,0.06638705923263766,0.08727975975878262,0.08777827713440825,1235.49,0.03589237951116827,True,5,352,2013.0,2014-04-30,2014-06-30,2014-01-30,2363.99011763481,True,True,0.06867658213567081,352,0.11474100483048195,0.1100316747556724,0.03301425886509158,0.07011602523168743,0.1753174516201927,8000,student_t_residual_sd,0.08036768526395274,0.07736816848423281,0.021993101023114137,0.049877101848507056,0.12158375019540799,8000,0.11474100483048195,student_t_residual_sd
2014,NCCb.ST,Ncc AB,Construction & Engineering,Industrials,31239.49,2483.48,18925.62,2421.18,112.14,3125.67,37369.11,1235.49,52236.98,47009.33,2863.22,0.0,284.76,8479.86,0.0,16708.11,0.2452481526817661,248.7400000000016,-131.82999999999993,-94.06000000000131,50.909999999999854,57.480000000000004,583.0200000000027,36560.66,36964.885,0.01577226603031506,1235.49,2285.18,50.640000000006694,0.06182029242076635,0.0334233421800176,0.0013699488041152216,0.08455781750707461,3882.74,0.10503860623399747,True,5,352,2014.0,2015-06-19,2015-06-30,2015-01-27,2662.96447104654,True,True,0.07204038294848042,352,0.10218191187077812,0.09834181211282886,0.027490498506054638,0.0646820275304455,0.15342082668787527,8000,student_t_residual_sd,0.076657679970289,0.0741884000906546,0.02018213964783298,0.048460188360292804,0.11339857782735614,8000,0.10218191187077812,student_t_residual_sd
2015,NCCb.ST,Ncc AB,Construction & Engineering,Industrials,34502.06,2900.03,21519.44,3300.86,300.36,3394.0,41236.7,3882.74,50784.48,46546.07,2643.63,0.0,48.76,10142.25,0.0,19470.76,0.1524336315906237,3262.569999999996,416.5500000000002,2593.8199999999997,879.6800000000003,188.22000000000003,1320.0999999999965,37369.11,39302.905,0.033587848022938675,3882.74,1235.49,-1452.5,0.0314350809437623,0.09879015304339463,-0.036956555755865886,0.08635493992110761,1148.89,0.029231681474944413,True,5,352,2015.0,2016-06-22,2016-06-30,2016-01-28,309.538090950173,True,True,0.007875705140629503,352,0.10053398965794196,0.09674621402244166,0.028818207345606788,0.06060433727735773,0.15292413130115998,8000,student_t_residual_sd,0.06694636290091038,0.06481802033375719,0.0184489970031622,0.0405084426069004,0.10029213054918243,8000,0.10053398965794196,student_t_residual_sd
2016,NCCb.ST,Ncc AB,Construction & Engineering,Industrials,18170.73,2933.15,13566.64,685.63,109.06,3208.16,24006.68,1148.89,51978.86,47609.16,2859.46,0.0,118.82,5266.01,0.0,23145.28,0.2642266155970074,-16331.329999999998,33.11999999999989,-7952.799999999999,-2615.23,-191.3,-11218.179999999997,41236.7,32621.69,-0.34388714993000047,1148.89,3882.74,1194.3799999999974,0.11902326335637424,0.035218592292428755,0.03661306327170657,0.09834438375203737,2089.69,0.06405829986122731,True,5,352,2016.0,2017-06-30,2017-06-30,2017-01-27,2068.88588838384,True,True,0.06342056123958753,352,0.14377358229673737,0.13806857479482992,0.042138806481960174,0.08823775302943992,0.21544172781769425,8000,student_t_residual_sd,0.08254471573029264,0.08050894478844356,0.021338175412698557,0.05125197139007431,0.11997241081116884,8000,0.14377358229673737,student_t_residual_sd
2017,NCCb.ST,Ncc AB,Construction & Engineering,Industrials,20187.04,3064.98,16392.59,919.59,95.06,3594.32,27035.46,2089.69,52717.72,48862.74,2840.16,0.0,106.52,5171.34,0.0,17063.96,0.1756411297652065,2016.3100000000013,131.82999999999993,2825.9500000000007,233.96000000000004,-14.0,-721.5099999999993,24006.68,25521.07,-0.028271150073253173,2089.69,1148.89,738.8600000000006,0.045017313145569525,0.08188097129156419,0.028950980503560413,0.14083735517358795,-351.18,-0.013760394842379259,True,5,352,2017.0,2018-06-10,2018-06-30,2018-01-25,1701.61307192245,True,True,0.06667483267443136,352,0.12332506198841481,0.1181690684546655,0.03972371039874097,0.07043635894805858,0.1952719674591071,8000,student_t_residual_sd,0.06841195446467796,0.06586846303903325,0.020394791741963403,0.03892938294185529,0.10576559465555636,8000,0.12332506198841481,student_t_residual_sd
2018,NCCb.ST,Ncc AB,Construction & Engineering,Industrials,19388.38,1168.1,17141.95,1025.63,0.0,3871.23,26349.19,-351.18,53702.71,51697.73,2692.35,0.0,98.33,2860.24,0.0,14584.34,-0.2746972282046276,-798.6599999999999,-1896.88,749.3600000000006,106.04000000000008,-95.06,359.8399999999997,27035.46,26692.324999999997,0.01348102872267589,-351.18,2089.69,984.989999999998,0.07828804721956593,-0.013156590892700432,0.03690161872373419,0.14503157742909245,2060.31,0.07718735629061912,True,5,352,2018.0,2019-05-16,2019-06-30,2019-01-29,1590.85543218844,True,True,0.05959973258936568,352,0.10703272615703507,0.10086532273402529,0.03993020675943013,0.05468245248249181,0.17870676729468618,8000,student_t_residual_sd,0.0559502567519714,0.05344548917690312,0.0192003745794083,0.029493101015463204,0.09075877176235599,8000,0.10703272615703507,student_t_residual_sd
2019,NCCb.ST,Ncc AB,Construction & Engineering,Industrials,20243.2,2265.39,16275.95,240.04,93.77,3291.2,28026.74,2060.31,54191.61,50376.22,2615.87,0.0,120.05,2854.25,0.0,15592.9,0.3781974248927037,854.8199999999997,1097.29,-866.0,-785.5900000000001,93.77,-68.29000000000042,26349.19,27187.965,-0.002511773131972195,2060.31,-351.18,488.90000000000146,-0.012916744596368284,0.07578022113828674,0.017982221177642442,0.12105356175057602,1605.84,0.059064369105962876,True,5,352,2019.0,2020-04-29,2020-06-30,2020-01-30,2359.83378155705,True,True,0.08679699939135017,352,0.089065939444711,0.0816206469569374,0.05670715707407369,0.04165193415903466,0.1540191286339462,8000,student_t_residual_sd,0.04572676906169557,0.04294847757669153,0.017565652402079187,0.022163452396125573,0.07804775481930648,8000,0.089065939444711,student_t_residual_sd
2020,NCCb.ST,Ncc AB,Construction & Engineering,Industrials,21353.9,2250.25,15598.27,14.62,68.92,3321.61,29810.89,1605.84,55188.2,50753.45,3036.67,0.0,93.14,4147.57,0.0,16977.53,0.3146276012219203,1110.7000000000007,-15.139999999999873,-677.6800000000003,-225.42,-24.849999999999994,1553.250000000001,28026.74,28918.815000000002,0.05371070702585845,1605.84,2060.31,996.5899999999965,0.0712446205005288,0.05552924627098309,0.034461647200965756,0.11485982395890011,2264.99,0.07832236556027623,True,5,352,2020.0,2021-06-29,2021-06-30,2021-01-28,2624.39857171336,True,True,0.09075055709279096,352,0.10398350739934133,0.09691474348291337,0.04649127107441255,0.05260638117030941,0.17542086355732064,8000,student_t_residual_sd,0.05181580694360286,0.04914677063806913,0.01801026926593504,0.02725076728595514,0.08588112842439792,8000,0.10398350739934133,student_t_residual_sd
